,s1_d,s2_d,s3_d,s4_d
0.1208205,0.002261305,0.000601426,0.000479857,0.002584348
0.2191875,0.002497301,0.000465432,0.000214771,5.99E-05
0.3125912,0.002326926,0.000400737,0.000220997,0.000243684
0.4106805,0.00190793,0.000406852,0.000223728,0.000308832
0.4882463,0.001843071,0.000413594,6.49E-05,0.000371177
0.5767446,0.001190409,0.000352827,3.39E-05,0.000324607
0.7929503,0.001186858,0.000350956,3.85E-05,0.000326848
0.8567774,0.001192394,0.000196679,3.71E-05,0.000402097
0.9488714,0.00118212,0.00021073,5.50E-05,0.000372697
1.0383588,0.001403072,0.000250406,5.53E-05,0.000439974
1.1407163,0.001083331,0.000357567,5.91E-05,0.000350803
1.3356857,0.000845948,0.000771238,8.72E-05,0.00020483
1.4281593,0.001012084,0.000832905,0.000103408,0.000201675
1.5144683,0.00109774,0.00105221,0.000157598,0.000358744
1.6203167,0.001044857,0.001071016,0.000194,0.000359494
1.6977626,0.001065778,0.001081829,0.000178195,0.000353564
1.8130714,0.001140253,0.000979852,0.000105037,0.000356602
1.8977406,0.001597753,0.001003474,9.19E-05,0.000383676
2.0012546,0.001570067,0.001071738,8.62E-05,0.000412796
2.0852576,0.001194233,0.001039395,8.79E-05,0.000278618
2.175117,0.001527974,0.000907203,6.56E-05,0.000288123
2.2906983,0.001901534,0.000786785,9.68E-05,0.000241237
2.3739919,0.001729859,0.00087846,0.000112962,0.000225987
2.5685503,0.001577763,0.00062619,0.000108315,0.000188288
2.65373,0.00191881,0.000594914,0.00011226,0.000216657
2.7432248,0.001835939,0.000594914,0.000128457,0.000261682
2.8296232,0.001809171,0.000737332,0.000118171,0.000285463
2.9273519,0.001572107,0.000762333,0.000121537,0.000323276
3.026319,0.001589588,0.000905689,0.000183599,0.000269847
3.2229105,0.003174214,0.001261334,0.000169414,0.000229532
3.3618439,0.00291942,0.001259452,0.000176114,0.000232707
3.5733074,0.003017487,0.000996164,0.000148113,0.000218298
3.6718521,0.003020024,0.000738388,0.000137728,0.000245046
3.7744036,0.003017927,0.00094896,0.000149688,0.000262239
3.8463021,0.003112082,0.001173599,0.000125292,0.000274069
4.0028097,0.003435357,0.00120655,8.19E-05,0.000135621
4.1730916,0.003158691,0.001196514,5.26E-05,0.000218831
4.2472057,0.0031593,0.001195068,5.65E-05,0.000201405
4.3494093,0.003159423,0.000821567,4.85E-05,0.000220209
4.4375571,0.001639534,0.000675925,5.28E-05,0.000210038
4.6171585,0.001176223,0.000872496,5.31E-05,0.000226649
4.7071775,0.000996073,0.001305157,5.68E-05,0.000254963
4.8905841,0.000987477,0.001338184,4.38E-05,0.000209946
4.9530322,0.001184328,0.000754532,0.000217025,0.000175808
5.1420909,0.000856798,0.001221931,0.000214797,0.000113641
5.2473136,0.000496388,0.001075376,0.000254195,0.000119363
5.3265014,0.000604051,0.001823811,0.000253858,0.000168469
5.4155519,0.000570246,0.002336977,0.000240025,0.000161434
