,s1_d,s2_d,s3_d,s4_d
0.120694,0.003449439,0.001273592,0.000883216,0.001485078
0.2162187,0.004507947,0.00129004,0.000193514,0.000273389
0.3249688,0.003809238,0.001081615,0.000185068,0.000240709
0.417823,0.003448198,0.001056018,0.000185959,0.000241365
0.5025265,0.003532593,0.001146815,0.000208382,0.000224475
0.5868401,0.003507729,0.001210144,0.000247351,0.000237298
0.6774206,0.002833792,0.00109612,0.000116658,0.000165604
0.8623934,0.002858858,0.001097139,0.000119554,0.000165765
1.0260986,0.002696411,0.001128572,9.31E-05,0.000113021
1.0874857,0.002575954,0.00087967,8.78E-05,0.000109308
1.1841178,0.00252804,0.0008603,0.000146246,7.49E-05
1.2724149,0.001137232,0.00104051,0.000143034,0.00013973
1.3576081,0.000430243,0.001023811,0.000174442,0.000133155
1.5421816,0.000522658,0.001327258,0.000171655,0.000147101
1.6377854,0.000540346,0.001206731,0.000161789,0.000304754
1.7412488,0.000797439,0.000964288,0.000114452,0.000285187
1.8350354,0.000808337,0.000962507,0.000135883,0.000289985
1.9331652,0.000844508,0.000947599,0.000168306,0.000355723
2.2211397,0.000959107,0.000982191,0.000193111,0.000493535
2.2993924,0.00105365,0.000976314,0.000160762,0.00055451
2.4171314,0.001241065,0.001241926,0.000131033,0.00059175
2.5033701,0.001271859,0.001211401,0.000128884,0.000384332
2.712628,0.002107402,0.001196958,0.000109209,0.000270877
2.7883882,0.001923796,0.000818658,9.78E-05,0.000240437
2.8807351,0.001904114,0.000811145,0.000162504,0.000230319
2.9633739,0.001878265,0.000995699,0.000160329,0.000115781
3.0588463,0.002121652,0.00112582,0.000132095,9.53E-05
3.149393,0.002327337,0.000955019,7.64E-05,9.72E-05
3.2436234,0.001923569,0.000858359,7.72E-05,8.20E-05
3.4366173,0.002425558,0.000797126,9.41E-05,7.87E-05
3.5145479,0.002415444,0.00082244,8.91E-05,9.92E-05
3.5888572,0.002414193,0.000803987,0.000103947,0.000130737
3.7310271,0.003124407,0.000968154,9.82E-05,0.000149668
3.8271011,0.002882808,0.001082066,0.00011754,0.000140594
3.9066088,0.003115817,0.001038937,9.01E-05,0.000152959
4.091267,0.002375883,0.000950309,0.000112643,0.000146193
4.1799886,0.002370456,0.000827008,0.000112899,0.000142542
4.377494,0.002120118,0.00090757,0.000106845,0.000154818
4.4567178,0.002287804,0.000957215,0.000185781,0.00025719
4.6346436,0.002159185,0.000915868,0.000162551,0.00025637
4.8103626,0.00221824,0.000854373,0.000161861,0.000320567
4.8766132,0.002185351,0.001150893,0.000200591,0.000356657
4.9619756,0.00131576,0.001086115,0.00022704,0.000328937
5.2042574,0.001360409,0.000661781,0.000213274,0.000328867
5.2721189,0.001186241,0.000798673,0.000192604,0.000421085
5.4486016,0.000940088,0.000984615,0.000174515,0.000374111
5.5287277,0.001312716,0.001314078,0.000187866,0.000375051
5.6302144,0.001131377,0.001286145,0.000211041,0.000354713
5.8237151,0.001635901,0.001245568,0.000155977,0.000198421
5.9145866,0.00292347,0.001376243,0.000148897,0.000243741
5.9931356,0.003505292,0.001282254,0.000210098,0.000257085
6.0720922,0.004215288,0.000884636,0.000168544,0.000247811
6.2598672,0.004474361,0.000486143,0.000129089,0.000260308
6.4388468,0.003996372,0.000170787,0.000107483,0.000210303
6.6153731,0.003898594,0.000171151,0.000160025,0.00022477
