,s1_d,s2_d,s3_d,s4_d
0.034154,0.001093538,0.000847481,0.001822905,0.001231269
0.119352,0.001058139,0.000613911,0.000315102,0.000256025
0.2196277,0.001579624,0.001031272,0.000243619,0.000242732
0.3102355,0.001731224,0.001028637,0.00022963,0.000243019
0.4159306,0.001618423,0.001009119,0.00018278,0.000246017
0.5210146,0.00330027,0.000931788,0.000173106,0.000271462
0.6976183,0.003510044,0.001009623,0.000176882,0.000253785
0.7945892,0.003811865,0.001267067,0.000167066,0.00027741
0.8830062,0.003809407,0.001306846,0.000131929,0.000345811
1.0813139,0.002818071,0.001161874,0.00011007,0.000388423
1.1426825,0.00283577,0.001144964,0.000106309,0.000431806
1.2255619,0.002422853,0.001664049,0.000113599,0.000394042
1.9333038,0.002998666,0.000938561,0.000175217,0.000392324
2.0238236,0.002980271,0.000965924,0.000168201,0.000419034
2.2337485,0.002998795,0.000989171,0.000141803,0.000354125
2.3631807,0.002811663,0.001018398,0.000140047,0.000342841
2.5087901,0.002426624,0.001013436,0.000133319,0.000401188
2.6392521,0.002289406,0.000859728,0.000133149,0.000457513
2.7308878,0.002445086,0.000938292,0.000182767,0.000391361
2.920085,0.002399993,0.001098434,0.000174967,0.000318865
3.1199378,0.002382194,0.001357359,0.000168234,0.000266642
3.2772909,0.002726582,0.000548518,0.000146843,0.000325926
3.3696581,0.001981699,0.000580388,0.000109053,0.000356802
3.5395351,0.002297176,0.000641577,0.000130394,0.000388802
3.7057781,0.00230675,0.000598598,0.000132513,0.000415464
3.887648,0.001691199,0.000960414,0.000147184,0.000523291
4.0700433,0.001566177,0.000853873,0.000129096,0.000486125
4.1996269,0.00164345,0.000846746,0.000134546,0.000335531
4.4411724,0.001292905,0.000897347,0.000116411,0.000338663
4.5304103,0.001036328,0.001020915,0.000137307,0.000247843
4.9467813,0.001641292,0.000930457,0.000138622,0.000139308
5.266278,0.001512719,0.00104009,0.000131686,0.000198329
5.4873978,0.001413677,0.001219526,0.000218058,0.000216559
5.7065179,0.000974929,0.001086649,0.000192707,0.00023593
5.8052678,0.000868879,0.001659896,0.00019328,0.000266517
5.885012,0.000850498,0.001336673,0.000203072,0.000261163
5.9687828,0.000875754,0.001405737,0.000209673,0.000280862
6.1615081,0.000724246,0.001392432,0.000209403,0.000248509
6.2502568,0.000733372,0.001348352,0.000166866,0.000248527
6.3448953,0.000941314,0.001136425,0.000143775,0.000265166
6.5303787,0.000565098,0.001388999,0.000177041,0.000264221
6.7112693,0.000573815,0.00144323,0.000200866,0.000232331
6.8970326,0.000924677,0.001500204,0.000123594,0.000205441
6.9723233,0.000975723,0.002193297,0.000118552,0.000158353
7.0810014,0.000999743,0.001306663,0.000143446,0.000148185
7.1749333,0.00099849,0.000773222,0.000120092,0.000124861
7.27002,0.001786304,0.081046594,0.000305339,0.000637238
7.4864176,0.004088197,0.378431933,0.001467442,0.003269384
7.5998844,0.005126668,0.708079234,0.003172851,0.007294411
7.7130417,0.004672022,0.964281264,0.004251603,0.010010737
8.0216366,0.005081747,1.110069497,0.004795541,0.012088575
8.3547735,0.005767356,1.151596491,0.005719615,0.012934675
8.5460261,0.007626307,1.071077898,0.005706694,0.012135584
8.7467656,0.005717795,0.862392222,0.005073706,0.01077243
8.853126,0.003793095,0.54868725,0.003204934,0.007657215
9.036144,0.001873671,0.309049246,0.001407056,0.006658781
9.2121731,0.002564588,0.469393314,0.001857054,0.009247224
9.291242,0.002712293,0.729402384,0.003113729,0.011754003
9.3900203,0.004815425,0.895249424,0.004060046,0.014232803
9.4898892,0.004806957,0.945995745,0.004613763,0.014312604
9.5706404,0.004775942,0.858646192,0.00444751,0.013322858
9.6655308,0.004964903,0.724946198,0.003486933,0.01082704
9.7473831,0.003502904,0.696534463,0.003102737,0.010113211
9.8831146,0.004849648,0.675329553,0.003307715,0.008666573
9.9771257,0.004934751,0.744897724,0.003760368,0.01024444
10.0679161,0.006022354,0.858844719,0.004579005,0.01184532
10.2654254,0.005643458,0.80348375,0.004623929,0.011001866
10.3548812,0.006909928,0.765843955,0.004327394,0.012326963
10.4360333,0.0079151,0.759496632,0.00443414,0.011879807
10.5157723,0.008025337,0.764872754,0.004374999,0.01334582
10.6048703,0.008287934,0.790599004,0.00460576,0.014371992
10.6936801,0.008266665,0.785905534,0.005251257,0.014870147
10.8891249,0.00811121,0.772036382,0.005336845,0.014227916
11.0755252,0.006632759,0.754703887,0.004863943,0.014009197
11.1610065,0.006413848,0.735198826,0.004630855,0.012435496
11.3535041,0.005523928,0.71212133,0.004298493,0.011896999
11.6438831,0.006330293,0.753664971,0.004055542,0.012220874
11.8350054,0.005556658,0.670941464,0.004008394,0.010663761
11.9355125,0.00340572,0.53661636,0.003238562,0.010877913
12.0109843,0.004230283,0.492434906,0.003089791,0.0101942
12.085116,0.004702,0.516182869,0.002904523,0.010421352
12.2686346,0.003866314,0.671279682,0.003273469,0.011271652
12.4569037,0.005763278,0.624311189,0.003725386,0.011801242
12.5589838,0.005722286,0.616286027,0.003725506,0.010302754
12.7393945,0.006416425,0.613321755,0.003612358,0.010732904
12.7957365,0.005823641,0.608349046,0.003453184,0.00971111
12.882899,0.005073245,0.587523989,0.003421252,0.008940661
12.9587641,0.005442811,0.624102514,0.003355981,0.009479115
13.0552272,0.00598913,0.653830599,0.003652685,0.009264308
13.24068,0.006898234,0.556945852,0.003520088,0.008237429
13.2956252,0.006207638,0.389853848,0.002982655,0.006682763
