R1,R2,R3,R4,Load
0.00935719,0.001242302,0.001776757,0.016729588,0.2
0.0098836,0.001065192,0.00153029,0.012440065,0.2
0.014611921,0.000969738,0.002256315,0.007643329,0.2
0.00700284,0.000833342,0.001655082,0.013914496,0.2
0.0048778,0.000828262,0.001732684,0.013040812,0.2
0.005964229,0.000865146,0.001675774,0.00992331,0.2
0.005434369,0.000700521,0.00112871,0.011255858,0.2
0.004782653,0.000960009,0.000931279,0.007724619,0.2
0.006605014,0.000703397,0.001237955,0.006179147,0.2
0.00689693,0.00117605,0.001108558,0.009981016,0.2
0.00992297,0.001907745,0.00081859,0.00818097,0.2
0.012704859,0.001809419,0.001312776,0.010068148,0.2
0.006237305,0.000711806,0.00135484,0.011741172,0.2
0.003350588,0.000550773,0.00111696,0.010163412,0.2
0.00272039,0.00053585,0.000963349,0.009793105,0.2
0.00434754,0.000504863,0.00121683,0.010725314,0.2
0.005197787,0.000910697,0.000686364,0.010991623,0.2
0.006233449,0.000985254,0.000669506,0.007545944,0.2
0.006235921,0.001001743,0.00075088,0.009187704,0.2
0.006179575,0.001285808,0.000885413,0.010272183,0.2
0.006256733,0.001778546,0.000884425,0.012920084,0.2
0.006028525,0.001703895,0.000917773,0.01155272,0.2
0.003907598,0.001716716,0.001015172,0.014173258,0.2
0.006388556,0.001517964,0.00100844,0.014187032,0.2
0.007457141,0.00136062,0.001228311,0.00993757,0.2
0.007293344,0.001823311,0.001221126,0.010391365,0.2
0.007293344,0.001823311,0.001221126,0.010391365,0.2
0.001362534,0.003177946,0.001084191,0.01153098,0.2
0.002686374,0.001800312,0.000954425,0.011103259,0.2
0.004438786,0.001456949,0.000709591,0.008794371,0.2
0.005259144,0.001428912,0.000797395,0.005948269,0.2
0.009288522,0.001305548,0.000801676,0.004428234,0.2
0.009288522,0.001305548,0.000801676,0.004428234,0.2
0.011670042,0.000767804,0.000556853,0.009989726,0.2
0.007560575,0.000499429,0.000647527,0.00980183,0.2
0.008307663,0.000924738,0.000791814,0.009774671,0.2
0.008307663,0.000924738,0.000791814,0.009774671,0.2
0.004020524,0.001659004,0.001347642,0.009919613,0.2
0.002359226,0.00153829,0.000803097,0.007215544,0.2
0.006943557,0.000557883,0.001184167,0.013015064,0.2
0.006197844,0.000854721,0.000922083,0.011004149,0.2
0.006918265,0.001761781,0.000517191,0.009830283,0.2
0.008002591,0.001997586,0.000585547,0.008416152,0.2
0.009529467,0.002135359,0.001281652,0.011296717,0.2
0.008907997,0.001920595,0.001205371,0.01092727,0.2
0.004930616,0.000892027,0.000714933,0.010615112,0.2
0.005832406,0.00092272,0.000714882,0.006757381,0.2
0.006421501,0.000740244,0.000952958,0.012182356,0.2
0.00359925,0.000647533,0.001205501,0.011938391,0.2
0.009280287,0.001094673,0.001318849,0.012428344,0.2
0.031896408,0.00050687,0.009081397,0.026964116,0.32
0.034053028,0.003384487,0.005422729,0.0331132,0.32
0.028262011,0.001746204,0.005073044,0.042183153,0.32
0.023449263,0.001675554,0.004414663,0.039926206,0.32
0.025425939,0.000813886,0.002757696,0.039457787,0.32
