,s1_d,s2_d,s3_d,s4_d
0.1185875,0.002784952,0.000828703,0.001316831,0.004592268
0.2064916,0.001333928,0.000821804,0.000117897,0.000238188
0.2895127,0.000613177,0.000935343,9.46E-05,0.000192558
0.3789171,0.001068669,0.001034691,6.33E-05,0.00024762
0.4644251,0.001670713,0.000306556,6.51E-05,0.000242692
0.5720087,0.00218249,0.000280239,6.31E-05,0.000279073
0.6734575,0.002213907,0.001101838,5.85E-05,0.000290113
0.7749624,0.002877461,0.001079886,3.84E-05,0.000294148
0.8609542,0.00314731,0.001316765,4.40E-05,0.000234631
1.0594505,0.004064863,0.001526501,6.64E-05,0.000143939
1.1724137,0.003984005,0.001568697,6.85E-05,0.000122543
1.2597798,0.004988173,0.001796766,8.36E-05,0.000114316
1.3568339,0.005458483,0.001702761,8.58E-05,0.000103085
1.4476863,0.005348533,0.001274482,8.92E-05,0.00010518
1.5204445,0.005081262,0.00097762,0.000119137,0.000102217
1.7182951,0.004761167,0.000719195,0.000178293,5.80E-05
1.7986514,0.005386497,0.000592906,0.000171962,4.69E-05
1.9760209,0.004408385,0.000449612,0.000214947,4.31E-05
2.0841397,0.004271253,0.000489051,0.000229093,3.69E-05
2.1552079,0.003359384,0.000670829,0.000227648,5.94E-05
2.3960261,0.003265223,0.000709254,0.00024807,0.000153267
2.4742951,0.002136857,0.000703164,0.000226695,0.000180533
2.564653,0.001517563,0.000919272,0.000226472,0.000135789
2.8398028,0.000721572,0.000916185,0.00022044,0.0001681
2.9121499,0.000656449,0.001081228,0.000254096,0.000161919
2.9963995,0.00171456,0.001049934,0.000167613,0.000179893
3.1333926,0.00123984,0.000993945,0.000169309,0.00013693
3.2220282,0.001303053,0.001313859,7.42E-05,0.000102599
3.4916511,0.00132521,0.001199349,8.72E-05,7.54E-05
3.5818892,0.001214319,0.001327419,0.000117264,8.23E-05
3.6696978,0.001218906,0.00129372,0.000162023,0.000119694
3.7546657,0.001396395,0.001217591,0.000172459,0.000117677
3.8313101,0.001550669,0.000559567,0.000156885,0.000135033
3.9110735,0.001471483,0.000816505,0.000196181,0.000219578
4.0880726,0.001746161,0.000823237,0.000168875,0.0002205
4.161193,0.00125665,0.000777367,0.000168653,0.000186001
4.3302824,0.001763068,0.000782966,0.000180806,0.000195165
4.5270588,0.002065876,0.000922858,0.000179973,0.000197126
4.6267757,0.002161059,0.001050957,0.000164091,0.000223795
4.7181904,0.00226934,0.001101343,0.000147317,0.000234599
4.8006556,0.002283289,0.001200939,0.000129913,0.00018329
4.9874245,0.002097435,0.001198592,0.00010841,0.000182111
5.0929004,0.001967399,0.001214127,0.000115492,0.000177474
5.1785299,0.001961467,0.001046668,8.56E-05,0.000181312
5.2700214,0.001584501,0.000999774,0.000196483,0.000229577
5.3591527,0.001361166,0.001163434,0.000197798,0.000223572
5.465898,0.000894772,0.001205401,0.000181887,0.000225525
5.5506327,0.00051059,0.000891915,0.000183195,0.000231
5.6288903,0.000511544,0.000875485,0.000190747,0.000239922
5.717052,0.000309697,0.000750801,0.000189995,0.000233179
5.9150577,0.000327592,0.000527887,0.000227654,0.00019466
5.9973857,0.000982916,0.000460992,0.000227655,0.00021477
6.1030723,0.000958851,0.000535398,0.000221669,0.000211734
6.2754364,0.001309075,0.000534765,0.000274412,0.000173418
6.3411381,0.001752885,0.000453232,0.000204776,9.05E-05
6.4380104,0.001736715,0.001057802,0.000205723,7.99E-05
6.5542937,0.001935159,0.00108043,0.000236565,7.68E-05
6.7350542,0.001953994,0.00108152,0.000268015,8.65E-05
6.8227713,0.001838289,0.000905525,0.000251782,8.47E-05
6.9382747,0.001994725,0.001213588,0.000169857,8.73E-05
7.004768,0.001958439,0.001178593,0.000157901,8.90E-05
7.1925248,0.001655788,0.001187483,0.000182064,0.000100885
7.2489215,0.002868609,0.001291718,0.000176565,6.54E-05
7.3260492,0.002527547,0.001301869,0.000166073,4.53E-05
7.5022597,0.002812673,0.001617093,0.000153739,4.85E-05
7.6895038,0.002764986,0.000865763,0.000152947,5.27E-05
7.7728973,0.002911131,0.001417537,0.000143164,9.00E-05
7.8491615,0.002848096,0.001329955,0.000129793,9.54E-05
7.937245,0.003693031,0.001331872,0.000171313,9.29E-05
8.0425022,0.003629534,0.001234699,0.000156281,8.57E-05
8.1151509,0.00364852,0.00125144,0.000150702,0.000115438
8.2052629,0.004170913,0.001037076,0.000178817,8.35E-05
8.2830215,0.002843607,0.000959603,0.000192893,8.50E-05
8.4810218,0.00274615,0.00098355,0.000185997,7.63E-05
8.5837691,0.002292982,0.000858826,0.000185926,7.88E-05
8.6553722,0.002253887,0.001137437,0.000181384,4.53E-05
8.8328017,0.002066068,0.001048047,0.000111213,5.29E-05
9.026004,0.002004588,0.001156868,0.000110674,8.31E-05
9.1167415,0.0008172,0.001338408,0.000117663,5.98E-05
9.2066403,0.000802868,0.001683779,0.000160327,7.68E-05
9.4036152,0.001130872,0.001696338,0.000208834,6.84E-05
9.509565,0.001114342,0.001736629,0.000185542,7.86E-05
9.5983703,0.000987273,0.001766844,0.000171828,7.95E-05
9.6983619,0.000973711,0.002074351,0.00016629,8.91E-05
9.7990072,0.001484829,0.002009075,0.000199007,0.000102518
9.8787557,0.001474237,0.000858037,0.000200774,0.00011825
9.9682648,0.001435055,0.000865212,0.000193635,0.000194321
10.0581317,0.001068306,0.000844521,0.000193342,0.000179509
10.1493931,0.002172289,0.000905081,0.000176362,0.000256678
10.2364305,0.002133742,0.000807769,0.000590266,0.002601387
10.3173755,0.003173032,0.001367165,0.002269743,0.021586902
10.4101875,0.0028364,0.000949844,0.003666941,0.037321671
10.5391708,0.002697551,0.000954523,0.004307587,0.047022826
10.6381315,0.002861606,0.000811868,0.005136188,0.052099256
10.8182708,0.002130087,0.000767421,0.004642817,0.051694525
10.8996084,0.002203104,0.000862338,0.004381537,0.047080545
11.0011946,0.002029105,0.000858803,0.003390352,0.037622201
11.2329809,0.002613296,0.00113685,0.00210504,0.027531563
11.4278886,0.001963015,0.00119183,0.00104394,0.023434231
11.5072295,0.001745311,0.001181098,0.001131409,0.029154623
11.5898678,0.000875888,0.001145733,0.001765755,0.036169402
11.794504,0.000920858,0.001146994,0.001822619,0.039671698
11.8778762,0.000924564,0.001111905,0.00171273,0.036632384
11.9715057,0.000882291,0.001182645,0.001306424,0.034325449
12.0515324,0.000881567,0.001228373,0.001250805,0.030887964
12.2383558,0.00077418,0.001134936,0.001112987,0.028509298
12.3175167,0.000716901,0.001102904,0.001028141,0.030116552
12.4958671,0.000578944,0.000875478,0.001141651,0.032020936
12.5973627,0.000539175,0.000749341,0.001025273,0.028250098
12.6844954,0.000535526,0.000749545,0.00096385,0.026332016
12.8777421,0.000521973,0.000252253,0.001436457,0.026108011
13.0373192,0.000586945,0.000615528,0.001778574,0.026625741
13.1351026,0.000643802,0.000623486,0.002262967,0.030733123
13.2354079,0.000644593,0.000636442,0.002497949,0.032128688
13.3228717,0.000845149,0.000661698,0.002253229,0.031368025
13.4165011,0.000417154,0.000693513,0.001870615,0.028337742
13.5056747,0.000443159,0.000763953,0.00177051,0.025593364
13.6944838,0.000527938,0.00082902,0.001289563,0.024622232
13.775004,0.00050257,0.000859096,0.001661362,0.027206624
13.9717245,0.00054449,0.00096126,0.002193298,0.027092472
14.0496186,0.000629075,0.00094425,0.001793352,0.023995055
14.2308707,0.000637472,0.000821691,0.001752427,0.023901481
14.4031221,0.000622799,0.00093287,0.00177439,0.024304573
14.4794899,0.000686625,0.001148032,0.001643631,0.024976949
14.5599814,0.001231563,0.001503433,0.001851222,0.027874664
14.6348651,0.001241178,0.001402756,0.002299515,0.029370374
14.8202967,0.001689754,0.001271549,0.002035511,0.024447416
15.0631242,0.001730575,0.001716538,0.002223054,0.022967181
15.1424679,0.002011224,0.001677045,0.001888948,0.021200675
15.2328608,0.002588268,0.001630475,0.001595223,0.021623265
15.3293574,0.002250395,0.001142736,0.001785754,0.02579737
15.5033746,0.002236889,0.001255577,0.001942732,0.027590221
15.5900059,0.002887889,0.001381907,0.001884088,0.026645564
15.7243516,0.003005974,0.001487434,0.001957904,0.025412533
15.9037483,0.002517603,0.00142611,0.001828377,0.025538497
16.0907619,0.002506391,0.001162956,0.001574188,0.025685865
16.1644636,0.002906552,0.00121645,0.001970517,0.029212977
16.2616059,0.002845003,0.000594367,0.002121531,0.030966157
16.3484029,0.00277288,0.000616291,0.002077161,0.030198852
16.4298988,0.001916507,0.000894944,0.001713864,0.029926487
16.5160354,0.002100537,0.000694802,0.001550955,0.031093729
16.6143352,0.00201961,0.001279869,0.001327072,0.03175618
16.8907353,0.001791072,0.001127049,0.001071753,0.032457663
16.9569575,0.00189906,0.001060631,0.001003958,0.035053361
17.1319655,0.001697465,0.001985151,0.001123632,0.031909354
17.1978528,0.001677002,0.002212178,0.00148907,0.030522369
17.2927426,0.001389994,0.002124121,0.00131024,0.029669777
17.3695993,0.001272438,0.002219448,0.001310582,0.029138031
17.5648318,0.001965208,0.002191903,0.001298267,0.029603181
17.7409804,0.001978682,0.001898071,0.001379414,0.031837657
17.817352,0.002193274,0.001892098,0.001497492,0.031639178
