,s1_d,s2_d,s3_d,s4_d
0.1225612,0.001843575,0.000313148,0.000359275,0.010900049
0.2001799,0.002043935,0.000224168,0.000122194,0.00018568
1.2020738,0.001192783,0.000214951,0.000164114,0.000107942
1.410083,0.001202934,0.000728606,0.000181211,0.00010825
1.6645447,0.002892659,0.000813961,0.000176304,0.000118061
1.7527302,0.003129834,0.000787054,0.000151211,9.26E-05
1.8573178,0.004042936,0.000826468,0.000156784,9.28E-05
1.9616795,0.004449686,0.000801664,0.000169285,9.35E-05
2.7433384,0.004518268,0.001121046,0.000183771,9.50E-05
2.875061,0.004564674,0.000931765,0.000173702,9.44E-05
3.0025776,0.004347997,0.000852654,0.00013872,4.46E-05
3.1217905,0.004175185,0.000502363,0.000109397,0.000173657
3.3468259,0.00386374,0.00074482,5.26E-05,0.000175677
3.5718373,0.004016066,0.000706727,4.45E-05,0.000178164
3.679842,0.002642707,0.00069543,4.63E-05,0.000165818
3.8605665,0.002448946,0.000786856,7.07E-05,0.0001483
4.0118982,0.001316204,0.000852787,7.24E-05,0.000141037
4.1955292,0.000965926,0.000845697,6.54E-05,0.000141479
4.383956,0.001358102,0.000967469,5.25E-05,0.000124398
4.4726955,0.001525594,0.000954623,8.08E-05,0.000120212
4.6469044,0.001411195,0.001242514,8.75E-05,9.80E-05
4.743035,0.001464504,0.001250867,0.000135836,3.53E-05
5.8455468,0.001497089,0.000644039,0.000137534,9.62E-05
5.9654091,0.001409116,0.000788042,0.000140824,0.00021393
6.1785501,0.001253359,0.000774307,0.000152863,0.000297688
6.4027797,0.001324432,0.002470239,0.000100203,0.000289287
6.6192112,0.001874368,0.002462731,0.000119961,0.00026348
6.7005231,0.001890522,0.002770855,0.000221437,0.00025723
6.7950561,0.001309789,0.002420067,0.000257516,0.000246012
6.8816872,0.001142655,0.00393187,0.000331194,0.000240112
7.0696586,0.001357125,0.003545934,0.000330731,0.000208762
7.1577895,0.001390977,0.004715547,0.000276667,0.000205872
7.3290572,0.001483214,0.004907639,0.000281657,0.000282197
7.5227998,0.001449551,0.0048806,0.000279595,0.000290388
7.5935412,0.001148943,0.004853504,0.0002532,0.000269216
7.7851016,0.001194255,0.002849349,0.000254111,0.00021645
7.8592778,0.000785763,0.002962045,0.0002031,0.000216819
8.0786745,0.001152027,0.002212933,0.000150291,0.00051774
8.4444817,0.001136451,0.00219371,0.000127862,0.000562156
8.6680302,0.00113721,0.001617027,3.80E-05,0.000655025
8.8756922,0.000965824,0.001547985,6.83E-05,0.000675689
8.9959127,0.000857424,0.000642582,7.52E-05,0.000610508
9.1184159,0.001505361,0.000384279,9.02E-05,0.000457878
9.229779,0.001495288,0.000485274,0.000111812,0.000334124
9.3107536,0.001447555,0.00046331,0.00017122,0.000302426
9.3971444,0.001598114,0.000667596,0.00017289,0.000390842
9.6841364,0.001903584,0.000664184,0.000178351,0.000378689
9.7659126,0.002215527,0.000861456,0.000194761,0.00026415
9.9392771,0.002238459,0.00085692,0.000220051,0.000239086
10.0185587,0.00329231,0.000719099,0.00020983,0.000192924
10.1163968,0.003987078,0.000755346,0.00019578,0.000198313
10.2052853,0.004491191,0.001044747,0.000199576,0.000203268
10.3799111,0.004688174,0.000973258,0.000192181,0.000276211
