,s1_d,s2_d,s3_d,s4_d
0.1205491,0.001393467,0.000530437,0.001352301,0.00790933
0.2017572,0.001480181,0.00056922,0.000237939,0.000224168
0.3192043,0.001647575,0.000767747,0.000185759,0.000177928
0.5247137,0.001340731,0.000908753,0.000144923,0.000226424
0.5932958,0.002264881,0.00093877,0.00018386,0.00022592
0.6871726,0.001954941,0.000868551,0.000195463,0.000242142
0.7749339,0.001916691,0.000871771,0.000166294,0.000257339
0.8622976,0.002000216,0.000786349,0.000161258,0.000263008
0.9472323,0.002146732,0.00080277,7.47E-05,0.000265534
1.0419025,0.002144115,0.000616508,0.000179331,0.00032269
1.1407431,0.002092867,0.000844034,0.000180581,0.000304471
1.3571915,0.002655904,0.000874317,0.000216554,0.000295854
1.4356855,0.002177933,0.000783562,0.000248269,0.000255683
1.5175813,0.001922051,0.000571354,0.000290747,0.000217035
1.5992541,0.00156233,0.000656303,0.000203054,0.000216134
1.685149,0.001486442,0.000666298,0.0002161,0.000202651
1.7718637,0.001879501,0.000638605,0.000207526,0.000191466
1.8578914,0.001907168,0.00063753,0.000199755,0.000292875
1.9663402,0.001766958,0.000479419,0.000231992,0.000298699
2.0411878,0.002416325,0.001325083,0.000190118,0.000140783
2.2329303,0.002531268,0.001107111,0.000191444,0.000166381
2.3038938,0.002250912,0.001118118,0.000182236,0.000174553
2.3987004,0.002763726,0.001220069,0.000163116,0.000202264
2.5821464,0.002835767,0.00134963,0.000103493,0.000206321
2.6637266,0.003233302,0.001294565,0.000119456,0.000230367
2.8500906,0.003575936,0.001281776,9.25E-05,0.000339513
2.9349124,0.003378974,0.001281675,8.33E-05,0.000383872
3.0115658,0.003334452,0.001548498,8.66E-05,0.000312697
3.1089646,0.003073834,0.00159018,0.000124874,0.000350238
3.2866625,0.004207086,0.001195051,0.000141565,0.000348211
3.3694907,0.004113467,0.001334675,0.000170079,0.00034791
3.4798029,0.00391109,0.001928169,0.000123298,0.000375011
3.5821139,0.003142242,0.002046797,8.39E-05,0.000423179
3.7328408,0.002805693,0.001944276,9.40E-05,0.000470983
3.8251743,0.003004926,0.001839779,9.09E-05,0.000339428
3.9084425,0.003059419,0.001766218,8.53E-05,0.000393151
3.9997995,0.003081802,0.001652712,6.15E-05,0.000394028
4.0901731,0.003086793,0.001986593,6.03E-05,0.000213856
4.2974276,0.002744069,0.002199909,8.96E-05,0.000241358
4.3753125,0.001123975,0.001541772,8.86E-05,0.000165641
4.5538154,0.001503034,0.001632358,8.64E-05,0.000170542
4.6287072,0.00156014,0.001455716,8.07E-05,0.000177565
4.6974377,0.002257929,0.001321701,8.63E-05,0.000181024
4.9708258,0.002230105,0.001121651,6.13E-05,0.000227694
5.1278094,0.001926807,0.001156997,5.27E-05,0.000234429
5.3006646,0.002348337,0.000832507,5.37E-05,0.000219281
5.3816037,0.00282965,0.000644453,5.98E-05,0.000214412
5.4605577,0.003770994,0.000627407,7.67E-05,0.000350025
5.6509343,0.00390366,0.000587564,5.32E-05,0.000339188
5.8317988,0.004713154,0.000401855,5.75E-05,0.000340968
5.8869471,0.00480811,0.000783769,7.75E-05,0.000333363
5.965166,0.006716771,0.000583254,0.000108499,0.000316978
6.1400539,0.004873137,0.000635144,0.000110416,0.000349937
6.3186779,0.004925349,0.000673654,0.000118927,0.000226156
6.4945731,0.004942644,0.000670576,0.000171646,0.000228043
6.5760404,0.005668751,0.001143965,0.000265831,0.000194044
6.674869,0.00652073,0.001287601,0.000309168,0.000198245
6.7696886,0.005777851,0.001118716,0.000307861,0.000136167
6.8642841,0.005898361,0.001179986,0.00031607,0.000127452
7.0559441,0.005500882,0.001238408,0.000317972,9.39E-05
7.1347976,0.005689356,0.00174534,0.000311143,8.75E-05
7.2086864,0.002346934,0.001776668,0.000252615,9.30E-05
7.2925904,0.001581258,0.001980232,0.000263521,8.56E-05
7.3804443,0.00174664,0.001769073,0.000255217,9.63E-05
7.668074,0.001570071,0.001759925,0.000273033,0.000114709
7.74167,0.001637625,0.001305902,0.000248512,0.000129082
7.8205514,0.00143368,0.001218958,0.000227918,7.48E-05
8.0083397,0.001821615,0.001269347,0.000180112,0.000211478
8.1661922,0.002571284,0.012266494,0.000190221,0.000645336
8.2516972,0.002094356,0.020345252,0.00019714,0.001395069
8.3275607,0.001358166,0.024577077,0.00021489,0.002334305
8.4172811,0.001566435,0.027174796,0.00019488,0.002606246
8.5063507,0.001707012,0.028858643,0.000178528,0.003353437
8.6430814,0.001931804,0.02720717,0.000121153,0.003442435
8.804927,0.002510814,0.023733875,0.000187005,0.003430801
8.8626741,0.002540649,0.02138799,0.000187776,0.003030084
9.0547058,0.002408602,0.017216618,0.000184364,0.002867169
9.12816,0.003079362,0.013353575,0.000217485,0.00190731
9.2226915,0.003017754,0.014453641,0.000217584,0.002082919
9.4121732,0.003336971,0.013079585,0.000283553,0.002000752
9.495039,0.002993218,0.011352517,0.000362816,0.001826801
9.5830266,0.002378703,0.01066678,0.000302644,0.001799638
9.6697289,0.00319955,0.0107312,0.000306715,0.001281276
9.8760827,0.003110422,0.010843492,0.000292126,0.001211209
10.053943,0.002237593,0.011772561,0.000230352,0.001077636
10.1413033,0.002026396,0.010871162,0.000208337,0.001055363
10.3232922,0.001753521,0.009779138,0.000241182,0.001247105
10.3961933,0.001626031,0.008546825,0.000243713,0.001439635
10.5555663,0.001696805,0.00699045,0.000275013,0.001823953
10.750023,0.00144577,0.012760254,0.000254395,0.002310976
10.8311747,0.001518626,0.013488769,0.000181968,0.001942834
10.9232829,0.001492523,0.012042232,0.000211657,0.001633066
11.1114298,0.00130652,0.012332582,0.000280022,0.001541598
11.1766461,0.00178062,0.012892479,0.000277382,0.001328115
11.2696606,0.001888877,0.014291945,0.000233835,0.001911593
11.3587805,0.002346572,0.015021753,0.000253737,0.00221078
11.4421837,0.003242927,0.014970241,0.000174366,0.002074167
11.5341658,0.004209501,0.015307834,0.000128882,0.002271452
11.728654,0.004894518,0.015182517,0.000132537,0.002324895
11.9135202,0.004742885,0.010894236,8.66E-05,0.002357002
12.0066568,0.004560977,0.010493078,5.81E-05,0.00245188
12.1896498,0.004573632,0.010595749,5.81E-05,0.002473867
12.4702916,0.005188601,0.010247898,8.24E-05,0.002175123
12.5735168,0.005238573,0.009415092,8.94E-05,0.001973124
12.7643003,0.005409332,0.006643415,0.000187734,0.001324018
12.9359317,0.004905404,0.006872721,0.00031955,0.000843236
12.9964823,0.00388206,0.007610368,0.000315602,0.001042616
13.0944436,0.003370833,0.010252138,0.000315889,0.001513514
13.1908876,0.003138034,0.010761077,0.000345366,0.001602782
13.4125198,0.003594032,0.010851327,0.000385902,0.001656182
13.504649,0.003911873,0.009877489,0.000485452,0.001548627
13.6768852,0.004361393,0.010458039,0.000507657,0.001535597
13.8569015,0.004102212,0.009578998,0.000478056,0.001766205
14.0495204,0.003478679,0.009778869,0.00053369,0.001699807
14.2340378,0.004527871,0.009953352,0.000470723,0.00175137
14.926052,0.005116936,0.006936177,0.000230622,0.001551492
15.2067641,0.005162939,0.003337337,0.000184756,0.000727857
15.3927859,0.004199548,0.005616441,0.000127003,0.001007777
15.4937646,0.004052938,0.011194197,0.000138637,0.001086606
15.794392,0.003181321,0.013994561,0.00014667,0.001233027
16.4888947,0.003235184,0.015820948,0.000117533,0.001493348
16.5498907,0.003986052,0.014593494,0.000117502,0.001642968
16.7515214,0.004459604,0.015532764,0.000132492,0.001296803
16.834515,0.004598129,0.015226642,0.000110218,0.001293926
16.9242513,0.003593707,0.014000116,6.70E-05,0.001475862
17.1266382,0.002896216,0.010741168,4.05E-05,0.001483543
17.214409,0.003467741,0.008328399,4.04E-05,0.001210981
17.400084,0.002902039,0.010977807,4.27E-05,0.001294756
17.5880131,0.002847605,0.009786421,6.70E-05,0.00135363
17.6876533,0.002785179,0.00874357,7.46E-05,0.001331226
17.8830082,0.002413489,0.007857066,0.000195652,0.001726393
18.5347608,0.003028557,0.007727754,0.000197419,0.001276616
18.6020296,0.002214808,0.005650735,0.000191658,0.001203493
19.0779242,0.00222427,0.006001906,0.00020506,0.001122084
19.1362921,0.002293877,0.006638571,0.000199281,0.001225731
19.9669398,0.002409773,0.007481416,0.000182355,0.001112719
20.0411291,0.00115125,0.009050707,0.000206882,0.001048049
20.1542481,0.001904117,0.009241369,0.000286106,0.001201278
20.3609903,0.002106475,0.009571635,0.000262402,0.001047056
20.6255042,0.00205999,0.009391856,0.00025483,0.001307611
20.7226588,0.002551622,0.010558812,0.000130528,0.001300017
20.9077682,0.001555524,0.012368249,0.000105017,0.001831444
21.0147642,0.001536926,0.012812129,9.21E-05,0.002465253
21.2089938,0.001454408,0.013651533,0.00016144,0.002465528
21.3840524,0.001261685,0.012564821,0.000173947,0.001857224
21.4848929,0.001124741,0.011543748,0.000399825,0.001434439
22.4297721,0.000971799,0.009285639,0.000366238,0.001208664
22.7485061,0.000819235,0.009794344,0.000339615,0.001422339
23.4785034,0.000851249,0.009762371,0.000341669,0.000951813
23.5463452,0.000991761,0.010394592,0.000305102,0.001201426
23.6626003,0.000878865,0.010788599,0.000321342,0.001522148
23.7570943,0.000780148,0.009444511,0.000259121,0.001596594
23.8573659,0.000984671,0.008075223,0.000220858,0.001545264
23.9275997,0.001203605,0.007116136,0.00027204,0.001782839
24.1164937,0.001432093,0.008417532,0.000263331,0.001786418
24.1733448,0.001499543,0.008349414,0.000202077,0.001909041
24.256851,0.001619588,0.009070547,0.000204873,0.002016796
24.3534913,0.001739182,0.01035079,0.000150116,0.002323052
24.443368,0.001689041,0.010841025,0.000134869,0.002455958
24.5199861,0.002154801,0.010610636,0.000125841,0.002509069
24.6974741,0.002105563,0.008331931,0.000123791,0.002187644
25.0291082,0.002007265,0.007788762,0.000154074,0.002051259
25.1870438,0.002940506,0.00795722,0.000150596,0.001966212
25.4057634,0.003122421,0.007430674,0.000149929,0.001722741
25.614606,0.00291512,0.006870177,0.000161446,0.001765793
25.9902925,0.002374193,0.007263965,0.00011573,0.001663303
26.0589977,0.002561534,0.007101587,0.000110653,0.001497429
26.3852682,0.002863394,0.006512309,0.000146989,0.000964402
26.4844687,0.003231623,0.006046394,0.000144205,0.00094274
26.6921005,0.002727243,0.005651097,0.000132831,0.000916099
26.7832507,0.00311758,0.0064081,0.00015174,0.000981544
26.9603609,0.002870633,0.007501496,0.000111711,0.000955106
27.0433557,0.002342586,0.007753025,0.000112187,0.000824189
27.1228565,0.002231152,0.00826153,9.33E-05,0.000893353
27.261836,0.002246492,0.007177293,8.45E-05,0.000890871
27.3600902,0.002247279,0.006781499,9.18E-05,0.000815442
27.4609805,0.002174257,0.005334044,0.000140657,0.000892869
27.6489712,0.001827621,0.003194511,0.000108678,0.000777896
27.8289845,0.00151959,0.003477282,0.000181453,0.000879714
27.9523596,0.002030788,0.004199327,0.000202341,0.000858248
28.0489783,0.001460516,0.004746061,0.000251996,0.001032844
28.1543442,0.003725387,0.00582698,0.000312295,0.001265526
28.346455,0.003728144,0.006665804,0.000320965,0.001272226
28.5233341,0.003666386,0.006796705,0.000320268,0.001485219
28.8067087,0.003565048,0.008203997,0.000326371,0.001381927
28.9837288,0.003577596,0.007931697,0.000312799,0.00129636
29.2723571,0.003488449,0.008368754,0.000350199,0.001163853
29.3462317,0.00308058,0.008731219,0.000352869,0.0012278
29.5469943,0.003395011,0.00867437,0.000174332,0.001193849
29.6443464,0.00370039,0.008009863,7.31E-05,0.001290343
29.8464592,0.003196427,0.007477522,7.14E-05,0.001683077
29.9236044,0.003165509,0.005204082,7.34E-05,0.001891661
30.1008438,0.003086326,0.005955842,0.000102741,0.002221177
30.1767008,0.002977242,0.007072375,0.000142249,0.001842669
30.2667242,0.003128584,0.006220431,0.000144811,0.001676369
30.5534551,0.003186972,0.006305474,0.000185958,0.001622695
30.6460936,0.00319297,0.007237072,0.000185155,0.001528358
30.7331259,0.004128514,0.007269758,0.000194425,0.001728008
30.9138465,0.004268232,0.007472786,0.000199127,0.001735158
30.9920848,0.002742054,0.007681285,0.000186285,0.001797034
31.1714603,0.00321002,0.006918764,0.00018625,0.001421789
31.3718274,0.002512973,0.009155336,0.000180463,0.00132375
31.4792482,0.00271575,0.008647422,0.000145048,0.001129821
31.5789871,0.002390544,0.008755613,0.000144055,0.001129535
31.7953188,0.002232986,0.007350841,0.000145068,0.00113351
31.8629537,0.002170415,0.008946887,7.77E-05,0.001159898
32.0336131,0.002475154,0.008180059,6.90E-05,0.001380701
32.2201206,0.002122142,0.008189718,6.65E-05,0.001205967
32.3159401,0.003272818,0.009724947,6.91E-05,0.00124606
32.4007328,0.004203293,0.009199946,6.53E-05,0.001131854
32.5855643,0.003787648,0.010019856,7.25E-05,0.001291561
32.6849344,0.003801615,0.00802596,7.40E-05,0.001266961
32.8725005,0.003737564,0.008178718,8.57E-05,0.001316653
32.9643303,0.003844679,0.006078243,8.91E-05,0.001190586
