R1,R2,R3,R4,Load
0.000911747,0.000690603,0.000537888,0.006510172,0.16
0.000924297,0.000691104,0.000932682,0.013326567,0.16
0.001141564,0.000973748,0.001973672,0.023191963,0.16
0.000975582,0.000972101,0.00235997,0.02513519,0.16
0.002021319,0.001547825,0.001077996,0.027674368,0.16
0.002021319,0.001547825,0.001077996,0.027674368,0.16
0.002034965,0.001143531,0.001104436,0.028193821,0.16
0.002844117,0.000907792,0.000947089,0.021762405,0.16
0.002650981,0.000436375,0.000594176,0.020618619,0.16
0.002786484,0.000471957,0.000921313,0.022641468,0.16
0.002664663,0.000462704,0.001179329,0.022387314,0.16
0.004875544,0.001495718,0.001176744,0.013488225,0.16
0.00451456,0.001480885,0.0011677,0.014265746,0.16
0.004316478,0.000943778,0.000744441,0.015058191,0.16
0.00245974,0.000430439,0.000834257,0.018482477,0.14
0.001293069,0.001225695,0.000967527,0.016501968,0.16
0.000818299,0.000797433,0.000886889,0.01463104,0.14
0.002189423,0.002129697,0.000374373,0.013336622,0.16
0.002796472,0.000602359,0.001035005,0.015146347,0.14
0.000714618,0.001423198,0.000380206,0.016970779,0.14
0.002250399,0.000831837,0.000446979,0.014443184,0.14
0.0012544,0.000926762,0.000688861,0.014070598,0.16
0.001254006,0.0016371,0.000659236,0.011385296,0.16
0.002607841,0.002089599,0.000629392,0.013915941,0.14
0.001787818,0.000433631,0.000527303,0.014069894,0.14
0.002592446,0.000761102,0.000479555,0.012121584,0.14
0.001886681,0.001614355,0.000614735,0.012226059,0.16
0.002526822,0.001518757,0.000858925,0.012406626,0.16
0.001384472,0.001371557,0.000558761,0.010478236,0.16
0.001465857,0.001345093,0.000503964,0.011063466,0.16
0.001465857,0.001345093,0.000503964,0.011063466,0.16
0.000635925,0.001931438,0.018858543,0.371610583,0.3
0.001132277,0.001527299,0.024358609,0.449489624,0.3
0.0011858,0.001266691,0.025866626,0.487946439,0.3
0.000910482,0.003558129,0.005324356,0.205228151,0.3
0.001482872,0.003781892,0.006225513,0.218893598,0.3
0.001444384,0.000927487,0.003124636,0.16907979,0.28
0.001057054,0.002104781,0.004829559,0.181376222,0.28
0.003417058,0.001990312,0.002227656,0.050633278,0.3
0.001683456,0.001593343,0.002466138,0.149992036,0.28
0.00109096,0.002184526,0.002988342,0.189853044,0.28
0.000959685,0.003381563,0.003163801,0.177831453,0.3
0.002067284,0.001665127,0.003381649,0.154587705,0.28
0.002220378,0.001734797,0.003128765,0.150504355,0.28
0.00199588,0.001162738,0.002574448,0.136251734,0.28
0.002390542,0.002093676,0.002891084,0.150857026,0.28
0.002755556,0.000672368,0.001951,0.135661088,0.28
0.002492836,0.002362185,0.002985625,0.140136612,0.28
0.003950977,0.002421564,0.002211474,0.100640374,0.28
0.001091788,0.000505909,0.001953512,0.119987414,0.28
0.004071204,0.000928536,0.001877239,0.135707354,0.28
0.004305488,0.002268009,0.002869509,0.134364722,0.28
0.001705836,0.001516032,0.001642968,0.119589276,0.28
0.002022465,0.000685617,0.002924157,0.135788516,0.28
0.004617295,0.008486089,0.059159535,1.473006622,0.46
0.005845625,0.009460763,0.063147831,1.510266818,0.46
0.004579661,0.008273509,0.05977598,1.397699673,0.46
0.00202902,0.006612425,0.015946194,0.862675984,0.44
0.002516234,0.00329478,0.015415198,0.822670488,0.44
0.001857913,0.003764376,0.014176441,0.669985438,0.44
0.003515203,0.001704777,0.007366677,0.510846965,0.44
0.005121553,5.78e-05,0.005371647,0.314300188,0.44
0.005808293,0.002287122,0.012311051,0.659018625,0.44
0.0028928,0.001682578,0.006936762,0.443100035,0.44
