,s1_d,s2_d,s3_d,s4_d
0.1217146,0.001743037,0.000928629,0.000620517,0.000307001
0.2519954,0.001876544,0.000928643,0.000436809,0.000277339
0.3435452,0.001812604,0.000840772,0.000391494,9.91E-05
0.4219237,0.000796151,0.000706795,0.0003733,0.000131484
0.5168869,0.000718835,0.000677914,0.000324249,0.000157002
0.5920609,0.001050296,0.000559005,0.000260625,0.00022531
0.6854247,0.001721635,0.000390565,0.000224189,0.000237645
0.7874084,0.002014226,0.00044249,0.000318102,0.000265079
0.8619567,0.002107089,0.000829604,0.000322049,0.000270094
1.0157708,0.002362462,0.000894969,0.000242946,0.000207619
1.1099257,0.002045136,0.000881437,0.000238813,0.00024302
1.212906,0.002312573,0.000907262,0.000157719,0.000210173
1.3122207,0.002515127,0.000916162,0.000157755,0.000266627
1.3904948,0.00242193,0.000832377,0.000159635,0.00033236
1.5616727,0.002427785,0.00096548,0.000173187,0.000257981
1.7277788,0.001616236,0.000887464,0.000194171,0.000250963
1.8271726,0.001447702,0.000895155,0.000200897,0.000344447
1.9191642,0.001274849,0.000848067,6.75E-05,0.000383825
2.0034107,0.001333749,0.000503263,7.37E-05,0.000468128
2.1006766,0.000796947,0.000622874,7.08E-05,0.000489969
2.1991953,0.00072668,0.000684719,0.000124427,0.00037624
2.2920766,0.001258395,0.000806141,0.000119375,0.000350451
2.3818961,0.001684892,0.001014103,0.000194658,0.000401399
2.4619128,0.001700213,0.000988236,0.000186442,0.000390945
2.5553782,0.001803035,0.000781834,0.000156625,0.000390947
2.6532618,0.002380984,0.000780296,0.000170015,0.000391643
2.7605608,0.002281058,0.000950655,0.000150131,0.000318113
2.9798333,0.002446905,0.000975035,0.000224496,0.000245242
3.0829153,0.002304405,0.001344624,0.00023607,0.000188668
3.1733232,0.002467868,0.00129505,0.000232918,9.15E-05
3.2648983,0.002480452,0.001395105,0.000226855,0.000166047
3.3655319,0.001937993,0.001285258,0.000224868,0.000185453
3.4641891,0.002935135,0.001098045,0.000212077,0.000181519
3.5470518,0.002932543,0.00103995,0.000245552,0.000193458
3.6360243,0.002795121,0.001059578,0.000248942,0.000185827
3.7209015,0.002310833,0.001119532,0.000262708,0.00017313
3.8574522,0.002980148,0.000799952,0.000262419,0.000170624
3.9482666,0.003337362,0.000757879,0.000117369,0.000170204
4.0555432,0.003072846,0.000537436,0.000118872,0.000169271
4.161235,0.003734804,0.000455931,0.000103971,0.000176304
4.2563495,0.003287383,0.00090247,0.000102332,0.000164792
4.3451549,0.004668565,0.000772759,7.26E-05,0.000159222
4.4507606,0.004250141,0.000770931,6.73E-05,0.000149746
4.5277993,0.004334198,0.000856087,6.34E-05,0.000111225
4.6216033,0.004160924,0.000804177,9.89E-05,0.000103187
4.7028969,0.004540428,0.000757359,8.60E-05,0.000149476
4.7987827,0.004667417,0.000714556,8.52E-05,1.00E-04
4.880184,0.004099976,0.000674767,8.64E-05,0.000190259
5.0663081,0.005050217,0.001357481,0.000140219,0.000209012
5.1396531,0.003973464,0.001642824,0.000138934,0.000232443
5.2335988,0.003950935,0.001163564,0.000201066,0.000217006
5.3194157,0.003099511,0.001314729,0.000235832,0.00021313
5.4202062,0.002994536,0.001383634,0.000260782,0.000261124
5.495551,0.002841779,0.001380039,0.000218213,0.000297223
5.5826212,0.002831114,0.001383529,0.000213459,0.000335645
5.6671165,0.002621729,0.001378191,0.000202994,0.000284509
5.7790269,0.002411799,0.001481159,0.000228657,0.000284204
5.8638236,0.002029403,0.001435417,0.000233605,0.000234127
5.979039,0.001330238,0.000863765,0.00022896,0.000180359
6.0641949,0.00104599,0.000530472,0.000177011,0.000230018
6.1562045,0.002364537,0.000485127,0.00022913,0.000229611
6.255239,0.002289288,0.000264922,0.000208475,0.00025681
6.3346686,0.002296298,0.000191419,0.000198294,0.000211364
6.4617411,0.002437661,0.00031818,0.000178527,0.000133868
6.5513116,0.002610714,0.000532043,0.00017317,0.000125975
6.6341469,0.002196178,0.000655812,0.000163495,0.000127023
6.7240171,0.002738406,0.000700229,0.000139629,0.000123505
6.8242812,0.003169308,0.000878517,0.000101946,0.000139957
6.9248183,0.0028013,0.001047711,0.000188296,0.000147692
7.0907913,0.003333919,0.001071126,0.000208422,0.000136096
7.1800628,0.002859614,0.001037372,0.000173865,0.00017528
7.2636559,0.003062891,0.001590096,0.000177917,0.000257994
7.3978024,0.003110483,0.001687218,0.000209682,0.000291034
7.4756415,0.003552597,0.002025077,0.000238363,0.000270187
7.5761864,0.003181715,0.002040244,0.000255576,0.000281288
7.6720337,0.002871468,0.002256642,0.000245937,0.000265424
7.7716403,0.002870828,0.002115131,0.000215819,0.000293025
7.9661101,0.002305429,0.002103974,0.000266961,0.000272467
8.040655,0.002337382,0.002081124,0.000255849,0.00034007
8.3261392,0.00193031,0.002071539,0.000240605,0.00036183
8.4045126,0.001574367,0.00202057,0.000238785,0.000310004
8.4935189,0.001106941,0.0016251,0.00026679,0.000260495
8.6880459,0.001421386,0.001941266,0.000257016,0.000264777
8.8659773,0.001145107,0.002466485,0.00028555,0.000279119
8.9234015,0.00121658,0.002198587,0.000238833,0.000415561
9.1161931,0.001281743,0.001713476,0.000216066,0.000426473
9.1964427,0.001113765,0.001953815,0.000216013,0.000453414
9.2933965,0.001553735,0.001685989,0.000203912,0.000550475
9.3737784,0.002189581,0.001841003,0.000189237,0.000404702
9.6517952,0.002167021,0.001896535,0.000184629,0.000303838
9.736508,0.002329972,0.002597804,0.000242053,0.000310535
9.8327575,0.002103399,0.003681323,0.000186197,0.000334704
9.9136763,0.00199514,0.003360466,0.000171667,0.000370913
10.0036588,0.001653977,0.00246031,0.000150707,0.000380066
10.0866306,0.001380695,0.002891199,0.000146163,0.000349945
10.1879216,0.00137822,0.002903556,0.000109794,0.000349278
10.2833158,0.001349391,0.002121186,0.000121107,0.000242664
10.4636553,0.001105172,0.001505178,0.000114601,0.000201499
10.5199367,0.000409364,0.001469565,0.000119841,0.000200898
10.6537614,0.000456687,0.001519419,9.99E-05,0.000237223
10.7423924,0.00024076,0.001540598,7.34E-05,0.0002255
10.9378984,0.000312743,0.001296299,0.000129752,0.00024037
11.0473118,0.000320656,0.001289293,0.000140996,0.000217605
11.1392865,0.00063561,0.001251355,0.000148787,0.000231448
11.3210147,0.001866575,0.001466821,0.000155038,0.000241246
11.3883877,0.002646943,0.001543597,0.000150079,0.000442723
11.4751302,0.00264539,0.001533401,0.000117023,0.000457241
11.6757609,0.004009342,0.002263762,0.000122136,0.00076357
11.9003021,0.004016671,0.002267501,0.000122697,0.011544278
11.9839992,0.009446623,0.002746126,0.000801374,0.130986021
12.0844059,0.017281122,0.003019856,0.000907802,0.221098159
12.168562,0.023212319,0.002654793,0.001022305,0.288007543
12.2560717,0.02224427,0.002546052,0.001263858,0.320453752
12.3318853,0.022943289,0.000936039,0.00124072,0.326530447
12.4400172,0.01799496,0.001116978,0.001601673,0.280178675
12.5181399,0.017862714,0.001111882,0.001481849,0.24759556
12.6020209,0.019057309,0.001369857,0.001353369,0.211175189
12.7737593,0.014999509,0.001280103,0.000986365,0.181118807
12.8706299,0.014147856,0.00131709,0.000287265,0.184354565
13.0436195,0.012974474,0.00106106,0.00033667,0.18318647
13.1518808,0.009183453,0.000990809,0.000195117,0.15657128
13.2313721,0.00545384,0.001336429,0.000156049,0.1493928
13.4064011,0.00571513,0.001302789,0.000128861,0.147712757
13.6926497,0.006495647,0.001300901,0.000300166,0.141456489
13.7695076,0.006919366,0.001381309,0.00031352,0.165660843
13.8611354,0.007182827,0.001168784,0.000354422,0.16870894
13.9407939,0.004889639,0.000960665,0.000320377,0.147690172
14.0255743,0.002670025,0.001756916,0.000339375,0.135915312
14.1032006,0.001472166,0.00403037,0.000440392,0.131248171
14.2829482,0.001686005,0.003987484,0.000450204,0.125348594
14.4711815,0.004210638,0.004053422,0.000505398,0.138916326
14.5548157,0.004227227,0.003414815,0.000528693,0.143002443
14.6601254,0.004276944,0.002996281,0.000529029,0.125027913
14.8311781,0.003060173,0.002546985,0.000323261,0.10324277
14.9578805,0.002835142,0.002718075,0.000220188,0.107937119
15.1197625,0.002544359,0.00208692,7.80E-05,0.110196044
15.2046146,0.004257473,0.001480165,8.91E-05,0.133213016
15.2914417,0.004249213,0.001731086,0.000129468,0.147382001
15.3875131,0.005473382,0.000757166,0.000101828,0.144757505
15.491879,0.005582503,0.0007416,0.000144885,0.122304676
15.574146,0.003196132,0.000895653,0.000129249,0.102160057
15.6602522,0.005602172,0.001445791,0.000193648,0.095301915
15.7612844,0.006299574,0.001452124,0.000199011,0.103797408
15.8541194,0.006286253,0.001200003,0.000208078,0.130864074
16.0747725,0.006298782,0.001260602,0.000278196,0.121712539
16.1481284,0.006318098,0.001206179,0.000278548,0.12551334
16.2311819,0.004708262,0.001034105,0.000309711,0.12641075
16.4191218,0.004758528,0.000540662,0.000328869,0.128720954
16.494358,0.003641246,0.000497859,0.000326922,0.129485536
16.5861413,0.00323651,0.000473925,0.000243822,0.136073456
16.7833757,0.003360891,0.001953404,0.000243021,0.134550039
16.9799655,0.001964991,0.001797104,0.000214706,0.105677972
17.1837498,0.001574844,0.001846048,0.000247463,0.079407646
17.2392436,0.001877953,0.001729554,0.000263971,0.076608712
17.4387635,0.001831712,0.001416991,0.000235981,0.106254935
17.528506,0.002105515,0.002112722,0.000232465,0.123717429
17.6065024,0.002708725,0.00217472,0.000187158,0.135540117
17.6814037,0.003052359,0.002209581,0.00011004,0.125622356
17.8769956,0.002291248,0.00227515,0.000183422,0.108068305
17.9335577,0.002354749,0.002404047,0.000297075,0.102939887
18.0183537,0.004110309,0.002043195,0.000290867,0.102173009
18.1016016,0.004152596,0.002664111,0.000243882,0.117025521
18.1916637,0.003972582,0.002600689,0.000404804,0.133394773
18.2861109,0.003850348,0.002665718,0.000415398,0.118848759
18.4819291,0.003854119,0.002689178,0.000374243,0.115925941
18.5788663,0.004689652,0.002390156,0.00037488,0.118372904
18.6699845,0.00423033,0.002389616,0.000355893,0.110528127
18.7688465,0.003515638,0.002387805,0.000357255,0.103297446
18.9499906,0.004548734,0.002488609,0.000228711,0.122079414
19.1642527,0.004993792,0.002374811,0.000185469,0.124096197
19.2310455,0.003379522,0.001915107,0.000357114,0.115480157
19.3973816,0.002190982,0.001184525,0.000412991,0.093166134
19.5643553,0.001771827,0.001533702,0.000288785,0.059054978
19.7419946,0.002963517,0.002093994,0.000268899,0.077907974
20.0694644,0.003372796,0.002185162,0.000262535,0.104460775
20.257863,0.003524506,0.002653124,0.000211507,0.116121797
20.4652238,0.003634561,0.002662463,0.000188124,0.124601367
21.4525345,0.005003841,0.003077332,0.000100537,0.120790939
21.5195006,0.004168202,0.002725922,0.000134849,0.114930581
21.6883383,0.003576731,0.002356578,0.000100378,0.098881346
21.779841,0.003265558,0.002358287,0.000100867,0.072818415
21.9598524,0.00278029,0.00187198,9.99E-05,0.03302642
22.0154827,0.003158064,0.002257864,0.000110419,0.042034603
22.0989761,0.003045082,0.003195587,9.95E-05,0.081712449
22.1883603,0.007769649,0.003473025,0.000137824,0.105832909
22.2774596,0.007258082,0.003048299,0.000137827,0.103664856
22.3627304,0.007012793,0.003801762,0.000137822,0.101777649
22.4558319,0.004610146,0.003483365,0.000140208,0.102260396
22.529023,0.004333243,0.003554924,0.000127657,0.105956599
22.6202067,0.003601999,0.003342861,0.000219704,0.110241599
22.691714,0.003591764,0.003294484,0.000165549,0.102951115
22.8691173,0.004438737,0.001521923,0.000172468,0.096106794
23.0606115,0.004753681,0.001597705,0.000170953,0.093812165
23.1729029,0.00531189,0.001632174,0.000177985,0.10061407
23.3792366,0.002949688,0.002428022,0.000164875,0.103992453
23.8320363,0.004091762,0.002424561,0.000160225,0.10830157
24.0057113,0.003943396,0.003170413,0.000259191,0.108618033
24.2127349,0.003946521,0.00273773,0.000363492,0.111612764
24.3153405,0.003696623,0.002677883,0.000338154,0.110565535
24.6255087,0.004077012,0.002982574,0.000242238,0.109249695
24.7022208,0.003971766,0.00327213,0.000268071,0.108743644
24.8853439,0.002441162,0.003012461,0.000297128,0.10707046
25.0475949,0.002479677,0.002685783,0.000329993,0.094845598
25.1364512,0.002186873,0.002689008,0.000316005,0.098239162
25.2198314,0.001977004,0.00235573,0.000315834,0.097264429
25.3600117,0.000701744,0.002360095,0.0003241,0.092041227
25.4408228,0.001534919,0.001117053,0.000235836,0.097280858
25.5403216,0.001830688,0.001548355,0.000103749,0.093015462
25.7334766,0.002038352,0.001726894,9.24E-05,0.087182858
25.8379592,0.002144083,0.001699817,0.000119737,0.086900454
26.0580199,0.002195279,0.001822347,0.000157288,0.088620279
26.2691069,0.002339002,0.001856529,0.000215288,0.082856012
26.8339585,0.002532191,0.001758034,0.000220479,0.094154364
26.8960792,0.002976092,0.001992532,0.00020518,0.093176803
27.0847254,0.003884324,0.001878368,0.000203658,0.075396802
27.2116994,0.003625637,0.001994701,0.00020777,0.067038567
27.3000836,0.002805686,0.002078087,0.000226988,0.069048945
27.3890753,0.002127335,0.001712974,0.000215083,0.085902593
27.5813431,0.002217092,0.002116515,0.000346883,0.095896065
27.7578196,0.002374368,0.001916024,0.000291875,0.095507638
27.8434926,0.002288059,0.002061329,0.000191025,0.079799803
28.0288291,0.002301339,0.002096416,0.00018233,0.09149702
28.2073111,0.002253915,0.002672252,0.000201932,0.101211142
28.5205601,0.00193467,0.002575192,0.000202708,0.097929168
28.7269558,0.001045845,0.002601577,0.000227337,0.106281204
28.8314892,0.001073813,0.002371432,0.000394339,0.100987174
29.154189,0.001025613,0.002347703,0.000377249,0.097101502
29.608587,0.00133083,0.002003361,0.000392887,0.095823841
29.7181934,0.001273084,0.002040837,0.00027427,0.093678082
29.8761017,0.001642921,0.001665739,0.000293067,0.091819369
30.0681817,0.001825334,0.001506227,0.000283734,0.090748019
30.1604505,0.001733976,0.001509441,0.000292873,0.09136271
30.3418382,0.003037106,0.001033555,0.000241354,0.09223372
30.4103196,0.003193281,0.001181897,0.000257453,0.084989628
30.5955529,0.003103064,0.001209249,0.000257962,0.081557396
30.6846792,0.003046847,0.001314983,0.000140555,0.082306276
30.7736932,0.003476515,0.002403016,0.000128577,0.087676764
30.8469496,0.003325493,0.002397882,9.89E-05,0.087696431
31.1779406,0.003947498,0.002292322,0.000109581,0.087441557
31.2330883,0.004105498,0.002315051,0.000111784,0.090190307
31.551735,0.004094129,0.003017285,0.000135081,0.081887153
