,s1_d,s2_d,s3_d,s4_d
0.0381482,0.00195134,0.000747281,0.000432337,0.001464283
0.217168,0.002334819,0.001062945,8.11E-05,0.000426874
0.3133646,0.002258965,0.001339912,7.50E-05,0.000478554
0.4265971,0.002190814,0.001260742,6.50E-05,0.000517814
0.535391,0.002286298,0.001072491,3.55E-05,0.000509945
0.6257193,0.002407863,0.001072279,4.12E-05,0.000467232
0.7106065,0.002443849,0.001196387,4.32E-05,0.000650649
0.8034346,0.002381538,0.001178634,7.56E-05,0.000613558
0.8879319,0.002384807,0.000723892,6.78E-05,0.000576377
1.1755632,0.001741406,0.000743296,6.91E-05,0.000554593
1.2767881,0.0019048,0.000825478,7.35E-05,0.000553214
2.0504471,0.001440129,0.000722366,6.41E-05,0.000224959
2.1714015,0.00088939,0.000598936,6.60E-05,0.000217628
2.292015,0.001020775,0.000567354,8.11E-05,0.000205649
2.406125,0.000825304,0.000789943,8.21E-05,0.000198798
2.692593,0.000851654,0.001083366,0.000102888,0.000199449
2.770296,0.001313447,0.00103101,0.000106762,0.000171928
2.8904879,0.001508716,0.000900578,0.000106162,0.000146179
2.9755297,0.001481366,0.000997496,0.000116748,0.000167523
3.0591318,0.001272048,0.000879684,0.00011794,5.01E-05
3.162761,0.001267906,0.000874546,0.00010785,5.55E-05
3.2684364,0.001215402,0.001040399,0.000125285,5.80E-05
3.3679277,0.001546038,0.001086647,0.000161083,5.18E-05
3.4633854,0.001769092,0.001207111,0.000162985,5.50E-05
3.5383452,0.001933636,0.00108828,0.00021484,0.00011062
3.6408284,0.001832869,0.000603832,0.000187934,0.000137762
3.7412302,0.001634183,0.000256636,0.000180093,0.000141351
4.0326881,0.001760068,0.000266682,0.000218407,0.000269272
4.1352659,0.001988777,0.000368658,0.000200472,0.000323791
4.2246497,0.002647393,0.000343438,0.000190212,0.000327792
4.4402407,0.003339029,0.00054926,0.000230588,0.000327867
4.5501433,0.003359916,0.000482974,0.000269045,0.000330164
4.6699525,0.003658865,0.000446519,0.000182032,0.000335714
4.7814169,0.003721331,0.00032736,0.000179242,0.000335707
4.8956223,0.003698628,0.000356431,0.000165711,0.000312929
5.0684091,0.003661122,0.000390636,0.000184311,0.000297062
5.204894,0.003773283,0.000687888,0.000176437,0.000228804
5.2905654,0.003335889,0.000553099,0.000155315,0.000157473
5.4395427,0.003024526,0.000687056,0.000145725,0.000167521
5.5304714,0.003096054,0.000576906,0.000161016,0.000225544
5.6431595,0.00243594,0.0005374,0.000146067,0.000232087
5.7272056,0.003099485,0.000572423,9.20E-05,0.000231496
5.944013,0.00268464,0.001541861,0.000150961,0.000217924
6.0286199,0.002501904,0.001556301,0.000245809,0.00024922
6.1816218,0.002744771,0.001507833,0.000240627,0.000190179
6.281503,0.002726691,0.002078951,0.000216698,0.000140994
6.3542447,0.002928177,0.00236241,0.000216089,0.000132909
6.4843382,0.003033051,0.002373313,0.000220553,0.000181091
6.605071,0.002995807,0.002249534,0.000188169,0.000170472
6.8231099,0.002171001,0.002420635,0.000153271,0.000157865
6.9768768,0.002326215,0.00266337,0.000168488,0.000123103
7.0602356,0.001845805,0.002717901,0.000107321,7.73E-05
7.169048,0.001962936,0.001885746,0.000110561,3.86E-05
7.345647,0.002024805,0.001860659,8.36E-05,4.84E-05
7.4334345,0.00142577,0.002023698,0.000198092,5.58E-05
7.6165546,0.002807498,0.001329855,0.000227161,6.56E-05
7.7018089,0.002724748,0.000835605,0.00027623,7.35E-05
7.7946076,0.002718717,0.000942572,0.000276644,9.90E-05
7.8940495,0.00280345,0.000807763,0.000287807,0.000118273
7.9704935,0.002822833,0.00103757,0.000248359,0.000128886
8.0646101,0.002717644,0.000946631,0.000242259,0.000114724
8.155143,0.002932261,0.001216224,0.000243347,0.000112738
8.2477507,0.002360476,0.001195819,0.000206826,0.000191853
8.3326709,0.002200843,0.001560053,0.000190961,0.000247049
8.4260191,0.002297803,0.00134648,0.000119299,0.00026169
8.6148992,0.000863502,0.00128252,6.41E-05,0.000306107
8.8292415,0.000857084,0.001275765,4.57E-05,0.000336235
8.9715869,0.000855152,0.00079457,6.00E-05,0.000315115
9.1113447,0.000813538,0.000741525,6.13E-05,0.000382397
9.1938464,0.000835254,0.000732883,6.16E-05,0.000372602
9.4226436,0.000828136,0.001081895,6.19E-05,0.000400081
9.4879478,0.000593725,0.001018534,5.44E-05,0.00049742
9.6166844,0.000597107,0.000990697,5.60E-05,0.000421241
9.8023127,0.001488296,0.000585713,5.71E-05,0.000378845
9.8944817,0.00146183,0.000578091,6.22E-05,0.000376415
10.0151463,0.001936735,0.000631893,4.90E-05,0.000368782
10.0977477,0.002162901,0.000507882,6.98E-05,0.000444353
10.171002,0.002128862,0.000454172,5.23E-05,0.000459352
10.2647364,0.002097061,0.001000579,4.68E-05,0.000361753
10.3735589,0.00256206,0.000980456,4.65E-05,0.000368272
10.5109132,0.002672259,0.001449583,7.50E-05,0.00035361
10.589,0.002607301,0.001537238,7.94E-05,0.000229668
10.6780536,0.002497616,0.001186966,0.000138758,0.000227802
10.8697488,0.002177094,0.001265172,0.000137938,0.000177495
10.9642521,0.002048007,0.001045585,0.000136975,0.000106117
11.058313,0.001959619,0.001379385,0.000168306,0.000103522
11.392976,0.001732754,0.00142341,0.000225526,5.97E-05
11.5513826,0.001943975,0.001410166,0.000321854,5.04E-05
11.824615,0.00200234,0.001062762,0.000332514,6.74E-05
11.8923601,0.001354509,0.001119807,0.000330509,6.34E-05
12.2118677,0.001343294,0.000888122,0.000316742,5.36E-05
12.4227853,0.001454822,0.000824876,0.000308918,4.50E-05
12.6119755,0.001740959,0.000813044,0.000250971,7.98E-05
12.7195111,0.00181405,0.000959583,0.000248194,8.04E-05
12.8002528,0.00174513,0.00093873,0.000342587,8.24E-05
12.8744939,0.001985933,0.000970554,0.000285964,0.000138681
13.0632445,0.001977924,0.00091914,0.000286859,0.000184231
13.1528529,0.002064512,0.000942603,0.000203607,0.000228921
13.2456653,0.002754107,0.001219159,0.000252048,0.000225294
13.3184116,0.00276327,0.001116865,0.000237298,0.000230624
13.6091592,0.002737257,0.001070168,0.000245296,0.000236664
13.6858701,0.004158022,0.001345594,0.000229701,0.000237942
13.7945909,0.003965936,0.001410605,0.000293926,0.000205082
14.1066478,0.00459031,0.00112601,0.000303377,0.00020502
14.3168652,0.004563918,0.001210845,0.00024417,0.000197397
14.4352277,0.004237926,0.000542172,0.000285457,0.000128028
14.5922468,0.004214646,0.000525032,0.00026067,7.00E-05
14.6757422,0.004052095,0.00049169,0.000203087,5.56E-05
14.8512639,0.003202375,0.000432847,0.000187055,6.81E-05
14.9544901,0.003355361,0.001192238,0.000178692,6.81E-05
15.0234638,0.003067495,0.001333483,0.00017725,0.00011811
15.3020314,0.001812868,0.001216896,0.000142534,0.000128399
15.3728602,0.001374528,0.001197222,0.000145981,0.000186403
15.461358,0.000983816,0.001190082,0.000166831,0.000183705
15.5613485,0.00095224,0.001050109,0.000122105,0.000146132
15.6394676,0.001343986,0.001121178,0.000126946,0.000186567
15.7803459,0.001331578,0.001104247,0.000172883,0.000201632
15.9624491,0.001399143,0.001547918,0.000141518,0.000196115
16.0606122,0.001460098,0.002068528,0.000232059,0.000307729
16.1379791,0.002695297,0.000867553,0.000234685,0.000310608
16.335239,0.002617574,0.000854331,0.000250357,0.000362219
16.5128518,0.002412265,0.000969566,0.000283517,0.000300942
16.685337,0.002374904,0.000875373,0.000286385,0.000325419
16.7666493,0.002447097,0.000937262,0.000290923,0.000558689
16.9537908,0.003655028,0.000786342,0.000820727,0.032639829
17.0315129,0.0043852,0.001160408,0.001344925,0.066750099
17.1345853,0.00465738,0.000914992,0.001866259,0.091416025
17.2597344,0.005117917,0.001056052,0.002730422,0.107701321
17.3444212,0.00753943,0.001090841,0.003161573,0.112154593
17.4418309,0.004141472,0.001158539,0.003047599,0.104607456
17.5449691,0.00440539,0.001311688,0.002777439,0.085285845
17.6357223,0.004062692,0.002038676,0.00257448,0.065863837
17.7393447,0.003794767,0.002614443,0.001901137,0.043275301
17.8298963,0.003533642,0.002564105,0.001199362,0.027021316
17.9268333,0.003799436,0.00269573,0.001273516,0.032553107
17.998702,0.003820938,0.002233001,0.001542982,0.028855874
18.1757112,0.00491673,0.00234283,0.001469635,0.031750976
18.3569706,0.006044104,0.002514089,0.00116776,0.034249422
18.5404588,0.005152983,0.002342935,0.001043382,0.0371646
18.6248653,0.004907263,0.001641085,0.000880973,0.043302491
18.7228395,0.004406082,0.001584256,0.000982247,0.048000353
18.8476188,0.004289087,0.001167907,0.001040449,0.045163945
18.9554164,0.003647173,0.00133592,0.000967309,0.035836462
19.0523528,0.004926581,0.001331317,0.000749782,0.030238498
19.2329338,0.004643918,0.001031733,0.000890178,0.02495504
19.3317241,0.005026629,0.001155449,0.000948242,0.032426391
19.438646,0.00362251,0.001063374,0.000984364,0.039117771
19.5300867,0.003754883,0.000939455,0.001052803,0.041628174
19.6190046,0.003582635,0.000937346,0.001089275,0.041543369
19.7926955,0.004014648,0.000937741,0.000982065,0.034151908
19.8920887,0.003491381,0.000961654,0.001033551,0.032508314
20.006695,0.003789844,0.001063605,0.000908834,0.031817703
20.107837,0.00358174,0.000654216,0.000842275,0.035996252
20.2146966,0.002867351,0.000653812,0.00084585,0.04319293
