,s1_d,s2_d,s3_d,s4_d
0.1213103,0.00474982,0.001190988,0.000559737,0.004167925
0.2136149,0.004354635,0.001097477,0.000122415,0.000114709
0.2906365,0.004235459,0.000976388,0.000104235,0.00010741
0.3820064,0.004980604,0.000929098,9.29E-05,7.94E-05
0.4915376,0.00521268,0.000938159,8.91E-05,0.000110253
0.5980051,0.00524197,0.001089697,8.37E-05,0.000237229
0.7452167,0.004558915,0.00100715,9.48E-05,0.00027605
0.8337921,0.003350489,0.001009901,9.45E-05,0.000270269
0.913958,0.003666571,0.000881715,9.45E-05,0.000265387
0.997881,0.003049636,0.000902891,9.49E-05,0.00025733
1.0972378,0.002567889,0.00079498,9.52E-05,0.000267782
1.2091104,0.002421124,0.00084867,0.000103694,0.000233392
1.3558809,0.0023932,0.000869333,8.06E-05,0.000222013
1.4807585,0.002109248,0.000840638,9.76E-05,0.000146665
1.5676084,0.001958834,0.001421582,0.000153275,0.000183669
1.6411393,0.002469073,0.000986851,0.000165918,0.00011223
1.739489,0.002511042,0.001526653,0.00016576,9.91E-05
1.8280978,0.003030475,0.001594004,0.000176466,8.15E-05
1.9092815,0.00263924,0.001627734,0.000178239,8.09E-05
2.0120331,0.003062179,0.001803358,0.000194096,9.35E-05
2.2607244,0.003635804,0.002076552,0.000116853,0.00010209
2.3523648,0.003727931,0.002021642,0.000116891,0.000100827
2.4373536,0.004105839,0.002093373,0.0001347,0.000101091
2.5243356,0.003825227,0.002284234,0.000136674,9.80E-05
2.6183379,0.003815944,0.00148459,0.000145769,7.18E-05
2.707286,0.00348397,0.001432073,0.000148085,7.61E-05
2.8945007,0.003215131,0.001122092,0.000146889,8.95E-05
2.9726053,0.003009061,0.001132048,0.000140959,7.02E-05
3.0712066,0.003301943,0.001187504,0.000130783,6.95E-05
3.2541114,0.00274277,0.001632568,0.000129796,5.83E-05
3.3259687,0.00285532,0.001795412,0.000249143,6.92E-05
3.5125827,0.00331199,0.001904783,0.000249535,7.66E-05
3.7003529,0.003091316,0.001849713,0.000244304,9.18E-05
3.767096,0.003405287,0.001467598,0.000243008,9.42E-05
3.9493419,0.003898107,0.00139538,0.000147674,9.44E-05
4.0195845,0.003655743,0.001433907,0.000158835,0.000101026
4.0970875,0.003988717,0.001623949,0.000157489,9.15E-05
4.2041029,0.003791458,0.001604224,0.000159144,9.07E-05
4.2684749,0.002750414,0.001292854,0.000167947,9.21E-05
4.3473345,0.0035098,0.000935785,0.000167893,5.38E-05
4.5388269,0.003921977,0.000628043,0.000111724,4.30E-05
4.6045985,0.003361749,0.000482374,0.000130394,8.95E-05
4.7283333,0.003359687,0.000959126,0.000127223,8.13E-05
4.9045332,0.003650689,0.000978617,0.00015279,0.000120531
4.9932384,0.003057502,0.000991427,0.000156569,0.000131014
5.0668696,0.003073594,0.001058434,0.000157303,0.000127845
5.1753234,0.003079869,0.000805681,0.000145821,0.000130978
5.2638264,0.003088224,0.000796607,0.000163464,0.000127575
5.3733294,0.003416674,0.001023997,0.000162941,0.000143258
5.469234,0.002763922,0.001067699,0.000164984,0.000205948
5.6469492,0.002122387,0.001039025,0.000153852,0.000243653
5.8439556,0.003351246,0.001045837,0.000137311,0.000156364
5.9948782,0.00330294,0.001582581,0.000138184,0.000152662
6.1936959,0.002596382,0.001610495,4.29E-05,0.000141296
6.3770331,0.002356435,0.001600262,4.87E-05,0.000164277
6.5356999,0.002239308,0.001525764,7.08E-05,0.000189841
6.6941074,0.002440494,0.001548499,3.32E-05,0.000176115
6.7789663,0.002039734,0.001634363,2.96E-05,0.000176082
6.8800649,0.002393724,0.001621456,7.25E-05,0.000174068
6.9509566,0.002411442,0.001535573,6.81E-05,0.000148726
7.1454669,0.002754782,0.001501301,6.83E-05,0.000331386
7.2183749,0.002578957,0.001398001,6.89E-05,0.000477873
7.4923951,0.002497112,0.000611665,6.99E-05,0.000489569
7.5760997,0.002381014,0.000760829,8.89E-05,0.000457963
7.7611396,0.002292711,0.001010602,9.32E-05,0.000339455
7.8265738,0.00251317,0.000995568,7.00E-05,0.000231002
8.112445,0.002879164,0.000962687,6.47E-05,0.000227759
8.1677086,0.002895921,0.001150298,6.28E-05,0.000179177
8.2515773,0.002829029,0.000964899,3.92E-05,0.000138525
8.4470618,0.002773361,0.001032932,3.97E-05,0.000349447
8.5443088,0.002434031,0.001117815,8.86E-05,0.000395787
8.7413377,0.001119366,0.001084654,8.77E-05,0.00033276
8.8226088,0.001117535,0.001094116,8.77E-05,0.000387316
8.894841,0.001134754,0.000750269,7.97E-05,0.000391263
8.9907066,0.001599682,0.000638665,6.84E-05,0.000612005
9.0873479,0.00140628,0.000984097,6.41E-05,0.000561607
9.1885952,0.001452037,0.000956352,6.06E-05,0.000419451
9.3079573,0.002570727,0.000817683,5.66E-05,0.000417116
9.5865937,0.002842338,0.000817986,5.65E-05,0.000504272
9.6799472,0.003570371,0.000764561,6.69E-05,0.000494572
9.7580755,0.003274196,0.000535052,2.37E-05,0.000498657
9.8317048,0.003095552,0.000637222,3.80E-05,0.000504964
9.9113195,0.003172486,0.00059376,3.89E-05,0.000461672
9.99696,0.003216428,0.000609387,3.90E-05,0.000456295
10.1242059,0.003289649,0.000690283,7.97E-05,0.000229084
10.2218075,0.003207438,0.000399976,7.97E-05,0.000284457
10.3260529,0.002349196,0.000676757,7.90E-05,0.000433743
10.4154361,0.002379278,0.000680875,7.94E-05,0.000375495
10.502128,0.001835729,0.000681102,7.02E-05,0.000276256
10.6903682,0.001304136,0.000846517,8.84E-05,0.000267956
10.7784555,0.001308319,0.001006628,0.000101055,0.000199868
10.8529219,0.001842611,0.000905449,0.000101702,0.000159043
11.1297983,0.001938357,0.001001889,0.000133546,0.000163199
11.1855774,0.001812756,0.001208946,0.000244238,0.000153627
11.2636886,0.001788391,0.001444174,0.000203446,0.000176933
11.349229,0.001990069,0.001459061,0.000207968,0.000256643
11.441435,0.002004855,0.001496579,0.000207566,0.000237356
11.5311289,0.001540586,0.00155823,0.000203397,0.00025509
11.6217073,0.001528533,0.001654538,0.000199303,0.000254751
11.7995526,0.001279793,0.001728852,0.000186983,0.000263616
11.982427,0.00153627,0.001685683,0.00017891,0.000267714
12.1845458,0.001749688,0.002397723,0.000219958,0.000322437
12.2741959,0.001681059,0.002447083,0.000193401,0.000297369
12.4599302,0.001762661,0.002953229,7.92E-05,0.000331624
12.5464341,0.001898852,0.002718111,0.000135627,0.000353458
12.6171821,0.001638151,0.002658296,0.000132831,0.000256028
12.9065636,0.00211576,0.001931766,0.000141439,0.000270706
13.0918321,0.001992977,0.002089823,0.000150253,0.000462579
13.2489488,0.002024977,0.002778421,0.000178142,0.000492995
13.3337003,0.002563305,0.001840569,0.000226585,0.000467194
13.4252024,0.002760691,0.003139881,0.000267717,0.000464963
13.5136802,0.002812333,0.003043373,0.000204837,0.000441799
13.595315,0.002175571,0.003041337,0.00021063,0.000449262
13.7416601,0.004488691,0.002853387,0.000199274,0.000543165
13.8129339,0.003928838,0.002861154,0.000160653,0.000694865
14.0062895,0.003692242,0.003111002,0.000170147,0.000975845
14.1062887,0.00419297,0.004047317,0.00015261,0.000975552
14.2054146,0.004191941,0.00427341,0.000143069,0.000557486
14.3975553,0.004208405,0.003254638,0.000147949,0.000395973
14.5002943,0.004545568,0.003303508,0.000125976,0.000322606
14.6043057,0.003551024,0.0016774,6.59E-05,0.000273658
14.6884343,0.003198758,0.001207128,6.66E-05,0.000307063
14.7933076,0.00323125,0.001049279,0.00010029,0.000357472
14.8749231,0.00195269,0.00131448,0.000160496,0.000396316
15.0417853,0.002891577,0.000946618,0.00016499,0.000401295
15.1330491,0.002894432,0.001139623,0.000176345,0.000216048
15.3135477,0.002870517,0.000843846,0.000176993,0.00023307
15.4024671,0.002885392,0.000821971,0.000133271,0.000295022
15.4896615,0.003551524,0.000772143,7.92E-05,0.000330696
15.5725848,0.004860322,0.000772275,0.000139815,0.000355424
15.7555653,0.004874912,0.001381331,0.000140431,0.000345774
15.9329335,0.004635495,0.001382337,0.000128502,0.000351116
16.0354071,0.00431528,0.001487209,0.000137627,0.000290402
16.1141811,0.004497559,0.001111676,0.000162916,0.000284464
16.3086908,0.003545976,0.001475901,0.000188317,0.000191919
16.4851729,0.003444032,0.001624519,0.00019872,0.000219239
16.5911827,0.003029317,0.001598827,0.00020344,0.000384691
