,s1_d,s2_d,s3_d,s4_d
0.0258682,0.002174244,0.001436197,0.001610271,0.001854014
0.2045315,0.001870607,0.001378756,0.000319812,0.000229307
0.3006182,0.002246062,0.001405635,0.000247365,0.000196213
0.5140072,0.002804387,0.001453717,0.000295078,0.000220258
0.569731,0.00280517,0.001302844,0.000327618,0.00021445
0.8493538,0.004936369,0.00125372,0.000379808,0.000215867
0.9059979,0.004953543,0.000792482,0.000378729,0.000176683
0.9982414,0.00450871,0.001172632,0.000384887,0.000233292
1.0914897,0.004330279,0.001258976,0.000335111,0.000225753
1.2616113,0.004886128,0.001398188,0.000307016,0.000110977
1.3624889,0.004836574,0.001463627,0.0002013,0.000151607
1.5386117,0.00485072,0.001453323,0.000218718,0.00014435
1.8178818,0.005143439,0.001565898,0.000278371,0.000147064
1.9901412,0.004118025,0.001272774,0.000162855,0.00016343
2.0746148,0.003651484,0.001907067,0.000176443,0.000170221
2.3429825,0.001708502,0.001873431,0.000251065,0.000173317
2.4311136,0.001708015,0.00189356,0.00023144,0.000154683
2.5121214,0.002181027,0.001273228,0.000231779,0.000135243
2.5935016,0.002809343,0.001303084,0.00015405,0.000144323
2.6716029,0.002506029,0.001053442,0.000128103,0.000156575
2.7721081,0.002635802,0.001300129,0.000126336,0.000132831
2.9532377,0.002731833,0.001259688,0.000196157,0.000125069
3.0501219,0.002873205,0.001217584,0.000186505,0.000115609
3.1414912,0.002918464,0.001217537,0.000160753,0.000188589
3.2312428,0.00260216,0.000845842,0.000159932,0.000188466
3.3209967,0.002214647,0.00076326,0.000122434,0.000297907
3.6014753,0.002250774,0.000810691,0.00014729,0.000299658
3.6584048,0.00230153,0.000827291,0.000134097,0.000306923
3.7482196,0.001805155,0.000637104,0.000145234,0.000322492
3.8966028,0.00210234,0.000654618,0.000145171,0.000315731
3.9933623,0.00233571,0.000314502,0.000217106,0.000167483
4.0843392,0.002305929,0.000327208,0.00017893,0.000189605
4.1821026,0.001597721,0.000276459,0.000243365,0.000198679
4.2633926,0.001561474,0.000242024,0.000252614,0.000175676
4.3503542,0.001627325,0.000870621,0.000260097,0.000199831
4.5298504,0.002116991,0.000856251,0.000253548,6.71E-05
4.7206774,0.002009512,0.000737666,0.000225965,6.61E-05
4.7897125,0.003268531,0.000792906,0.000229423,7.85E-05
4.9857293,0.003388334,0.001017472,0.000248665,9.41E-05
5.0747434,0.00357923,0.001485222,0.000237165,8.26E-05
5.1463699,0.004212761,0.001701392,0.000210867,8.51E-05
5.2176137,0.004309605,0.001708149,0.000208482,1.00E-04
5.3286097,0.004417939,0.001697466,0.000136556,0.000117965
5.4260956,0.049831406,0.00170425,0.000287173,0.000571067
5.5132163,2.214511894,0.001376897,0.001261946,0.001307541
5.7005251,4.043920951,0.001677708,0.001861137,0.001581887
5.8412432,5.434693049,0.001615082,0.001975465,0.001747478
5.9122273,6.296539406,0.001607879,0.002017914,0.002285953
6.0139625,6.741592861,0.001556488,0.002338656,0.002675356
6.2961039,6.507246306,0.00138501,0.002348056,0.002828304
6.4671082,5.50099888,0.00111236,0.001819712,0.002476045
6.6454643,4.733401632,0.001251383,0.001341091,0.001736056
6.7269726,4.024799458,0.001268205,0.00071719,0.001000526
6.8158495,3.932163609,0.001200443,0.000715578,0.000984422
6.9160853,4.540222539,0.001222855,0.000808538,0.00107158
6.9856002,4.730230818,0.000745427,0.000804359,0.001160208
7.1796012,4.098289899,0.000746404,0.000797959,0.001658506
7.2816076,3.972480637,0.000943529,0.000810383,0.001662178
7.4548642,3.723137178,0.000929851,0.000485736,0.002055045
7.5392587,3.419255694,0.000535498,0.000522358,0.002692138
7.6223555,4.140743611,0.000750598,0.000534176,0.003093006
7.7073766,4.265779107,0.000762183,0.000467755,0.003163422
7.8873982,3.829804559,0.00074105,0.000470901,0.002766915
7.9723482,3.790770293,0.000637066,0.000502881,0.00259569
8.071948,3.745468461,0.000612686,0.000777902,0.002400845
8.213158,3.356188059,0.000617918,0.000800276,0.001725097
8.3949517,3.394139395,0.000616562,0.000897054,0.001990454
8.4612361,3.24514732,0.000416712,0.000898028,0.002095508
8.6535954,3.094696276,0.000354581,0.000903292,0.002113128
8.7431122,2.94187645,0.000301838,0.000665098,0.002134263
8.8414533,2.731971552,0.00027718,0.000632326,0.002256371
8.9264475,2.616673226,0.00033502,0.000576255,0.002571491
9.1109636,2.545091941,0.000357221,0.0005076,0.002890347
9.2928443,2.612395424,0.000379196,0.000553786,0.001764837
9.5968261,2.63784775,0.000321561,0.000376609,0.00061863
9.6746314,2.986294205,0.000326014,0.000590406,0.001038476
9.7779538,3.481323496,0.000334796,0.000604614,0.001371823
9.8652458,3.628668214,0.000416348,0.000702153,0.001383443
9.9423324,3.254542696,0.000457255,0.000764334,0.001385515
10.1293508,3.136653431,0.000370905,0.000787192,0.001403052
10.21946,2.938715141,0.000488482,0.000660817,0.001568981
10.3129401,2.745482093,0.000484733,0.000772691,0.001860496
10.4694373,3.086352657,0.000484416,0.000730412,0.001895598
10.5522057,3.282414453,0.000482639,0.000753121,0.001946267
10.6412151,3.183453138,0.000485247,0.000786088,0.002252316
10.7212024,2.67230676,0.000291653,0.000739452,0.0018191
10.803062,2.409466767,0.000288496,0.000562878,0.001119141
11.0919478,2.329851455,0.000394726,0.000598594,0.000929654
11.182562,2.631422173,0.000415406,0.000501949,0.000989431
11.2723541,2.992933051,0.000384883,0.000527356,0.001714588
11.3566879,3.118260581,0.000965097,0.000473478,0.002679835
11.4398215,2.943409767,0.000927488,0.000280405,0.002699716
11.6352289,2.371397626,0.001388185,0.000306033,0.002392534
11.7198093,2.138626261,0.001421359,0.000279171,0.002599355
11.827822,2.032221297,0.001469055,0.000295467,0.002300928
