R1,R2,R3,R4,Load
0.004655673,0.004100387,0.000488513,1.401778968,0.22
0.006842912,0.003909833,0.000411582,0.82806799,0.22
0.005169067,0.005983494,0.000716658,0.523455344,0.22
0.005592488,0.008103371,0.00045347,0.914304617,0.22
0.004657334,0.005136064,0.00058497,0.685429058,0.22
0.003299117,0.005935162,0.000461921,0.673499791,0.22
0.001977068,0.006539039,0.000644168,0.458688343,0.22
0.002814904,0.002791704,0.000732541,0.329013324,0.22
0.003049507,0.00518401,0.000307283,0.458308472,0.22
0.00253893,0.005732161,0.000467451,0.705556322,0.22
0.003656381,0.006197338,0.000208046,0.437144672,0.22
0.002979378,0.003991821,0.000430939,0.576033049,0.22
0.002962278,0.00328571,0.000403997,0.698953517,0.22
0.002681816,0.004435007,0.000406602,0.525350272,0.22
0.000755598,0.003990433,0.000398252,0.507372597,0.22
0.002070188,0.004279658,0.000456321,0.536957373,0.22
0.005355863,0.004126948,0.000506298,0.451076346,0.22
0.002786689,0.006514754,0.000363681,0.554784257,0.22
0.008416996,0.002752785,0.000692921,0.571527019,0.22
0.001011733,0.002324767,0.000286561,0.460392973,0.22
0.001797852,0.00515873,0.000272517,0.348553634,0.22
0.004758996,0.003960758,0.000201301,0.457109695,0.22
0.003151295,0.004758731,9.27e-05,0.495646423,0.22
0.002268664,0.006008723,0.000183379,0.596023321,0.22
0.001094582,0.00123152,4.62e-05,0.000566262,0.22
0.01156327,0.020388532,0.004315991,1.495758523,0.38
0.015783567,0.029002099,0.003797359,2.415786953,0.38
0.025348461,0.034173726,0.004633852,2.997758402,0.38
0.016867847,0.023527868,0.003215881,1.989308731,0.38
0.016867847,0.023527868,0.003215881,1.989308731,0.38
0.01340147,0.033218164,0.004669016,2.371494968,0.38
0.012595786,0.028514527,0.003803785,1.602935759,0.38
0.011323372,0.015443439,0.002286097,1.484467175,0.38
0.010997534,0.035037047,0.003289922,2.529799126,0.38
0.00459015,0.024475784,0.002806803,2.179610017,0.38
0.004292025,0.02194842,0.002910316,2.798501438,0.38
0.016655423,0.014656874,0.002336151,1.254873137,0.38
0.018546289,0.0234204,0.004754364,2.20116931,0.38
0.019308861,0.023129976,0.004831913,2.242646145,0.38
0.017117074,0.022985116,0.004297918,2.065662836,0.38
0.01319248,0.018562499,0.003868101,1.662954462,0.38
0.011265509,0.011806668,0.002050953,1.350562901,0.38
0.014606439,0.035687737,0.002768075,2.267661583,0.38
0.012594406,0.020977592,0.002987803,1.956087292,0.38
0.013065927,0.025109475,0.003669647,1.873225726,0.38
0.010614118,0.01505915,0.003685592,1.718594742,0.38
0.010614118,0.01505915,0.003685592,1.718594742,0.38
0.006546354,0.002456508,0.001770054,0.587007242,0.38
0.008782953,0.029542794,0.003009949,2.215587482,0.38
0.007795064,0.026157857,0.003043009,2.066428103,0.38
0.009925938,0.024820601,0.003336925,2.088364634,0.38
0.007436991,0.012387132,0.002266559,1.234567457,0.38
0.011254664,0.010230163,0.002449943,1.42119608,0.38
0.009479281,0.029118671,0.004940573,2.217000633,0.38
0.009436921,0.018439937,0.0041466,1.590778777,0.38
0.005311911,0.029197267,0.003410966,2.183642278,0.38
0.005311911,0.029197267,0.003410966,2.183642278,0.38
0.004359874,0.024323186,0.003088574,1.916499805,0.38
0.004324094,0.012155131,0.001739661,1.10153078,0.38
0.004072658,0.009302469,0.001174171,1.129797576,0.38
0.009027454,0.024869291,0.002353468,2.096807364,0.38
0.005175462,0.003365697,0.000705334,0.794208635,0.38
0.005116808,0.010345694,0.00080285,1.136464321,0.38
0.013045844,0.022766618,0.003297072,1.629266321,0.38
0.012155897,0.017418205,0.002611315,1.266968814,0.38
0.010967638,0.006702803,0.001623482,0.770126645,0.38
0.010081055,0.006918169,0.001798135,1.315694465,0.38
0.004561745,0.006303316,0.001479912,1.271203386,0.38
0.011210485,0.025695339,0.003086069,2.047444459,0.38
0.006143323,0.011256293,0.001621134,1.062628956,0.38
0.010287524,0.025809351,0.003124105,2.258848035,0.38
0.009277986,0.021534902,0.002434869,1.929555304,0.38
0.006245521,0.012990162,0.002600748,1.398773954,0.38
0.001533424,0.000782128,0.000215305,0.001983326,0.38
0.02299155,0.074644959,0.013185048,5.567954262,0.54
0.046693273,0.085479364,0.014290815,6.819158077,0.54
0.010803379,0.044998116,0.003185265,2.280992468,0.54
0.036067577,0.082373792,0.012857209,5.985981191,0.54
0.038746503,0.066435788,0.012099801,5.365609116,0.54
0.029012169,0.037580246,0.009952488,4.200572779,0.54
0.03226502,0.069626953,0.012841919,6.20660557,0.54
0.022136332,0.059771171,0.005949136,3.971609272,0.54
0.028052808,0.041506951,0.008543704,3.470906028,0.54
0.024383476,0.079885653,0.009317374,4.70915911,0.52
0.034382452,0.06153176,0.008282626,4.96836623,0.54
0.042865037,0.074085546,0.011812972,5.014680738,0.52
0.030960478,0.066812324,0.009470591,4.23714724,0.52
0.018594029,0.065087308,0.008174321,4.46743729,0.52
0.031108832,0.051156387,0.007897032,3.996718328,0.52
0.027838162,0.062511608,0.009867403,3.882707487,0.54
0.02990943,0.059085573,0.010762363,3.95624219,0.54
0.03374952,0.060876112,0.008323261,3.888453311,0.52
0.016332894,0.072025014,0.009425299,4.367857991,0.52
0.023382988,0.04909924,0.008425407,3.687587756,0.52
0.01729323,0.066799673,0.007328899,3.768363959,0.54
0.021177408,0.066995665,0.006591337,3.646210337,0.52
0.014090751,0.060294453,0.006450561,3.569698497,0.52
0.002045425,0.001845523,6.31e-05,0.004753902,0.52
0.051292177,0.109342301,0.014461215,6.318789827,0.7
0.072404098,0.133187261,0.024467563,8.735367692,0.7
0.025338575,0.073018563,0.008179374,3.526881532,0.7
0.066283799,0.107754459,0.022030099,6.856290563,0.68
0.074494085,0.110848867,0.018714603,6.454138569,0.68
0.074408133,0.103108019,0.014621312,5.401645279,0.68
0.06186772,0.096997152,0.012878086,5.456412424,0.68
0.072119231,0.103809766,0.015234494,5.623078129,0.68
0.040883266,0.081303889,0.009696609,4.436774168,0.68
0.0430292,0.083880272,0.013697051,5.436548982,0.68
0.061453349,0.106865509,0.012927774,5.514843189,0.68
0.039215805,0.08222673,0.008527954,3.806309965,0.68
0.04112048,0.084449858,0.008894228,4.144284444,0.68
0.048589842,0.09020919,0.011384515,4.912096179,0.68
0.067947675,0.089208031,0.010133972,4.80226264,0.68
0.049669845,0.082116578,0.007745531,3.86665569,0.68
0.070507183,0.086752996,0.00990945,4.665726271,0.68
0.048177329,0.101884193,0.01152084,4.499284454,0.68
0.044514307,0.087793849,0.009629288,4.550189992,0.68
0.044036134,0.088987476,0.008635832,4.495410345,0.68
0.023355274,0.08215746,0.006465555,3.759907332,0.68
0.043059471,0.08907193,0.008732379,3.899098269,0.68
0.00150871,0.001740976,0.000143715,0.006504391,0.68
0.032693019,0.112704331,0.014487422,4.827565511,0.86
0.065109296,0.147502885,0.026249213,8.218807127,0.84
0.091611856,0.146067029,0.033104801,10.53451608,0.84
0.093850635,0.111619045,0.034208354,9.906861402,0.84
0.027901062,0.100909486,0.007767683,3.695974093,0.84
0.051819082,0.096844009,0.01537975,5.146401506,0.84
0.086339651,0.109674944,0.029420072,9.120355623,0.84
0.034274981,0.111612798,0.011070868,4.653285948,0.84
0.030753708,0.105071641,0.014242755,4.489219898,0.84
0.059203601,0.128448786,0.021141695,7.24120289,0.84
0.084369839,0.120090058,0.028377819,9.399611594,0.84
0.052597565,0.12819276,0.020596811,7.610431335,0.84
0.009531318,0.06667102,0.004745574,1.925851298,0.84
0.044769094,0.128218257,0.016497144,6.62285149,0.84
0.018952726,0.078275108,0.009147808,3.095308686,0.84
0.080854514,0.111880752,0.023173771,8.686442914,0.84
0.086642409,0.128302,0.019432268,9.012165619,0.84
0.076043153,0.095060121,0.018221733,7.919919965,0.84
0.081471633,0.14068806,0.020392633,9.393533466,0.84
0.018001729,0.076317771,0.005748071,2.551545076,0.84
0.06392774,0.128655414,0.020723993,8.761261965,0.84
0.051337346,0.102350389,0.011524061,6.473473651,0.84
0.037205829,0.068298323,0.008706684,4.198120882,0.84
0.003728847,0.018964954,0.002541032,0.417220008,0.84
0.0401794,0.098611548,0.01425336,5.262453935,0.84
0.054073849,0.116908274,0.018427081,7.23546082,0.84
0.077773762,0.124556967,0.021903299,8.308019132,0.84
0.007465266,0.052658502,0.006812529,1.57743696,0.84
0.011982887,0.050014817,0.002905841,1.878659208,0.84
0.001948451,0.003650991,0.000718341,0.02999536,0.84
0.001947538,0.003527873,0.000491497,0.018471681,0.84
0.016155466,0.047822086,0.003928695,1.874038186,1.02
0.048211766,0.100243821,0.020071701,7.483939557,1.0
0.046262574,0.148994253,0.016647745,7.541161286,1.0
0.094979571,0.151920792,0.01657286,13.62505177,1.0
0.010159296,0.034233098,0.001833772,1.393623521,1.0
0.096305247,0.125484081,0.010891803,9.967993931,1.0
0.049193176,0.104063949,0.010920629,6.845034199,1.0
0.124817629,0.138550624,0.013910253,15.70513639,1.0
0.020166344,0.077111587,0.002830011,2.619132465,1.0
0.03420912,0.171040177,0.010630254,6.327277163,1.0
0.037019046,0.10675837,0.010609296,3.633053489,1.0
0.068746186,0.120813154,0.007364619,8.760996717,1.0
0.029424379,0.11185197,0.007408172,4.597797926,1.0
0.087258838,0.170309999,0.010814901,12.81444309,1.0
0.015002052,0.064192715,0.002886367,1.939346999,1.0
0.007822038,0.061710776,0.002323287,2.122134404,1.0
0.041915111,0.148013639,0.013214898,4.616795322,1.0
0.016325066,0.06063378,0.006369464,2.282935957,1.0
0.035725733,0.133738795,0.013491428,5.274573015,1.0
0.085548748,0.159938228,0.007731746,12.26361149,1.0
0.011744331,0.053380541,0.002992786,1.499323648,1.0
0.058362677,0.165678328,0.012909481,7.76170813,1.0
0.036739859,0.126193358,0.014463873,4.417469649,1.0
0.005588737,0.038566172,0.001944839,1.317817498,1.0
0.021000961,0.094426736,0.004978262,3.327968297,1.0
0.03870321,0.122553348,0.01185647,4.814704271,1.0
0.047053654,0.167797889,0.018525274,6.735104794,1.0
0.036746536,0.167821017,0.013668092,5.575083764,1.0
0.028635629,0.128321533,0.005244065,4.834940948,1.0
0.005117318,0.025189318,0.003062306,0.431632907,1.0
0.001462854,0.001483357,0.000279467,0.021540981,1.0
0.084970082,0.212913758,0.028323284,8.06035976,1.2
0.055789214,0.233961047,0.025463672,6.279471485,1.18
0.028373124,0.195141619,0.01320357,6.426868238,1.18
0.078079281,0.253154257,0.025921618,7.500745587,1.18
0.03268879,0.127717155,0.008929661,4.06522156,1.16
0.028623738,0.098988782,0.005606147,4.721817942,1.16
0.043489196,0.19103817,0.013280893,6.545806807,1.16
0.087555301,0.232542387,0.01123359,15.32192926,1.16
0.030891821,0.159269741,0.011447029,3.830857867,1.16
0.078539237,0.212110724,0.011725972,11.05307214,1.16
0.048454646,0.167343487,0.017282629,4.790834024,1.16
0.020239776,0.080936596,0.003064175,2.921597664,1.16
0.012508814,0.03511692,0.002598739,0.88176868,1.16
0.033003172,0.159293471,0.010046336,4.067474757,1.16
0.0302949,0.153513131,0.013571737,4.215154065,1.16
0.038505642,0.189415424,0.016519965,5.183017933,1.16
0.012858068,0.069019447,0.003713254,2.097481202,1.16
0.041196244,0.127401998,0.008325381,4.883744675,1.16
0.033720222,0.112482928,0.00893852,7.428097433,1.16
0.062272571,0.30735588,0.026814964,14.41663431,1.16
0.029005231,0.133087558,0.009727903,8.548746595,1.16
0.051535826,0.228494953,0.016266352,7.905619746,1.16
0.02249577,0.101264214,0.003853802,2.822467332,1.16
0.089602353,0.245090591,0.023792921,9.870316696,1.16
0.013839949,0.069935513,0.005504452,1.618105692,1.16
0.022501201,0.046186385,0.003003484,1.27906239,1.16
0.103652688,0.239785816,0.041649315,9.686953541,1.52
0.138028206,0.429441692,0.0648207,23.36111956,1.52
0.095164909,0.480061648,0.051237688,22.6917908,1.5
0.115872349,0.465024269,0.047263813,26.46697793,1.52
0.030059906,0.238483869,0.018774404,10.47032258,1.5
0.069093463,0.309563386,0.041343238,22.60124397,1.5
0.101645744,0.457174978,0.047394213,25.16266045,1.5
0.053065437,0.281436313,0.0246429,17.06865768,1.5
0.074389395,0.407951627,0.053197447,23.24750075,1.52
0.067316272,0.251682859,0.022521682,19.49669491,1.5
0.064150678,0.273584302,0.02447769,25.47029295,1.5
0.079233374,0.407573986,0.053081005,17.09506814,1.5
0.048775942,0.333877326,0.039414585,12.10461114,1.5
0.077746518,0.397273492,0.048854246,17.82589608,1.5
0.055158593,0.292142576,0.032862496,12.9277574,1.5
0.063603788,0.463068018,0.034838168,22.13563172,1.5
