,s1_d,s2_d,s3_d,s4_d
0.1211362,0.001098389,0.000702291,0.001132293,0.006450508
0.1970055,0.0007061,0.000584582,0.000108715,0.000552555
0.2945396,0.001707764,0.000579125,0.00010621,0.000563001
0.3760901,0.00150251,0.000463401,7.82E-05,0.000677123
0.4713162,0.002062586,0.000655367,6.67E-05,0.000679277
0.5626627,0.002146476,0.000753562,6.56E-05,0.000691529
0.6466351,0.002304592,0.000759354,7.45E-05,0.000609184
0.7475896,0.002392986,0.000672885,6.97E-05,0.00038049
0.8169354,0.002460818,0.000956835,6.06E-05,0.000379572
0.9113207,0.003078439,0.000787421,5.63E-05,0.000406258
1.036306,0.00357168,0.000820376,3.62E-05,0.000265287
1.137802,0.003675985,0.000874045,0.000100844,0.000260593
1.2163296,0.003372466,0.000914059,0.000123365,0.000260389
1.3120336,0.003386589,0.001083382,0.000142078,0.00031034
1.4016434,0.003039635,0.000657866,0.000141451,0.000206983
1.5014297,0.002884648,0.00062716,0.000180175,0.000214574
1.5837067,0.002245731,0.000657714,0.000175615,0.000261147
1.682291,0.002269432,0.000914159,0.000180003,0.000257058
1.8643155,0.002458005,0.00071459,0.000178075,0.000325984
1.9477928,0.002602835,0.001067915,0.000181613,0.000430212
2.0379024,0.004476946,0.00100079,0.000185844,0.000410636
2.2077808,0.004459019,0.001001389,0.000160114,0.000404236
2.3943309,0.003757427,0.000969648,0.000152072,0.000431441
2.4786516,0.004048089,0.000728387,0.000120962,0.000353151
2.5472964,0.004101316,0.001161492,0.000109747,0.000379872
2.6258201,0.003811067,0.001273685,0.000138043,0.000465792
2.7019076,0.003641738,0.001266645,0.000141374,0.000492228
2.9021889,0.00343152,0.000802537,0.000156343,0.000495921
2.9870672,0.003475488,0.001367293,0.000153639,0.000324617
3.0767807,0.003597482,0.001327158,0.000147869,0.000276536
3.1711531,0.001647015,0.001404274,0.000145416,0.000289556
3.2444402,0.001660555,0.001305648,0.000103974,0.000256883
3.340822,0.001598995,0.001480462,0.000255883,0.000282677
3.5641647,0.00131694,0.001593195,0.000256773,0.000326954
3.7412761,0.002859787,0.001349234,0.000286327,0.000396527
3.8295269,0.003601069,0.00145075,0.000317704,0.000259433
3.9307876,0.003456298,0.001537497,0.000358606,0.000260419
4.1131735,0.003957088,0.001570876,0.000287719,0.000244315
4.1688865,0.004299592,0.001074225,0.00023991,0.000250032
4.3554115,0.00421714,0.001186386,0.000225711,0.000246657
4.5261617,0.003977416,0.001070693,0.000165765,0.000226022
4.6173821,0.003670164,0.001085137,0.000142896,0.000216578
4.7176472,0.003557892,0.001030332,0.000185323,0.00014261
4.7965168,0.003485645,0.000934216,0.000145865,0.000162928
4.9037759,0.00282967,0.000843037,0.000145778,9.27E-05
5.0351253,0.001643895,0.000538474,0.000236756,9.11E-05
5.2129488,0.001414432,0.00050794,0.000229421,8.22E-05
5.2831834,0.000799124,0.000605566,0.000198082,0.000189859
5.3792971,0.000742942,0.000591095,0.000200829,0.000182891
5.5551659,0.000645208,0.000371472,0.000148079,0.000206242
5.7426621,0.000800574,0.000588513,0.000195922,0.000212825
5.8246981,0.000806063,0.000677789,0.000228856,0.000244423
6.0008958,0.002098674,0.000586381,0.00020567,0.000237057
6.0827554,0.002233209,0.000516921,0.000203153,0.000333641
6.1903269,0.002171038,0.000516829,0.000238372,0.000571538
6.2670329,0.002847256,0.000711674,0.006303801,0.001132794
6.345779,0.002853591,0.000803521,0.010993765,0.002040664
6.4302776,0.00260832,0.001244898,0.014334758,0.00265284
6.5044394,0.003220544,0.001922826,0.016782846,0.003075188
6.5992716,0.003263231,0.001864479,0.016099302,0.003116869
6.7816966,0.00409058,0.001510528,0.014979827,0.002378847
6.8857531,0.003848974,0.001816017,0.014306681,0.00210456
6.98739,0.002770906,0.001676933,0.013714416,0.001421796
7.079822,0.002673593,0.001293674,0.013041314,0.001345244
7.2681572,0.00272636,0.000991483,0.011592708,0.001206948
7.3439249,0.00297562,0.001663044,0.011762777,0.001762508
7.5315341,0.003058129,0.001452332,0.012235066,0.002022818
7.5957532,0.002768453,0.001459245,0.012114947,0.002161752
7.7726433,0.001705397,0.002282136,0.011918675,0.002213173
7.9713689,0.002116816,0.001722651,0.012434509,0.002527087
8.1622581,0.002011688,0.001647698,0.012522416,0.002434142
8.2531326,0.002271084,0.002122958,0.012554856,0.002069563
8.3433731,0.002048311,0.002396955,0.01243434,0.002252502
8.6327582,0.002175983,0.002177575,0.012399063,0.00185102
8.6989929,0.001771151,0.002247305,0.012970379,0.002335002
8.7724018,0.002937881,0.001694169,0.012095571,0.002042352
8.8576382,0.00353156,0.002019522,0.011207852,0.001777164
9.0423041,0.003428522,0.001971327,0.011052429,0.001543795
9.1214919,0.003562893,0.001060482,0.010582282,0.001483729
9.308992,0.003309177,0.001022816,0.010317536,0.000864111
9.3989129,0.003467192,0.0010725,0.011248453,0.001314775
9.5362629,0.003204083,0.001427019,0.009829769,0.001643558
9.6511342,0.003293258,0.001394294,0.009207738,0.001423925
9.8432679,0.003217237,0.001329662,0.008309661,0.001405732
10.0316308,0.003083026,0.001356875,0.009132571,0.00101747
10.1001326,0.002638647,0.001581497,0.009775302,0.00151435
10.292127,0.002293082,0.00146467,0.010465661,0.001552822
10.4692466,0.002389165,0.001526817,0.010253878,0.00192587
10.5247341,0.001839098,0.001702227,0.009487404,0.001873217
10.7192506,0.001768533,0.002437941,0.009050116,0.00215445
10.8963774,0.001772583,0.002355609,0.00808435,0.001829784
10.9663861,0.002156682,0.001624416,0.009743757,0.001406284
11.1385349,0.00251185,0.001635269,0.011021092,0.001477318
11.2331273,0.002523212,0.001640832,0.011124362,0.001516238
11.3232714,0.0025455,0.001719941,0.009289442,0.002016817
11.3992323,0.001458888,0.001101314,0.009417988,0.001453336
11.5881337,0.001699219,0.000744803,0.009549898,0.001532126
11.6873567,0.001338044,0.000820508,0.008841019,0.00142232
11.8810482,0.001561807,0.000647368,0.010327994,0.001621473
11.9472327,0.001814611,0.000364635,0.01078097,0.001783336
12.0194768,0.001713641,0.000329373,0.011033591,0.001781031
12.0987512,0.001637863,0.00044886,0.010592005,0.002074315
12.189373,0.001813242,0.000615604,0.010162012,0.002175089
12.4733813,0.002545158,0.000649463,0.010044707,0.00247395
