,s1_d,s2_d,s3_d,s4_d
0.0364664,0.001911366,0.00046755,0.001087814,0.002710036
0.2259707,0.001226202,0.000557911,0.000216099,0.000300578
0.3171513,0.001193987,0.000525094,0.000154777,0.000316053
0.5437498,0.001174607,0.000797793,0.000190417,0.000172991
0.6276596,0.001161342,0.001025791,0.000171544,0.000174338
0.712325,0.001312634,0.001067106,0.000144517,0.000174461
0.8046532,0.00188052,0.000997818,0.000141837,0.000214759
0.8874578,0.001883346,0.00150123,0.000113545,0.000215476
0.9724378,0.001771806,0.001240637,0.000159997,0.000170835
1.0773243,0.001334949,0.001340659,0.000145075,0.000220792
1.1798177,0.001287655,0.001356628,7.73E-05,0.000240087
1.334319,0.00147214,0.001534158,8.75E-05,0.000158552
1.4149528,0.001467383,0.001542365,7.46E-05,0.000162183
1.4990978,0.002492414,0.001414099,6.68E-05,0.000153868
1.5719331,0.002461021,0.001349339,6.35E-05,0.000139365
1.6729421,0.002110746,0.001660274,7.32E-05,0.00012668
1.7468674,0.001745369,0.001596101,7.96E-05,0.000118849
1.8453898,0.001876794,0.001206737,8.95E-05,0.000132215
2.0094507,0.00188818,0.001203575,5.55E-05,0.000168564
2.0910261,0.002024822,0.001168899,5.15E-05,0.000174209
2.1815446,0.002064391,0.001419085,9.35E-05,0.000187405
2.2699027,0.001822727,0.001289408,0.000122272,0.000207127
2.3846172,0.003216095,0.001327452,0.000130478,0.000216618
2.4737313,0.001977035,0.001537214,0.000134068,0.000219094
2.5603477,0.002431567,0.001486613,0.00013464,0.000218324
2.6468211,0.002843541,0.001195821,0.000145806,0.000234778
2.7414038,0.002699199,0.001085623,0.000147303,0.000289431
2.8188814,0.002684703,0.000761743,9.95E-05,0.00028998
2.9111726,0.002686822,0.000873503,0.000111316,0.000253119
2.9941864,0.002298715,0.001101661,0.000158501,0.000230392
3.0841858,0.002311543,0.000869038,0.00015056,0.000178192
3.1877151,0.002131928,0.000788595,0.000119494,0.000118802
3.281712,0.001348542,0.000890754,0.000160897,0.000220092
3.365322,0.001080101,0.000990812,0.000157471,0.0002427
3.4552128,0.000666741,0.001261126,0.000158724,0.00023529
3.540731,0.000241811,0.001761137,0.000139913,0.000510868
3.6196399,0.000488693,0.001715937,0.000127259,0.000488263
