,s1_d,s2_d,s3_d,s4_d
0.1200167,0.001419632,0.000591437,0.001337175,0.005022864
0.1999964,0.001295854,0.000629046,5.89E-05,0.000143146
0.3054799,0.002369563,0.00065544,5.05E-05,0.000143735
0.3916898,0.002303957,0.000611507,5.65E-05,0.000177164
0.4950715,0.003430279,0.000645551,5.46E-05,0.000168754
0.5848073,0.003356025,0.00133492,4.77E-05,0.000175866
0.717048,0.003447857,0.001124328,7.57E-05,0.000278206
0.8135698,0.003544362,0.001342783,6.91E-05,0.000413359
0.9036865,0.005025264,0.001533527,6.19E-05,0.00035245
0.9865478,0.004942417,0.001163563,0.000123065,0.000325241
1.0953462,0.004593833,0.001417806,0.000156247,0.000285056
1.1937357,0.005051655,0.001364924,0.000162937,0.000357893
2.2392331,0.004935291,0.001482761,0.000212816,0.000339917
2.3289372,0.004552151,0.001363332,0.000251723,0.000338461
2.4069353,0.003434878,0.000821405,0.000249705,0.000297663
2.5902986,0.004060156,0.001409996,0.000280807,0.00026346
2.7375806,0.003734767,0.001290021,0.000290203,0.00021784
2.8278048,0.003832218,0.001211911,0.000295141,0.00011289
2.9262232,0.001998035,0.001288494,0.000295777,0.000121326
3.0332812,0.002051966,0.001272401,0.000236875,0.000124862
3.1167411,0.002334353,0.000857264,0.000212767,0.0001922
3.2024636,0.001700867,0.000989308,0.000269484,0.000128224
3.3869393,0.001416954,0.001363898,0.000175189,0.000147863
3.5024439,0.001715932,0.00137002,0.000175349,0.000144138
3.5738947,0.001713676,0.001191287,0.000177678,0.000204619
3.6895885,0.001340236,0.00106709,0.000164242,0.000197999
3.7652585,0.002520404,0.001058966,0.000223612,0.000189881
3.9644399,0.002260524,0.000869911,0.000258611,0.000191793
4.0261571,0.002975607,0.001028242,0.000288847,0.000192341
4.1216768,0.00267098,0.001094203,0.000262787,0.000230349
4.2167345,0.002628394,0.001364058,0.000212501,0.000254484
4.2974233,0.003032882,0.001299313,0.000215928,0.000311302
4.391839,0.003703159,0.001217682,0.000212768,0.000254863
4.5166886,0.004402588,0.001147102,0.00020443,0.000251434
4.596332,0.004355404,0.001120896,0.000198455,0.000257052
4.6851151,0.004325868,0.001109192,0.000198412,0.000369141
4.763417,0.005579283,0.001212154,0.000142598,0.000374863
4.8716601,0.00544234,0.001078574,9.76E-05,0.000448988
4.9715209,0.004961677,0.00101698,0.000118446,0.000464379
5.0636506,0.005290279,0.000874061,0.00011968,0.000450485
5.1441784,0.007283405,0.000578725,0.000113441,0.000390489
5.2526035,0.007294334,0.000576725,9.67E-05,0.000207348
5.3491016,0.006597605,0.000507281,9.62E-05,0.000204487
5.4476817,0.005577997,0.000401209,0.000143013,0.000162846
5.5359283,0.005716718,0.000403318,0.000189096,0.000396681
5.7214353,0.006336431,0.000644121,0.000200645,0.000357134
5.8217351,0.004187505,0.000356329,0.000193946,0.000319374
5.8977995,0.0041532,0.000371702,0.000192216,0.000471965
6.0054565,0.004185221,0.000390554,0.000152736,0.00047131
6.0806472,0.004039537,0.000406694,0.000153986,0.000493188
6.1970168,0.002632605,0.000447421,0.000163359,0.0004787
6.3077127,0.002781721,0.000518756,0.000147617,0.000496019
6.4424546,0.002291018,0.000612435,0.000147412,0.000495888
6.5244145,0.002369654,0.000597221,0.000115081,0.000492825
6.6070889,0.002466143,0.000599601,5.07E-05,0.000235363
6.6981336,0.001927357,0.000497356,5.53E-05,0.000200301
6.7969748,0.001882081,0.000550857,5.99E-05,0.000192902
6.8709662,0.001618849,0.000736737,5.15E-05,7.99E-05
6.9520434,0.002937261,0.000740043,6.11E-05,9.04E-05
7.0411259,0.00305516,0.000835257,7.93E-05,8.16E-05
7.1422081,0.00306387,0.000749981,8.89E-05,0.00010548
7.2302182,0.001865067,0.00070795,9.12E-05,0.00014338
7.3176313,0.001822316,0.000716023,7.93E-05,0.000157639
7.4003478,0.002189079,0.000734999,8.50E-05,0.000157375
7.5769524,0.003002998,0.000640744,8.88E-05,0.000205824
7.6349525,0.002993418,0.001077059,9.45E-05,0.000249314
7.7273352,0.003059351,0.001102059,8.80E-05,0.000386827
7.8184637,0.002943904,0.001095622,8.60E-05,0.000395525
7.9038787,0.002406877,0.00111288,7.94E-05,0.000392529
8.1269442,0.002127057,0.00111288,8.32E-05,0.000387584
8.3129178,0.002212219,0.001112456,8.39E-05,0.000427826
8.5942535,0.002237392,0.001121873,9.66E-05,0.000348995
8.6654536,0.002838886,0.000962796,0.00010405,0.000318043
8.7720895,0.002518597,0.000911064,0.000106423,0.000343716
8.9787339,0.001956869,0.00122753,0.000102381,0.000249657
9.0559649,0.002475303,0.000966424,0.000106796,0.000331757
9.1675371,0.002537075,0.000933565,0.000107846,0.000201529
9.2471543,0.002439374,0.00079304,0.000153311,0.000258875
9.4315518,0.001612046,0.001383058,0.000169506,0.000258764
9.5176837,0.00172438,0.0014406,0.00014771,0.000263143
9.6863199,0.00300598,0.001440114,0.000123834,0.000186864
9.7631079,0.003037775,0.002742202,0.00012009,0.000203449
9.8563541,0.002612301,0.002748221,0.000175914,0.000198131
9.9465377,0.002599327,0.002705004,0.000174466,0.000189047
10.0405219,0.002230175,0.002340861,0.000182179,0.000175204
10.1371234,0.001359006,0.002341985,0.000165487,0.000165617
10.2186889,0.001693405,0.002732062,0.000202664,0.00016956
10.3028854,0.001836495,0.002575755,0.000209374,0.000110924
10.43719,0.001907269,0.002057556,0.000191971,0.000120078
10.6414885,0.001924534,0.001763613,0.000186866,0.000160186
10.7087767,0.001464671,0.001781861,0.000184952,0.000163647
10.8109578,0.00149505,0.0007004,0.000185166,0.000169976
10.9034399,0.002247867,0.000814075,0.000117757,0.000239456
11.0088824,0.002432795,0.001031733,0.000149905,0.000239626
11.0870387,0.002434341,0.001024026,0.00012553,0.000282848
11.1917848,0.00267852,0.001089799,0.000119513,0.000244182
11.2652161,0.001965723,0.000863406,0.000117614,0.000300161
11.3438441,0.002360895,0.001000844,9.19E-05,0.000300526
11.4469355,0.00240336,0.001383987,0.0001004,0.000289246
11.6458276,0.002402496,0.001636545,8.97E-05,0.000207826
11.7084265,0.001863305,0.001716954,0.000115747,0.000328673
11.8071629,0.001995688,0.00157733,0.000209409,0.000330474
11.984109,0.001425187,0.001172306,0.000201448,0.000336123
12.0614466,0.001153349,0.000547637,0.000208862,0.000415603
12.1434585,0.00119397,0.000445082,0.000248724,0.000406619
12.2821591,0.000690793,0.000432643,0.000252595,0.000374631
12.3920992,0.000651514,0.000432106,0.000255706,0.000357542
12.4669841,0.000575012,0.000527786,0.000226954,0.000350882
12.5508724,0.000507839,0.000425919,0.000238454,0.000315548
12.6349247,0.000596342,0.000512795,0.000252303,0.000294184
12.8144289,0.000593296,0.000691421,0.000260602,0.000303996
12.9156364,0.000520322,0.000702043,0.00024097,0.000342502
13.0145272,0.001089208,0.000706316,0.000259458,0.000342681
13.0930192,0.001033997,0.000803155,0.000263642,0.000192423
13.2934828,0.001011292,0.000836532,0.000173831,0.000203582
13.3676935,0.001081957,0.0008189,0.000150164,0.000205921
13.4627137,0.00120109,0.000832004,0.000157041,0.000178
13.5672268,0.001274601,0.00081325,0.00017292,0.00012116
13.7564544,0.001358712,0.000776356,0.000197978,0.000150313
13.836695,0.001189902,0.001457562,0.000172713,0.000144212
13.927507,0.002484741,0.001322224,0.000171358,0.000125807
14.003507,0.003059078,0.001506688,0.000185359,0.000122587
14.1076321,0.002667246,0.001700476,0.000118734,9.42E-05
14.2109021,0.002952332,0.001685417,0.00023927,0.00012441
14.3232628,0.002878189,0.001592554,0.000235989,0.000111949
14.4156988,0.003286227,0.001583821,0.000249311,0.000129745
14.5008426,0.003831714,0.001635181,0.000259756,0.000146081
14.6955189,0.003720358,0.001621776,0.000215619,0.000242649
14.7952148,0.003590834,0.001888402,0.000156468,0.000202295
14.8785557,0.004262328,0.000641162,0.000148018,0.000250888
14.9695331,0.002668863,0.000744758,0.000148634,0.000255951
15.1666188,0.002616445,0.000745977,0.000148313,0.000255951
15.2634342,0.002853465,0.000599006,0.000120368,0.000257894
15.3484413,0.002740101,0.000759417,7.66E-05,0.000200976
15.4486724,0.002754692,0.000770559,0.00010313,0.000197859
15.6462564,0.002183033,0.000930652,0.000139501,0.000260735
15.8390227,0.001857472,0.000948698,0.000130671,0.000244863
15.9396845,0.002082856,0.000945333,0.000144533,0.000247643
16.0073274,0.002082155,0.000577101,0.000156221,0.000365692
16.0941384,0.00207001,0.000687431,0.000156928,0.000255394
16.189764,0.002036059,0.000682644,0.000193461,0.000385578
16.3220012,0.00202657,0.00087068,0.000200437,0.000400804
16.4036344,0.002026482,0.000995614,0.000208611,0.000398888
16.5886317,0.002279293,0.000873561,0.000212969,0.000388577
16.6736502,0.002297861,0.000859519,0.000155609,0.000379619
16.7478743,0.00257464,0.000887617,0.000140246,0.000379221
16.9382685,0.002471904,0.000807262,0.000197594,0.000378464
17.0386416,0.003574179,0.000821905,0.000183727,0.000375264
17.1173954,0.00350301,0.001244319,0.00016336,0.000394749
