,s1_d,s2_d,s3_d,s4_d
0.1214677,0.003497253,0.001182553,0.00127846,0.000159398
1.1576389,0.003561454,0.00086167,0.000247198,0.000209096
1.2332516,0.003659832,0.00099144,0.000216033,0.000274849
1.3243797,0.002749409,0.001016519,0.000190056,0.000311634
1.4029139,0.002426912,0.000759909,0.000200529,0.000294251
1.503613,0.002250196,0.000752746,0.000211383,0.000321956
1.5978647,0.002234195,0.000788011,0.000316141,0.000192362
1.7014036,0.00227644,0.000697544,0.000276478,0.000198903
1.8965879,0.001819925,0.000699405,0.000397788,0.000185178
1.9761234,0.001946283,0.00049928,0.000412901,0.000184748
2.2553761,0.001890124,0.000755534,0.000407017,0.000126784
3.2498372,0.002510763,0.00126248,0.00043262,0.000204991
3.3607556,0.00274924,0.001255793,0.00040284,0.000221035
3.4510074,0.001790466,0.001417905,0.000416859,0.000254746
3.6684773,0.001444274,0.00121495,0.000416708,0.000265164
3.7736112,0.001796134,0.001150855,0.000314895,0.00024273
3.8802392,0.002419864,0.00089697,0.000291638,0.000251339
3.9693515,0.002221125,0.001115963,0.000362975,0.000258464
4.0641337,0.002281889,0.001378001,0.000249939,0.000178549
4.1416023,0.001973659,0.001355612,0.00027043,0.000239117
4.2318648,0.002409106,0.001322738,0.000273728,0.000268092
4.4159836,0.00218735,0.001070779,0.00026479,0.000254868
4.599098,0.002346879,0.001116814,0.000270693,0.000328545
4.6691314,0.002326928,0.000891087,0.00031949,0.000351925
4.8782085,0.002786361,0.000964161,0.000321115,0.000334487
5.0410095,0.002538033,0.000942106,0.000384821,0.000437872
5.1235007,0.002080474,0.001239621,0.000362757,0.000450744
5.210094,0.002029908,0.001191906,0.000166624,0.00044057
5.3229577,0.002132718,0.001278798,0.000176888,0.000396696
5.5050981,0.002296539,0.00171838,0.000250667,0.000355249
5.5802397,0.001593196,0.001751971,0.000283796,0.000318319
5.826217,0.001748347,0.002036142,0.000406622,0.000324951
6.0262155,0.001299386,0.002429543,0.00040664,0.000231063
6.2751192,0.001220889,0.002475474,0.000427083,0.000207207
6.4337804,0.001120482,0.002271755,0.000415005,0.000272288
6.5987055,0.001729785,0.002068737,0.000299572,0.000222238
6.6885831,0.001514611,0.001267413,0.000321758,0.000184875
6.7838324,0.001485184,0.001249032,0.000216905,0.00027585
6.8842286,0.00138709,0.001201667,0.000232777,0.000311576
6.9580911,0.001701528,0.001178711,0.000236456,0.000310538
7.0302055,0.001738736,0.001192091,0.000247048,0.000412457
7.2106389,0.001604095,0.001079536,0.000228575,0.000371695
7.2844543,0.001808427,0.000718789,0.000180709,0.000373481
7.5625805,0.001805801,0.00067152,0.000232978,0.000367559
7.8319662,0.002880418,0.000743517,0.000254437,0.000334288
7.898334,0.001826248,0.000707319,0.000181049,0.000346741
8.0415829,0.002028594,0.000870461,0.000242355,0.000322475
8.1394625,0.00230606,0.000877078,0.000241795,0.000160637
8.5634771,0.002148116,0.001135684,0.000222605,0.000160368
8.6888306,0.002269686,0.001190177,0.000219665,0.000229826
8.7900797,0.002805776,0.001171551,0.00021888,0.000168652
8.8865968,0.002816362,0.00111689,0.000263985,0.000186655
9.0747002,0.002355637,0.001161053,0.000429583,0.000230737
9.1717467,0.002564098,0.000832175,0.000372012,0.000226053
9.2569644,0.001965918,0.00081826,0.000314569,0.000280919
9.4514512,0.001891191,0.000891005,0.000317756,0.000272641
9.5354587,0.001854829,0.000647135,0.00037114,0.000280535
