,s1_d,s2_d,s3_d,s4_d
0.1351858,0.003208303,0.001121006,0.000354957,0.000283297
1.2213987,0.002623428,0.000631972,0.000303994,0.00024685
2.2931714,0.002231268,0.000616181,0.000312247,0.000251813
2.5920613,0.003345559,0.000353244,0.000171182,0.000265871
2.6593276,0.003300452,0.000457766,0.000130732,0.0002653
2.7411521,0.003525187,0.000504112,0.000125254,0.000299251
2.8201672,0.003655387,0.000519763,0.000155508,0.000384263
2.9698599,0.003350055,0.000443343,0.000136782,0.000538717
3.0496919,0.00255733,0.000503275,0.000120245,0.000516228
3.130558,0.002219896,0.000606433,0.00011908,0.000488616
3.2168059,0.00203905,0.000672121,0.000122899,0.000346502
3.3025304,0.001952276,0.000700707,0.000154337,0.000330702
3.4051358,0.003115309,0.001036672,0.000137999,0.000331313
3.4929439,0.00245407,0.001425417,0.000159471,0.000318532
3.5805206,0.002585625,0.001417471,0.000161771,0.000322706
3.660018,0.00253383,0.001780117,0.000230603,0.000312269
3.8062539,0.003050838,0.001877303,0.000162063,0.000255184
3.9287999,0.003356076,0.001412341,0.000197428,6.45E-05
4.1433792,0.003450054,0.000913938,0.000190146,0.000162027
4.2597965,0.003414969,0.001189721,0.000219067,0.000159004
4.3774097,0.003388913,0.00132432,0.000196929,0.000192264
4.5961345,0.003318151,0.001295552,0.000195051,0.000183337
4.7092721,0.002550994,0.001367465,0.000188813,0.000148691
4.840261,0.002175816,0.001141119,0.000117399,0.000155387
4.9437809,0.002175256,0.001324407,0.000229869,0.000159949
5.1464108,0.002661432,0.000829181,0.000193945,0.000227704
5.2524313,0.002522787,0.000733443,0.000214428,0.000233621
5.3252801,0.002408579,0.001186252,0.000187188,0.000236983
5.4240106,0.002361956,0.001306495,0.000198635,0.000169706
5.6290105,0.00253547,0.001156592,0.000162033,0.000221941
5.8126715,0.002566688,0.000895814,0.000208948,0.000275234
5.8701435,0.002489252,0.001342438,0.000210313,0.000279605
6.0510283,0.00183925,0.001098748,0.00022353,0.000279536
6.1541315,0.001685828,0.001016038,0.00022535,0.000377642
6.2256549,0.001992513,0.001164738,0.000137331,0.000355985
6.3386362,0.0026966,0.001401886,0.000140525,0.000349134
6.4571482,0.002415344,0.001718081,0.000117009,0.000353742
6.6740037,0.002959369,0.001599743,0.000112559,0.000308513
6.9351395,0.003363371,0.001594667,0.000143255,0.000323565
7.028815,0.003343175,0.001801583,0.000133654,0.000206918
7.1399904,0.004072979,0.001856575,8.01E-05,0.000149114
7.3592362,0.004128187,0.00125338,8.73E-05,0.00012894
7.452537,0.003854995,0.001179656,6.48E-05,0.000335761
7.5738754,0.003791485,0.001116808,5.54E-05,0.00024658
7.6660056,0.003652913,0.001207869,4.67E-05,0.00024427
7.75094,0.003117492,0.000937899,4.83E-05,0.00019158
7.8393091,0.003109216,0.000578421,5.34E-05,0.000199921
7.9551434,0.002303464,0.000561215,4.66E-05,0.000221194
8.0491876,0.002098278,0.000869651,0.000104648,0.000351321
8.154212,0.003198034,0.000856275,0.000153965,0.000410084
8.2591056,0.002607242,0.000826985,0.000157912,0.000457269
8.4280389,0.002434819,0.00083848,0.00019198,0.000461056
8.4988892,0.002434504,0.000825762,0.000199334,0.000266934
8.5869025,0.00281393,0.001456927,0.00021039,0.000245196
8.7716627,0.00205205,0.001467843,0.000206655,0.000247674
8.8842476,0.002130953,0.001536687,0.000191267,0.000243189
9.0841629,0.002593201,0.001318289,0.000195455,0.000243407
9.2771415,0.002646335,0.001419743,0.000189693,0.000121334
9.3942363,0.002622654,0.001478245,0.000139151,8.82E-05
9.4952992,0.002029514,0.001198298,0.000114978,0.000148315
9.5950206,0.002782641,0.001209857,0.000112479,0.000128911
9.6818238,0.002887092,0.001389334,0.000100715,0.000115853
9.7729069,0.002894249,0.002249721,9.44E-05,0.000114491
9.8608866,0.002521341,0.002077313,9.82E-05,0.000107019
9.956106,0.002422688,0.002158785,0.000112935,0.000119021
10.1371386,0.002978449,0.002152634,0.000113867,0.000119962
10.2157846,0.003337753,0.002267185,0.00015571,0.00010354
10.3065115,0.004002186,0.002104974,0.000144282,8.16E-05
10.3932603,0.003803499,0.002461978,0.000144731,6.91E-05
10.5786745,0.003897502,0.002441641,0.000133575,8.85E-05
10.6659817,0.003603377,0.002475426,0.000133243,9.21E-05
10.7364853,0.003543506,0.002332425,9.90E-05,0.00014477
10.9231161,0.00345734,0.001892763,9.85E-05,0.000250976
11.1947539,0.003869874,0.001250636,0.000102664,0.000249933
11.2610131,0.003865078,0.001244511,8.00E-05,0.000231822
11.4544727,0.002789526,0.00109239,8.91E-05,0.000243001
11.5307337,0.002386755,0.001106246,7.44E-05,0.000243954
11.6242435,0.001511191,0.000939946,0.000105437,0.000241809
11.8128635,0.002689179,0.000953049,9.92E-05,0.000227114
11.9488579,0.003433409,0.00118113,0.00010456,0.000208762
12.1480038,0.003183609,0.001082564,0.000126334,0.000226898
12.3438409,0.00318318,0.001184403,0.000125461,0.000168541
12.5315956,0.003269686,0.000859686,0.000126353,7.30E-05
12.6217429,0.003154719,0.000822262,0.000154499,7.76E-05
12.8162314,0.00316761,0.000934256,0.00014837,0.000115341
12.8820957,0.003242603,0.00085101,0.000105456,0.000149372
12.9843555,0.003216786,0.000914078,5.12E-05,0.000148583
13.1174615,0.00310552,0.001333502,5.45E-05,0.000204606
13.1789874,0.001288411,0.001172844,5.23E-05,0.000198123
13.2680425,0.000675194,0.00070944,5.37E-05,0.000185833
13.4507351,0.000728101,0.00067685,7.13E-05,0.000234288
13.6203526,0.000674906,0.000741746,0.000126445,0.000243426
13.6941035,0.000725811,0.000628143,0.000119757,0.000291255
13.7869825,0.000598182,0.000586142,0.000104454,0.000263393
14.0673188,0.000626354,0.000596379,9.80E-05,0.000172187
14.1566124,0.000477177,0.001143287,0.000105448,0.000181813
14.2356061,0.000551871,0.001278246,0.000132351,0.000189295
14.311119,0.000696946,0.001572046,0.000131832,0.000169049
14.3946013,0.000955562,0.004940211,0.000215915,0.000170664
14.4709644,0.00096078,0.126763703,0.002046718,0.010289822
14.6544784,0.001360882,0.234381329,0.003440307,0.01458525
14.751481,0.002058945,0.287911825,0.004476385,0.01961044
14.8454768,0.00383623,0.31919924,0.004972233,0.023755332
14.9425936,0.003936905,0.311996499,0.005039866,0.02703177
15.1257455,0.00409995,0.26498117,0.004857941,0.025309166
15.2130031,0.003876957,0.316481507,0.003609062,0.021663432
15.4028342,0.003078584,0.395202138,0.002803631,0.017706652
15.491463,0.005715784,0.475713201,0.001638946,0.014153211
15.6968571,0.005753115,0.567206681,0.001303168,0.009891888
15.7856066,0.00558975,0.575424651,0.001632371,0.01096105
15.9358874,0.006259959,0.513773623,0.001648335,0.012145946
16.1364188,0.005890123,0.409149116,0.001622244,0.010978812
16.2202249,0.004458377,0.279738194,0.001843838,0.011843299
16.3012494,0.00350241,0.153097164,0.001678959,0.010974668
16.4217874,0.004167997,0.103492464,0.001653965,0.012806754
16.5996115,0.004068336,0.125313675,0.001865129,0.015231035
16.6853694,0.0039325,0.126828841,0.001881755,0.016298885
16.7756152,0.002129291,0.11442581,0.001980236,0.014868976
16.8576141,0.002109396,0.085348433,0.001722228,0.012618326
16.9483668,0.002141394,0.055202089,0.001168335,0.008209336
17.1454791,0.002068412,0.113967277,0.000998413,0.004543853
17.2143617,0.002160474,0.209732313,0.000905246,0.007034609
17.2935901,0.00225959,0.285328578,0.001102917,0.010812847
17.4215766,0.002794969,0.330446365,0.001189627,0.012722707
17.5108279,0.002664218,0.358359125,0.001740342,0.013542387
17.6105854,0.002753459,0.336886405,0.001924547,0.013274353
17.699463,0.002139192,0.288079656,0.001746103,0.013208545
17.7853388,0.00213905,0.229339032,0.001628122,0.014371668
17.8749675,0.002567552,0.176081996,0.001215247,0.013339683
18.0710942,0.002560258,0.146733532,0.001349704,0.014431808
18.1505855,0.001538599,0.154028957,0.001473594,0.016601357
18.3321386,0.001549027,0.149996303,0.001464998,0.017291489
18.4035993,0.002084106,0.132275315,0.001471845,0.015035432
18.5119702,0.001815848,0.109686455,0.001606774,0.011816237
18.5964666,0.002762316,0.151683891,0.001341615,0.008556089
18.7767028,0.002577706,0.209400107,0.001265816,0.007406868
18.8604704,0.003182544,0.259359988,0.001433447,0.010690014
18.9585807,0.003330796,0.280487841,0.001886718,0.011657284
19.0330821,0.002507451,0.260678946,0.002007789,0.012254366
19.1240157,0.003348087,0.229330219,0.001632583,0.013048962
19.2037029,0.004394931,0.197146495,0.001635935,0.01367609
19.3900723,0.00463111,0.165165548,0.001740136,0.013887775
19.4803156,0.005140343,0.133883647,0.002050241,0.015680123
19.6768352,0.005539552,0.126179447,0.001938547,0.016986082
19.8506288,0.004559242,0.119040601,0.001774515,0.016359791
20.0193178,0.004447187,0.142364239,0.001522501,0.012914537
20.1106192,0.00379851,0.166572485,0.001578035,0.013937326
20.2917104,0.003764573,0.194451083,0.001169824,0.01449707
20.3800653,0.003642706,0.232423469,0.001020178,0.017037229
20.5259453,0.003007025,0.222434627,0.001210757,0.018140739
20.6150846,0.002279473,0.200957696,0.001221427,0.017053481
20.7879519,0.002134576,0.168197376,0.001159935,0.016920226
20.8774401,0.002514974,0.126475461,0.000953768,0.015574787
20.9758131,0.002649789,0.102260748,0.000855873,0.01592133
21.1555934,0.002509113,0.116060798,0.000873876,0.01857537
21.2179086,0.003347634,0.114478683,0.000996685,0.020050787
21.2911875,0.002890063,0.097749158,0.000914331,0.017227919
21.4774442,0.003884468,0.07705638,0.000724383,0.014438437
21.6727722,0.003887034,0.099916311,0.000883446,0.010019978
21.7298304,0.003934299,0.142512406,0.00102685,0.009929339
21.9267005,0.003896228,0.177176134,0.001396082,0.013377419
22.0249629,0.004449918,0.200491957,0.001764385,0.016047652
22.1070818,0.00397472,0.212657202,0.001754269,0.017236427
22.1804444,0.003641908,0.184700085,0.001663044,0.015635408
22.2548133,0.003622813,0.157237173,0.001606192,0.013504278
22.3554321,0.002565224,0.123010039,0.001563218,0.016244396
22.4544566,0.003902779,0.100091624,0.00128719,0.017681173
22.6231906,0.003530442,0.114668741,0.001171253,0.019736805
22.7019374,0.003654537,0.10933677,0.001309808,0.01990132
22.894068,0.003132869,0.120381129,0.001194596,0.016483247
22.9914563,0.00396493,0.133254305,0.001294948,0.016884599
23.0650822,0.00358739,0.141652214,0.00119158,0.016226447
23.2609328,0.002860605,0.151719892,0.001261518,0.014858513
23.3406983,0.003995436,0.170212035,0.001518663,0.016286632
23.5384432,0.00455251,0.160513218,0.001758358,0.016780599
23.6274506,0.004608889,0.130796769,0.001313175,0.013793676
23.7128202,0.002843988,0.102312425,0.001391884,0.014372264
23.9060756,0.002721163,0.064605392,0.001655407,0.014086243
23.985711,0.002950138,0.075944448,0.001869981,0.016142149
24.0696,0.003235436,0.081146647,0.001930326,0.018273364
24.1482273,0.003093391,0.078054538,0.00190486,0.016925871
24.3248236,0.002843323,0.081183778,0.001792056,0.013613469
24.4103409,0.002824745,0.097671087,0.001866221,0.01273778
24.4847183,0.00253143,0.121417013,0.001748009,0.012121162
24.7653304,0.002526793,0.146716058,0.001564408,0.012962492
24.8328143,0.002194991,0.143298439,0.001630981,0.012576886
24.9354657,0.002546029,0.134731604,0.001412118,0.012778563
25.0230485,0.002846493,0.124399843,0.001202716,0.013319628
