,s1_d,s2_d,s3_d,s4_d
0.1201554,0.001662539,0.001304889,0.000728334,0.005358461
0.1954066,0.001796988,0.000870813,0.000173177,7.80E-05
0.2893634,0.001957834,0.001578046,0.000121072,9.07E-05
0.3834913,0.002526082,0.001557485,0.000155296,8.84E-05
0.5399865,0.002627211,0.001438088,0.000158295,8.85E-05
0.619722,0.002745041,0.001327644,0.000168566,9.80E-05
0.814303,0.002937851,0.001446987,0.000131235,0.0001247
1.3889926,0.002538188,0.001437896,0.000130066,0.00012554
1.5079198,0.002170156,0.001441277,0.000114716,0.000168362
1.6033913,0.002166811,0.001384821,0.000106224,0.000143545
1.8031159,0.003554991,0.001563842,0.000134924,0.000129596
2.0908211,0.003619238,0.001564347,0.000118498,0.000124481
2.1517466,0.003660696,0.000905031,0.000116453,0.000102051
2.2473409,0.00332274,0.000924025,0.000115337,0.000102965
2.4275387,0.003300555,0.001063042,0.000215342,0.000120602
2.6272149,0.003065863,0.000791507,0.000226985,6.58E-05
2.6912173,0.003510024,0.00067699,0.000238358,6.15E-05
2.7881686,0.003544258,0.000671669,0.000233794,7.33E-05
2.8932362,0.002935682,0.000593735,0.000277786,5.78E-05
2.9789533,0.002678323,0.0007059,0.000288219,7.48E-05
3.1729299,0.002545686,0.000674637,0.000273087,9.74E-05
3.2678878,0.002660171,0.001193626,0.000272908,9.83E-05
3.5141,0.002293422,0.001082077,0.000301489,0.000110528
3.5915879,0.002477296,0.001092177,0.000248309,9.96E-05
3.7583463,0.00287167,0.000927068,7.49E-05,0.000115546
3.8491831,0.002812401,0.000935278,8.44E-05,0.000117197
3.9183448,0.003753521,0.000829327,0.000147698,0.00012773
3.9933101,0.004231544,0.000915349,0.000147614,0.000118389
4.0728277,0.004148284,0.000881277,0.000140864,0.000133615
4.27545,0.004504494,0.000985844,0.000112742,0.000142053
4.3718401,0.004224091,0.001794893,0.000108169,0.000127753
4.5421875,0.004063821,0.002310988,0.000108679,0.000138996
4.6354439,0.004457534,0.002248518,9.36E-05,0.00012059
4.7267193,0.004009362,0.002274489,0.000113734,0.000119345
4.8291876,0.003108369,0.002041082,0.000120631,0.000108769
5.0060589,0.003329004,0.002013448,0.000128532,0.000140811
5.1920808,0.002378276,0.001746594,0.000101287,0.000117491
5.268452,0.002116858,0.001757506,9.95E-05,0.000127171
5.4563412,0.002358928,0.001794442,7.36E-05,0.000141408
5.5463614,0.003535817,0.001145212,0.000128138,0.000122668
5.7264368,0.004083682,0.000827151,0.000157393,0.000126384
5.7965568,0.003858448,0.00040827,0.000155893,0.000124597
5.8975511,0.003528194,0.000380474,0.000155049,0.00011529
6.0513074,0.003662343,0.000501406,0.000197362,0.000125144
6.1363302,0.003640452,0.000498876,0.000204744,0.000131082
6.3034274,0.003573586,0.000618212,0.000192599,0.000172931
6.3769356,0.003545541,0.000470815,0.000194064,0.000145642
6.4603119,0.00326084,0.000293382,0.000203995,0.000151825
6.7691819,0.003589599,0.000454873,0.000186528,0.00015372
6.8353288,0.002057106,0.000457808,0.000165735,0.00018321
7.0275678,0.001724719,0.000418601,0.000137485,0.000187015
7.2200507,0.002231024,0.00040659,0.000104655,0.000173266
7.3989666,0.002229899,0.000380801,0.000106724,0.000169975
7.4688519,0.001933285,0.000340278,0.000109661,0.000108835
7.7488159,0.001742268,0.000338322,9.17E-05,0.000111131
7.8364491,0.001731597,0.000828899,0.000111067,9.59E-05
7.9301711,0.002202164,0.000825942,0.000100062,9.65E-05
8.1653221,0.002234819,0.00080819,8.85E-05,9.57E-05
8.3365402,0.002145292,0.000821623,0.000136363,9.80E-05
8.5224348,0.001922121,0.000822055,0.000119294,3.56E-05
8.7263019,0.001707516,0.001005092,9.62E-05,5.77E-05
8.8065485,0.001546343,0.00103451,0.000107689,4.62E-05
8.8990573,0.001657882,0.001031687,0.000150195,0.00079675
9.1666843,0.001698306,0.001357692,0.000291863,0.001538508
9.2468083,0.00315498,0.001375692,0.001426196,0.004903854
9.4261801,0.005014996,0.00084528,0.001755886,0.009655989
9.5209451,0.00494492,0.001333656,0.002292617,0.013892411
9.6109147,0.009186766,0.001418914,0.002342288,0.016796347
9.6996797,0.009598957,0.001192239,0.001887321,0.017586209
9.9038139,0.00935719,0.001242302,0.001776757,0.016729588
9.9796712,0.0098836,0.001065192,0.00153029,0.012440065
10.0791784,0.0118596,0.001002039,0.001658958,0.008698231
10.1605789,0.014611921,0.000969738,0.002256315,0.007643329
10.2511678,0.015455474,0.000837206,0.002973416,0.007181085
10.4364152,0.014908592,0.000806683,0.002574767,0.007242574
10.5274753,0.015217264,0.000682186,0.00262822,0.008229105
10.6050813,0.015221195,0.000484708,0.002160437,0.009967807
10.7031766,0.011288212,0.000500264,0.001909003,0.012384051
10.9309257,0.009380643,0.0003268,0.001830924,0.014950692
11.1131749,0.008318001,0.000465805,0.001296901,0.016643839
11.1871869,0.007289431,0.00090626,0.001663606,0.015364511
11.2749534,0.00700284,0.000833342,0.001655082,0.013914496
11.4613471,0.0048778,0.000828262,0.001732684,0.013040812
11.6530631,0.005964229,0.000865146,0.001675774,0.00992331
11.9404272,0.006664357,0.000862403,0.001710111,0.010071353
12.1271734,0.00468539,0.000766869,0.001246479,0.010383323
12.3224285,0.004723516,0.000617772,0.00108086,0.010585927
12.4071734,0.0050451,0.000584509,0.001079071,0.010457208
12.60356,0.004863796,0.000687683,0.001118278,0.010615843
12.7869366,0.005434369,0.000700521,0.00112871,0.011255858
12.8660655,0.005799025,0.000893477,0.000788533,0.00966435
12.9615386,0.004782653,0.000960009,0.000931279,0.007724619
13.1491929,0.006605014,0.000703397,0.001237955,0.006179147
13.2150269,0.004672935,0.000694786,0.00135309,0.00672264
13.3151559,0.006951341,0.000704205,0.00161547,0.008440454
13.4040427,0.007238833,0.000667693,0.001701214,0.009648561
13.4971942,0.008033681,0.00077937,0.001645589,0.009337766
13.5674595,0.006888798,0.000798705,0.001249422,0.008279365
13.6634347,0.006718749,0.000735636,0.000980834,0.007861983
13.9451911,0.004576145,0.000795259,0.000867264,0.006857111
14.1191845,0.005057531,0.000582632,0.000946809,0.007108067
14.2174015,0.007504108,0.00048084,0.001224185,0.008903974
14.3290392,0.00689693,0.00117605,0.001108558,0.009981016
14.4261808,0.010242909,0.001175206,0.001034356,0.009541867
14.5039427,0.00992297,0.001907745,0.00081859,0.00818097
14.5892762,0.009991755,0.002035227,0.000835302,0.007318572
14.6725443,0.01267403,0.00175735,0.000783282,0.008673167
14.8675359,0.012704859,0.001809419,0.001312776,0.010068148
14.9477961,0.012907015,0.001675462,0.001606934,0.010717438
15.1442932,0.012333293,0.001711876,0.001905972,0.011083137
15.2154079,0.008903127,0.00167924,0.00156238,0.010047558
15.4029029,0.004823042,0.001561342,0.00122669,0.009702348
15.5004026,0.004894412,0.001159611,0.001095379,0.008144009
15.5950234,0.004339698,0.001148095,0.001224641,0.008816338
15.7151734,0.004907362,0.000485181,0.001350314,0.01046207
15.8023974,0.006237305,0.000711806,0.00135484,0.011741172
15.8912684,0.00293779,0.000678241,0.001456472,0.011732743
15.9702068,0.003350588,0.000550773,0.00111696,0.010163412
16.140262,0.00272039,0.00053585,0.000963349,0.009793105
16.2495372,0.002507586,0.000518092,0.000905851,0.00908935
16.344832,0.00434754,0.000504863,0.00121683,0.010725314
16.4254106,0.004143472,0.000569596,0.001370261,0.011230177
16.6045396,0.004631084,0.000834526,0.001311729,0.011137444
16.6886611,0.005650306,0.000718573,0.001149849,0.011540841
16.7959041,0.006208782,0.000698802,0.000983463,0.012009992
16.9996329,0.00537044,0.000517175,0.000940282,0.011825655
17.086176,0.005548595,0.000512921,0.00070252,0.011002697
17.3812956,0.005197787,0.000910697,0.000686364,0.010991623
17.4363878,0.005156893,0.00100286,0.000666277,0.00970113
17.6356393,0.006385975,0.000944233,0.000676849,0.008070516
17.7452716,0.006233449,0.000985254,0.000669506,0.007545944
17.8167719,0.006598392,0.00093561,0.000968693,0.008328841
17.8955319,0.005904182,0.000681495,0.001222954,0.008276615
18.0829083,0.005251762,0.000976568,0.00108489,0.008649958
18.1730324,0.003695018,0.000918917,0.000927306,0.009685891
18.2607738,0.00345767,0.001051207,0.000888628,0.010362715
18.4308452,0.004129745,0.000910002,0.00079379,0.011231208
18.5162758,0.004890036,0.000737791,0.000809859,0.010855632
18.6820204,0.004859135,0.000877553,0.000689877,0.009243912
18.8080411,0.00554957,0.001001365,0.000682256,0.009077145
18.9130273,0.006235921,0.001001743,0.00075088,0.009187704
19.12053,0.006179575,0.001285808,0.000885413,0.010272183
19.5744009,0.006362048,0.001473492,0.000880152,0.011378127
19.852773,0.006299362,0.001525049,0.000814474,0.012425454
20.171782,0.00639554,0.001773956,0.000885675,0.012399184
20.262773,0.006256733,0.001778546,0.000884425,0.012920084
20.3523938,0.005695144,0.001736166,0.000843408,0.011478804
20.5287488,0.004778017,0.001900155,0.000620804,0.009629656
20.711422,0.006576983,0.001681054,0.000241279,0.008348994
20.8825538,0.004888629,0.001558856,0.000762752,0.006789914
20.9437706,0.004322053,0.001529604,0.000816151,0.006671671
21.0280105,0.004531275,0.001382826,0.000751321,0.006672792
21.2233978,0.004401655,0.002518343,0.000743863,0.007099362
21.318897,0.00305384,0.002544355,0.000696926,0.007177458
21.426637,0.004678337,0.00251655,0.000602813,0.007512779
21.5080128,0.007431328,0.002336612,0.000516353,0.007486296
21.6901445,0.006920564,0.002449502,0.000697377,0.010421935
21.7627558,0.006910238,0.001932259,0.000675325,0.011146153
22.0814029,0.006028525,0.001703895,0.000917773,0.01155272
22.4392783,0.005936206,0.001694436,0.000882539,0.01286753
22.5113804,0.005305202,0.001129108,0.000925137,0.014243797
22.8725992,0.007288219,0.000807736,0.000808328,0.013165099
22.9564993,0.007353463,0.000817476,0.000679166,0.012361623
23.1111356,0.007698747,0.000830698,0.00059911,0.012514898
23.285494,0.007301249,0.000969453,0.000776846,0.013052356
23.3634998,0.003839461,0.001307781,0.000829963,0.013546897
23.4635249,0.003907598,0.001716716,0.001015172,0.014173258
23.5650141,0.006388556,0.001517964,0.00100844,0.014187032
23.6640169,0.006964511,0.001404007,0.000927387,0.012878114
23.8336061,0.007826742,0.00141801,0.00080192,0.010518127
23.9096124,0.008246975,0.001408862,0.000818513,0.007545971
24.0018249,0.008468964,0.001154023,0.000773459,0.007659794
24.1982671,0.008948591,0.001136732,0.000841647,0.007866477
24.2848659,0.009421964,0.000552492,0.000845544,0.008217101
24.3676084,0.00899251,0.000693187,0.000896966,0.008039713
24.6764045,0.008948312,0.000716127,0.000912539,0.010642286
24.8677051,0.008519502,0.000935685,0.000912393,0.011218088
25.2791131,0.007457141,0.00136062,0.001228311,0.00993757
25.5865116,0.007293344,0.001823311,0.001221126,0.010391365
25.7984927,0.006361739,0.001910961,0.001253568,0.010702421
26.03014,0.005519201,0.002538564,0.001164595,0.011508245
26.1202264,0.002652225,0.002890726,0.001265001,0.012163462
26.2963731,0.002735952,0.002882923,0.001031536,0.012674531
26.3636316,0.001156614,0.002936953,0.00097137,0.012071471
26.4542559,0.001445131,0.002949236,0.001125853,0.010915295
26.6756131,0.001362534,0.003177946,0.001084191,0.01153098
26.7679777,0.002315117,0.002759945,0.001143207,0.011392384
26.8569795,0.002686374,0.001800312,0.000954425,0.011103259
26.9438605,0.002784259,0.001761801,0.000874924,0.009626508
27.1257593,0.003422899,0.002080308,0.000922929,0.008050025
27.4450942,0.004685946,0.001841309,0.00081296,0.008542024
27.8558544,0.004357612,0.001428871,0.000648331,0.008732178
28.1647351,0.004438786,0.001456949,0.000709591,0.008794371
28.3813571,0.005259144,0.001428912,0.000797395,0.005948269
28.5900206,0.009288522,0.001305548,0.000801676,0.004428234
28.6897305,0.01429118,0.001252229,0.001032989,0.00728452
28.7857229,0.013548338,0.001187858,0.001069467,0.00960943
28.8832621,0.012813246,0.001116569,0.001089579,0.009110478
28.9833525,0.012011667,0.000995487,0.000996101,0.008387975
29.1304688,0.011926924,0.001000149,0.000800678,0.008620603
29.310393,0.010283816,0.00058536,0.000569903,0.008582487
29.3875968,0.009620852,0.000784237,0.000592643,0.00872245
29.4671067,0.012379958,0.000713554,0.000685507,0.009713502
29.6447446,0.014028792,0.000711288,0.000641723,0.00969122
29.8109793,0.011670042,0.000767804,0.000556853,0.009989726
29.9079838,0.007560575,0.000499429,0.000647527,0.00980183
30.1062318,0.008307663,0.000924738,0.000791814,0.009774671
30.2024836,0.008965793,0.000924241,0.000992673,0.011596035
30.4094987,0.009407395,0.000910168,0.000985183,0.011894826
30.5213521,0.008998649,0.000896169,0.000866514,0.010785463
30.6150954,0.008486634,0.001024498,0.001178872,0.010104134
30.7158027,0.009074139,0.0009729,0.001174478,0.009239152
30.9013361,0.008202475,0.000974985,0.001305056,0.008147032
30.9942364,0.004631093,0.001296904,0.001341468,0.009072132
31.0889768,0.004020524,0.001659004,0.001347642,0.009919613
31.1780995,0.003975035,0.001766182,0.001139909,0.009140258
31.2782068,0.002359226,0.00153829,0.000803097,0.007215544
31.3613384,0.005310979,0.00153121,0.000462981,0.003911071
31.4429555,0.007052888,0.001632235,0.000542168,0.004514146
31.5378318,0.008906046,0.001582369,0.000819769,0.007440847
31.6585384,0.008990401,0.001946862,0.001184685,0.01108501
31.7528316,0.009576733,0.002286514,0.001256971,0.013811325
31.8428298,0.008051111,0.002361005,0.001029596,0.013189995
31.9278291,0.007165585,0.001780718,0.000925644,0.012809551
32.1346038,0.006950888,0.00170548,0.000858145,0.011737463
32.2264686,0.005426436,0.00195971,0.000693327,0.011495138
32.3168684,0.007326458,0.001591632,0.000712077,0.010731876
32.3930857,0.007479448,0.001616283,0.001123778,0.011905755
32.470964,0.007806055,0.000937587,0.001068849,0.013104074
32.6629145,0.006943557,0.000557883,0.001184167,0.013015064
32.8484713,0.006863525,0.000910825,0.000964064,0.012030378
32.9429876,0.006197844,0.000854721,0.000922083,0.011004149
33.120595,0.006662858,0.000847994,0.001001014,0.013073736
