,s1_d,s2_d,s3_d,s4_d
0.1212751,0.000650422,0.000875695,0.001204125,0.008682659
0.2098325,0.000675742,0.000842801,0.000265265,7.31E-05
0.2857563,0.000712184,0.001230811,0.000241002,6.33E-05
0.4134548,0.00029154,0.001351984,0.000176467,8.38E-05
0.4987236,0.000271548,0.00178955,0.000173434,8.39E-05
0.5838852,0.000183676,0.001790888,0.000140194,7.38E-05
0.6891696,0.000314018,0.00220412,0.000130297,7.86E-05
0.7631044,0.000430869,0.002157859,0.00013097,7.93E-05
0.8580754,0.000911305,0.002123728,0.000143502,7.62E-05
0.9536094,0.001135705,0.002008205,0.000141215,7.82E-05
1.0380606,0.001439445,0.001542405,7.96E-05,8.80E-05
1.1330162,0.001466279,0.001514619,0.000121002,0.000102803
1.2699007,0.001303893,0.00086626,0.000127253,0.000390897
1.36835,0.001255809,0.001512545,0.000131088,0.000390551
1.4569319,0.002387518,0.001313129,0.000122742,0.000455356
1.5517327,0.003579735,0.001533812,0.000158325,0.000482764
1.6351408,0.003497652,0.001090111,0.000155432,0.000489236
1.7211342,0.003394911,0.000972983,0.000176835,0.00047213
1.8129503,0.002670178,0.001278292,0.000168428,0.000478439
1.8958367,0.002578951,0.001254144,0.000178296,0.000502914
1.9892526,0.0024106,0.001254207,0.000212314,0.000458997
2.0874956,0.002051866,0.00125744,0.000188916,0.000394337
2.2803433,0.002721877,0.000880811,0.000179338,0.000249759
2.5725055,0.00319538,0.000612817,0.000183954,0.000148651
2.6449973,0.00269808,0.000657125,0.000157802,0.000158622
2.7265467,0.001947016,0.000872366,0.00017109,0.000193393
2.807658,0.002555485,0.000874827,0.000170479,0.000191508
2.9164418,0.002585699,0.000842543,0.000189241,0.000186183
2.9820193,0.002572551,0.000614138,0.000174598,0.000112071
3.094261,0.002817613,0.000614613,0.000190396,0.000111334
3.18007,0.002571517,0.000619121,0.000153943,6.39E-05
3.2539323,0.002526617,0.000602322,0.000155532,6.01E-05
3.3344434,0.002124218,0.000788131,0.000217777,6.31E-05
3.421021,0.001310389,0.00074712,0.000192639,5.39E-05
3.5210187,0.001465614,0.000798245,0.000191636,6.44E-05
3.7265793,0.001419164,0.0004104,0.000217036,6.45E-05
3.8158609,0.002206325,0.000522762,0.000218657,6.16E-05
4.0104996,0.002070071,0.000522714,0.000169754,6.29E-05
4.1911022,0.002106865,0.000908099,0.000190933,0.000160641
4.2933518,0.001412378,0.00095963,0.000156582,0.000204649
4.470452,0.001438492,0.001140162,0.000134704,0.000278025
4.5645779,0.001313142,0.001166224,0.000206011,0.000297123
4.6547252,0.001302431,0.001413808,0.000153592,0.000301245
4.743632,0.001237665,0.001559991,0.000164068,0.000286252
5.0313379,0.001238748,0.002088766,0.000167197,0.000285569
5.1080914,0.001329295,0.002098638,0.000140007,0.000204093
5.1974666,0.000467497,0.00215301,0.000135589,0.000158329
5.3768365,0.000692078,0.001930328,0.000178829,3.52E-05
5.4973433,0.000605923,0.001448584,0.00017,8.90E-05
5.5758267,0.000482638,0.001575712,0.000171043,0.000110394
5.6506359,0.000722716,0.001549404,0.000159675,0.000109386
5.8488617,0.000722849,0.001689035,0.00012263,0.000186689
5.9327143,0.000701507,0.001472878,0.000128375,0.00016558
6.0280686,0.000601364,0.001332761,0.00013003,0.000192459
6.1240229,0.000955419,0.000851553,0.000116895,0.000178426
6.2202296,0.00095416,0.001175345,0.000129054,0.000228983
