R1,R2,R3,R4,Load
0.002849895,0.003659843,0.000667161,0.064767381,0.24
0.022425087,0.011587641,0.003381843,0.600206649,0.24
0.009330449,0.015533431,0.001465163,0.375409283,0.22
0.009561352,0.01692775,0.002066338,0.319905011,0.22
0.008826168,0.016294469,0.001591052,0.269010583,0.22
0.005674455,0.010373753,0.000870139,0.256199874,0.22
0.006815385,0.017119206,0.001822711,0.310110326,0.22
0.01227319,0.011146289,0.001334644,0.260505918,0.22
0.009185295,0.013953325,0.001564582,0.243549297,0.22
0.011641743,0.009919385,0.001325161,0.208548546,0.22
0.006642014,0.008768863,0.001636002,0.247957443,0.22
0.009238122,0.013854669,0.001688102,0.263143413,0.22
0.009280331,0.017385645,0.001459093,0.279060038,0.22
0.009984766,0.01798664,0.001263856,0.223766586,0.22
0.008684833,0.009454274,0.000469016,0.157926253,0.22
0.008688511,0.013963513,0.001152977,0.20587679,0.22
0.00414384,0.012138027,0.001477923,0.230241024,0.22
0.002089962,0.016996885,0.001073477,0.215316052,0.22
0.009472564,0.014246292,0.0009361,0.218534288,0.22
0.007345605,0.012785004,0.001052624,0.21951236,0.22
0.006882336,0.011355796,0.000792313,0.217371364,0.22
0.003641477,0.00791772,0.00050475,0.12918393,0.38
0.066514776,0.05528871,0.001326838,1.928608985,0.38
0.050986898,0.069891349,0.002541086,1.97432454,0.38
0.060519656,0.05816539,0.003474325,1.889199731,0.36
0.056252303,0.059730265,0.002768003,1.848994918,0.38
0.040962641,0.050784166,0.004376736,1.467061956,0.36
0.046606908,0.063566895,0.00376047,1.472302474,0.36
0.046189864,0.045635903,0.003128793,1.507035079,0.36
0.048240503,0.054740184,0.001949266,1.321197554,0.36
0.032852025,0.041395577,0.002253542,1.130642969,0.36
0.036097499,0.053573346,0.002901386,1.355519549,0.36
0.038946946,0.053423544,0.003140277,1.420652208,0.36
0.04299471,0.050193724,0.003140421,1.441116197,0.36
0.044039078,0.043673562,0.003437937,1.522174083,0.36
0.054564858,0.049871292,0.004038967,1.740969746,0.36
0.035879762,0.038392434,0.002053497,1.373510859,0.36
0.03345782,0.056961325,0.002943515,1.599678048,0.36
0.034861209,0.060888457,0.004126525,1.752800291,0.36
0.034429476,0.0351229,0.003106277,1.063870238,0.36
0.02840533,0.044412699,0.003786215,1.201835744,0.36
0.041550761,0.06249801,0.003373521,1.493175276,0.36
0.052496063,0.051871015,0.003465647,1.376007686,0.36
0.055685383,0.052184139,0.003930713,1.581810697,0.36
0.025535269,0.029350157,0.00253486,0.912603725,0.36
0.040101472,0.048280862,0.00307253,1.406073123,0.36
0.040101472,0.048280862,0.00307253,1.406073123,0.36
0.022865435,0.033865835,0.003371635,0.794433865,0.36
0.041117254,0.045511304,0.004475221,1.404723174,0.36
0.029125254,0.02610902,0.003554542,0.945746114,0.36
0.041149259,0.04797885,0.005380858,1.587869469,0.36
0.124342752,0.114157121,0.001067017,5.653858217,0.52
0.103767122,0.081658305,0.003582735,2.441667364,0.52
0.130026405,0.157915075,0.002723678,4.826622807,0.52
0.127468654,0.131407664,0.004646086,4.293102211,0.5
0.108952448,0.104760284,0.002277328,2.83822705,0.5
0.10392942,0.122444002,0.003732552,2.962281642,0.52
0.081155975,0.112432993,0.002545528,2.693975236,0.52
