,s1_d,s2_d,s3_d,s4_d
0.1309581,0.001873463,0.000839657,0.001607918,0.001301244
0.2329334,0.002146464,0.000803229,5.80E-05,0.000123763
0.3174679,0.002713237,0.000689541,6.02E-05,0.000110158
0.4040653,0.002383532,0.00062565,0.000102268,0.000138045
0.5005473,0.001576456,0.000435108,0.000132688,5.71E-05
0.5918634,0.001520696,0.000465015,0.000155877,7.95E-05
0.6830499,0.001363431,0.000715533,0.000162311,8.57E-05
0.7849416,0.001329796,0.000511571,0.00016216,7.77E-05
0.8905754,0.001341691,0.000542692,0.000162287,0.000108404
0.9625399,0.001319559,0.000339763,0.000189329,0.000160278
1.0721727,0.001139917,0.000253504,0.00020085,0.00016282
1.1414136,0.000900323,0.000192742,0.000191589,0.000228998
1.2248124,0.000693193,0.000204931,0.000172017,0.00021306
1.4319841,0.000794421,0.000180273,0.000166135,0.000244001
1.5041259,0.001012802,0.000199388,9.99E-05,0.000244192
1.6492521,0.001248688,0.000331984,7.86E-05,0.000259549
1.7191547,0.001975456,0.000270939,7.86E-05,0.000252037
1.9369596,0.002167552,0.000419033,0.000189995,0.000262866
2.0001977,0.002440544,0.001358181,0.000181788,0.000229449
2.0845347,0.002384185,0.001503818,0.000169567,0.000145338
2.2126448,0.003174314,0.001628867,0.000159186,0.000163288
2.2992043,0.002870557,0.001728546,0.000152343,0.000149757
2.3779293,0.002688659,0.00163711,0.000178885,0.00014172
2.5548373,0.002595216,0.001882988,0.00018233,0.000135662
2.6165344,0.002478335,0.001956745,0.0001531,0.000175496
2.7313722,0.002190945,0.001896867,0.000231324,0.000122693
2.8414658,0.000907809,0.001979941,0.000296902,0.000120142
2.9156656,0.002130619,0.001885618,0.000207221,0.000185939
3.0034788,0.002015921,0.001115465,0.000274888,0.000289418
3.0984335,0.00201978,0.001029407,0.000264263,0.000220461
3.1805933,0.001416175,0.000524882,0.000260527,0.000214833
3.2641413,0.0014111,0.000629431,0.000302573,0.00024525
3.3611862,0.001488158,0.000491767,0.000311657,0.000175954
3.6640571,0.001541755,0.000852028,0.000318222,0.000182747
3.84159,0.001447852,0.001198777,0.000279853,0.000181439
3.9420836,0.001698103,0.001206944,0.000261861,0.000247986
4.0165309,0.002037224,0.001215013,0.000240768,0.000238111
4.0994329,0.001437352,0.001158487,0.00023546,0.000313653
4.188856,0.001670277,0.001116567,0.000158903,0.00021729
4.2706329,0.001540723,0.000966699,0.000192971,0.000194753
4.3523102,0.00120427,0.001476789,0.000212801,0.000207833
4.4429459,0.001158174,0.001380282,0.000193156,0.000165873
4.5429901,0.001272461,0.001402829,0.000190584,0.000192641
4.6417346,0.001280379,0.001084808,0.0002128,0.000235015
4.7366334,0.002036175,0.000944082,0.000223328,0.000232577
4.8067662,0.002399558,0.001174199,0.00022352,0.000175389
4.8892559,0.001916604,0.001241012,0.000218602,0.000166849
4.9703784,0.001922762,0.00123835,0.000215232,7.78E-05
5.0717743,0.001750373,0.001234704,0.000206578,8.43E-05
5.1690219,0.001781626,0.001352179,0.00018051,7.39E-05
5.2867293,0.001637606,0.001047527,0.00012185,9.96E-05
5.426002,0.001481786,0.00109552,9.03E-05,0.000101058
5.5223061,0.001178168,0.000930553,9.17E-05,0.00010714
5.6209197,0.001224656,0.001486277,6.76E-05,9.19E-05
5.7069042,0.001149776,0.000860771,6.65E-05,9.22E-05
5.8283463,0.000815934,0.000799118,6.90E-05,9.31E-05
5.9713594,0.000794434,0.000818222,6.52E-05,8.84E-05
6.0417427,0.000882986,0.000697705,7.56E-05,7.20E-05
6.139931,0.001214691,0.000808505,6.08E-05,7.10E-05
6.2329275,0.001253313,0.000791417,7.18E-05,5.47E-05
6.3213077,0.001385434,0.000820357,9.59E-05,5.09E-05
6.4219259,0.001526738,0.000686554,0.000121551,4.76E-05
6.511814,0.001302548,0.000702815,0.000152634,4.35E-05
6.59943,0.001245169,0.000678445,0.000163616,0.000233097
6.6727866,0.001172027,0.000679895,0.00016634,0.000236387
6.7764401,0.001108729,0.00067935,0.000155685,0.000250038
6.8518387,0.001357416,0.000662942,0.000155775,0.000254996
6.9359626,0.001246394,0.001315022,0.000153279,0.000207615
7.020566,0.001114383,0.00126301,0.000163067,0.000203153
7.2055509,0.001584551,0.001294932,0.000152438,0.00022897
7.2814186,0.001807166,0.00140215,0.000124562,0.00023272
7.4744253,0.001774504,0.001446669,0.000123236,0.000262543
7.6490624,0.001785467,0.001829123,0.000102967,0.000309599
7.7463051,0.002217834,0.001437092,0.000100037,0.000120332
7.828553,0.002708253,0.00145673,8.97E-05,0.000115658
7.9355445,0.002571131,0.001831554,8.97E-05,7.73E-05
8.0123201,0.002637608,0.001570059,0.000117901,0.000114829
8.0885957,0.002875747,0.001310544,0.000117013,0.000167588
8.2015368,0.003022378,0.00107111,0.000101645,0.000182107
8.2827826,0.002716536,0.001116429,0.000112685,0.000162859
8.372286,0.002495113,0.001130325,0.000112615,0.000165529
8.5701644,0.002512646,0.000744969,7.90E-05,0.00014663
8.6500981,0.002943663,0.001153837,5.06E-05,8.05E-05
8.7550524,0.002413563,0.000731854,4.92E-05,8.56E-05
8.8611744,0.0021158,0.000854166,5.15E-05,8.77E-05
8.9347224,0.001720313,0.001187796,5.15E-05,9.51E-05
9.0205377,0.001469771,0.001344799,4.71E-05,9.74E-05
9.1753247,0.001467465,0.000992385,4.46E-05,6.70E-05
9.246731,0.001468818,0.000931941,0.000104395,6.14E-05
9.3226522,0.001525613,0.000850756,8.80E-05,8.03E-05
