,s1_d,s2_d,s3_d,s4_d
0.1281674,0.00422835,0.000797598,8.86E-05,0.005177394
0.9875819,0.004003607,0.000737519,9.07E-05,0.000398066
1.1015206,0.002713577,0.000566456,0.000148078,0.000393356
1.2200183,0.002757449,0.00056869,0.000188005,0.000281862
2.0250583,0.002754958,0.000623769,0.000159826,0.000280508
2.1042917,0.001950578,0.000719692,0.000149475,0.000198857
2.2137996,0.001609988,0.000678199,0.000149175,0.000149728
2.4688808,0.001578315,0.000770894,0.000128255,0.000178334
2.5468337,0.001247705,0.000668196,0.00012395,0.000124052
2.6581603,0.001457533,0.000530039,7.84E-05,0.000259216
2.85206,0.001512803,0.000695381,9.29E-05,0.000298358
2.9631761,0.002068706,0.001077407,0.000106883,0.000302524
3.1472921,0.001634698,0.001081051,0.000104253,0.00031436
3.2409692,0.002566224,0.001279423,0.000102443,0.000258122
3.3336386,0.002373098,0.001277303,7.35E-05,0.000448999
3.4118116,0.002238359,0.001172791,7.15E-05,0.000412712
3.5182785,0.002413778,0.00132223,7.10E-05,0.000458241
3.6214413,0.001327606,0.001166011,7.26E-05,0.000549972
4.4678568,0.001234216,0.001166908,7.00E-05,0.000555261
4.5858002,0.001817415,0.00122067,7.20E-05,0.000482018
4.6971036,0.001956606,0.000996018,4.38E-05,0.000371021
4.8310169,0.002055832,0.000239089,4.20E-05,0.000364874
4.9548461,0.002135857,0.000199521,3.71E-05,0.000373569
5.0847932,0.001569181,0.000274559,4.21E-05,0.000365143
5.2134938,0.00181937,0.000533567,3.76E-05,0.000272191
5.2950763,0.002727556,0.000529899,4.02E-05,0.000226996
5.3939432,0.002265968,0.000980524,5.16E-05,0.000160215
5.5146675,0.002659516,0.000991756,5.95E-05,0.000123883
5.7266966,0.002142164,0.000961825,5.63E-05,0.000129224
5.811047,0.002046211,0.001444469,0.000109372,0.000130352
5.8943915,0.002195911,0.001433464,0.00011609,0.000121819
6.0227447,0.001459754,0.001439804,0.00014162,0.000167264
6.1140619,0.001479144,0.001343123,0.000132905,0.00016126
6.2171541,0.001055172,0.001320509,0.000162028,0.000218894
6.4152386,0.001636215,0.001048133,0.000160247,0.000175404
6.5442591,0.00119181,0.001042093,0.000168391,0.000204365
6.6608649,0.00144062,0.001194759,0.000192659,0.00018301
6.7884187,0.001235479,0.001412182,0.000198941,0.000281095
6.9218348,0.001739693,0.001569711,0.000204312,0.000353884
7.0185545,0.001699144,0.001504087,0.000132952,0.00037126
7.1417876,0.002177824,0.001603745,0.000140343,0.000304891
7.3069352,0.002260173,0.001674052,0.0001502,0.000429589
7.383022,0.002221156,0.001668975,0.000161563,0.000388607
7.5818123,0.002390554,0.001729818,0.000121541,0.000396627
7.6758976,0.00279918,0.00174483,0.000107408,0.00029634
7.7450857,0.002683898,0.001373581,8.74E-05,0.000289463
7.944241,0.002487567,0.001148217,8.78E-05,0.000115399
8.0261544,0.002539816,0.000848433,9.72E-05,0.000172077
8.2219719,0.002368803,0.000833179,0.000103353,0.000171882
8.3305138,0.002907392,0.000701939,0.000103291,0.000202065
8.4049798,0.002874623,0.000599171,0.000104439,0.000209772
8.4839108,0.002915078,0.000683241,0.00010646,0.000202311
8.6039006,0.002915077,0.001096905,0.000183661,0.000198193
8.7104675,0.005035871,0.001098491,0.000195377,0.000184765
8.8265182,0.004097646,0.001048298,0.000193942,0.000174758
8.9410264,0.004086783,0.001023419,0.000209379,0.000164258
9.2863849,0.004483698,0.001158667,0.00019129,0.000165898
9.4681361,0.004664057,0.00106866,0.000162277,0.000113319
9.5963992,0.004707316,0.001025182,0.000186617,0.000113556
9.6812964,0.004274693,0.001029709,0.000234435,8.09E-05
9.7745275,0.003676251,0.001016381,0.000245635,7.88E-05
9.9645066,0.003263861,0.000904119,0.000152908,5.43E-05
10.1084725,0.003657704,0.000479832,0.000110316,5.35E-05
10.2043025,0.002259984,0.000450779,0.00010712,3.02E-05
10.2977508,0.002337702,0.000465723,0.000137604,7.53E-05
10.3873771,0.003016604,0.000472877,0.00011875,6.88E-05
10.5496719,0.00392643,0.00038588,0.000135154,6.90E-05
10.7727574,0.004020419,0.000344603,0.000129156,9.30E-05
10.8699781,0.003740693,0.000407094,0.000112143,0.000107171
10.9849154,0.003709551,0.000378111,9.60E-05,0.000284663
11.0616378,0.00369106,0.000374705,9.33E-05,0.000339044
11.1571661,0.003525101,0.000390831,9.28E-05,0.000339004
11.3596532,0.002921775,0.000441818,9.30E-05,0.00037735
11.4418518,0.003464771,0.000404855,0.000109834,0.000427322
11.5325565,0.002957552,0.000403973,7.78E-05,0.000361873
11.7250575,0.003389977,0.000393319,0.000139376,0.000376459
11.8363404,0.002533264,0.00041906,0.000128877,0.000355267
11.927344,0.002373167,0.000698181,0.000129263,0.000355028
12.0257575,0.002432892,0.000674541,0.000110122,0.000381357
12.1236991,0.002590024,0.000659196,8.59E-05,0.000341145
12.2155943,0.002477692,0.00066528,9.62E-05,0.000187774
12.3085332,0.004105812,0.000645586,0.000110247,0.000174417
12.4109106,0.003703747,0.000336923,0.000109145,0.000178548
12.5001586,0.002894819,0.000361988,0.000107672,0.000181761
12.581739,0.003929475,0.00034216,0.000105907,6.70E-05
12.6748705,0.003598487,0.000462535,7.41E-05,0.000127701
12.7567896,0.0034823,0.000496063,8.14E-05,0.000123083
12.9598821,0.004098618,0.000345608,8.28E-05,0.000108067
13.0644952,0.004072669,0.000396752,8.45E-05,0.000108115
13.1526984,0.003977249,0.000617169,8.18E-05,0.00015312
13.2400859,0.004614867,0.000606967,0.000104007,0.000257401
13.3311642,0.002471836,0.000702338,0.000102676,0.000255505
13.4369971,0.003162959,0.000689106,9.12E-05,0.000386173
13.5196364,0.003071683,0.000677206,8.76E-05,0.000415858
13.6256121,0.002610361,0.000672441,9.63E-05,0.000409761
13.7382565,0.00295073,0.000450625,4.09E-05,0.000365769
13.8185446,0.003005938,0.000650397,3.91E-05,0.000362452
13.929477,0.002668032,0.002049432,4.06E-05,0.000444002
14.0578194,0.003642373,0.001956537,4.35E-05,0.000477834
