,s1_d,s2_d,s3_d,s4_d
0.1220278,0.001775046,0.001941417,0.002175971,0.001723181
0.2068029,0.001720354,0.001835547,0.000179751,0.000218539
0.2974298,0.002261745,0.000729792,0.000186178,0.000214828
0.3821769,0.00216906,0.000733071,0.000208169,0.000221704
0.4738608,0.002172004,0.001420029,0.000185092,0.000206356
0.6223046,0.002036609,0.000636479,0.000187519,0.000187965
0.7046161,0.002283574,0.000752881,0.00017737,0.000146672
0.7946207,0.002148794,0.000792186,0.000125071,0.000190368
0.9305574,0.001613281,0.000798822,0.000116764,9.09E-05
1.9125077,0.001619942,0.000821622,0.000107804,9.27E-05
2.0421724,0.001736144,0.00082217,0.000100212,9.58E-05
2.203269,0.001887261,0.000803717,0.000128851,9.58E-05
2.3777463,0.001750406,0.000710874,0.000109052,0.000126801
2.46302,0.001599607,0.000735597,9.99E-05,0.000129414
2.5521933,0.002187844,0.000629946,9.95E-05,0.0001312
2.656846,0.002181662,0.000636376,6.98E-05,0.00013226
2.7382642,0.001818277,0.000816682,7.05E-05,0.000126685
2.8168615,0.002304067,0.00090356,4.00E-05,5.59E-05
2.9012241,0.003491378,0.000902775,8.30E-05,7.86E-05
3.0551184,0.003781571,0.001341993,9.12E-05,7.30E-05
3.1379375,0.003737744,0.001371196,9.26E-05,0.000145981
3.236267,0.003596011,0.001536948,7.91E-05,0.000148549
3.3369988,0.004107758,0.001539248,7.28E-05,0.000162695
3.4141894,0.004676522,0.001608999,8.31E-05,0.000159158
3.4949354,0.004279295,0.00144943,8.66E-05,0.000157515
3.5987609,0.005314001,0.001706596,6.51E-05,0.000235136
3.6932065,0.005104669,0.001250018,6.48E-05,0.000236845
3.7649062,0.004622844,0.001185716,0.00013109,0.000212088
3.8564036,0.003253501,0.001177401,9.50E-05,0.000207922
3.9309663,0.002880018,0.000742206,0.000114883,0.00027201
4.0540846,0.003316224,0.000727971,0.000117389,0.000228252
4.134513,0.002681684,0.000542907,0.000120351,0.000278547
4.2373818,0.001605616,0.00057388,0.000133117,0.000271313
4.3273553,0.00196886,0.000328557,0.000131584,0.00028659
4.4243264,0.00202107,0.000348182,0.000128341,0.000304319
4.5307504,0.001444422,0.000918877,0.000127995,0.000199761
4.6131029,0.001631407,0.000948391,0.000128785,0.000186395
4.7265431,0.001361139,0.001112941,6.51E-05,0.000186129
4.8267641,0.001512974,0.001522034,7.18E-05,0.000187107
4.944285,0.001281522,0.001574652,8.77E-05,0.000152076
5.0515595,0.001431345,0.001982438,8.17E-05,0.000177019
5.2967951,0.001298945,0.002040888,7.88E-05,0.000116864
5.4076377,0.001340886,0.001994758,7.98E-05,0.00014464
5.4958646,0.001633182,0.001944685,8.50E-05,0.000229702
5.5753043,0.001627253,0.002421952,8.77E-05,0.000230865
5.664912,0.001582152,0.001804196,8.89E-05,0.000261902
5.7598695,0.001628299,0.001863238,0.000149058,0.000320822
5.8517926,0.001675132,0.001504213,0.000161664,0.00032165
5.9573893,0.002561166,0.001292516,0.000158234,0.000291073
6.0375002,0.0026349,0.001144567,0.00011881,0.000284979
6.1342169,0.002326332,0.00092964,0.000119566,0.000281138
6.2359092,0.002259436,0.000845581,0.000120356,0.000305106
6.3236579,0.002069281,0.000849663,9.73E-05,0.000314981
6.4162553,0.001394072,0.000745988,7.81E-05,0.000216845
6.498665,0.001611167,0.00049122,8.54E-05,0.00019113
6.6312696,0.001558505,0.000325346,7.28E-05,9.99E-05
6.7204916,0.00178293,0.000423512,6.55E-05,8.86E-05
6.8155055,0.001953262,0.00039505,6.17E-05,0.000108121
6.9184534,0.001758067,0.000381285,0.000110198,0.000110886
7.039844,0.001671744,0.00032551,0.00012417,0.00012114
7.1185381,0.002101119,0.000489009,0.000128664,0.000121067
7.2028424,0.001996472,0.000489037,0.000122797,8.82E-05
7.3092805,0.001923161,0.000421875,0.00012304,6.54E-05
7.3885234,0.002657477,0.000400529,0.000128715,5.19E-05
7.491674,0.002494487,0.000454859,0.000119552,4.37E-05
7.6053776,0.002555948,0.000480801,0.00013896,4.37E-05
7.7884576,0.002328823,0.000457506,0.000113169,4.47E-05
7.8794829,0.00213047,0.000535778,0.000121818,3.96E-05
7.975009,0.001889817,0.000521363,0.000169276,5.25E-05
8.0937931,0.001715543,0.000535132,0.000141389,5.16E-05
8.2024356,0.002281498,0.00046316,0.000197431,0.000113342
8.2996647,0.002346124,0.000520541,0.000191782,0.000151048
8.3948204,0.002415409,0.000528618,0.000171253,0.000156811
8.4679175,0.00285993,0.000525224,0.000177171,0.000156946
8.5654923,0.002769458,0.000422462,0.000171343,0.000164636
8.6602426,0.003032742,0.001360911,0.000204282,0.000162875
8.8486109,0.003938205,0.001362824,0.000194198,0.000175152
8.9911626,0.003728067,0.001175787,0.000183576,0.000170635
9.0688332,0.003658246,0.001168525,0.000212183,0.000143669
9.1422223,0.004130414,0.001006242,0.000195795,0.000101484
9.2472138,0.004565877,0.001517706,0.000166772,0.000108866
9.3369199,0.004245607,0.001538901,0.000166965,0.000141649
9.4729738,0.003986246,0.001982632,0.000162174,0.000104621
9.5986958,0.003414934,0.002394308,0.000194296,7.59E-05
9.751398,0.003411656,0.002655251,0.000193653,8.65E-05
9.8444624,0.003285301,0.002895766,0.000161088,8.61E-05
9.9291854,0.00280025,0.002629475,0.000167474,8.96E-05
10.0600008,0.003516535,0.003279983,0.000135513,8.60E-05
10.2124641,0.003326034,0.003278272,9.86E-05,8.58E-05
10.2934896,0.003545606,0.003210018,0.000112557,7.73E-05
10.4103779,0.002312085,0.002261831,9.49E-05,7.87E-05
10.5660545,0.002712452,0.00226012,9.00E-05,7.75E-05
10.6734927,0.002135208,0.00221789,0.000149553,7.38E-05
10.7645391,0.002085989,0.002132297,0.000114058,5.58E-05
10.8480901,0.002268451,0.001996314,0.000114054,4.99E-05
10.9351631,0.002255251,0.001509475,0.000117656,8.99E-05
11.0161493,0.001947249,0.001483655,8.97E-05,0.000226468
11.1090899,0.00208152,0.000500709,8.48E-05,0.000370152
11.2087235,0.0021056,0.000492179,8.28E-05,0.000452663
11.3871129,0.002449903,0.000462121,7.71E-05,0.000469391
11.454963,0.002564131,0.000423406,9.06E-05,0.000440808
11.5502476,0.002047273,0.000206404,9.85E-05,0.000468771
11.6556188,0.002872107,0.000214805,6.82E-05,0.000377503
11.8488612,0.002895005,0.000220293,9.35E-05,0.00029342
11.9502303,0.002721796,0.000171791,0.000118343,0.000170109
12.0770795,0.002714646,0.000254873,0.000128638,0.00014195
12.1758147,0.003593057,0.000297872,0.000135142,0.000147241
12.2990998,0.004460634,0.000301451,9.48E-05,0.000143262
12.5732698,0.004511334,0.000280284,9.10E-05,0.000182215
12.7354758,0.003345756,0.000207362,0.000120054,0.000166762
12.8500216,0.003289076,0.000198168,0.000114091,0.000152254
13.1014613,0.003431152,0.000362056,0.000101477,0.000137604
13.2860732,0.002960683,0.000422663,0.000101315,0.000192578
13.4043682,0.003618157,0.000986609,0.000112272,0.00018945
13.4869823,0.003518765,0.001742865,9.73E-05,0.000133907
13.5604709,0.003551913,0.001581825,9.35E-05,0.000138094
13.6507248,0.003389741,0.001963402,8.02E-05,0.000147022
13.8372211,0.002198073,0.002323221,8.11E-05,0.000319845
13.9025907,0.002814558,0.002334004,9.15E-05,0.000278734
13.9992246,0.002530176,0.002303548,6.16E-05,0.000406421
14.0930891,0.003049395,0.00224151,6.08E-05,0.000403259
14.278372,0.003091835,0.001651724,6.60E-05,0.000407531
14.3536949,0.003041476,0.001625489,8.03E-05,0.000303774
14.4650931,0.001814895,0.001533997,5.70E-05,0.000299908
14.6502507,0.001736545,0.001246652,4.03E-05,0.000289795
14.970201,0.002132129,0.00125622,4.10E-05,0.000268756
15.1871555,0.002011013,0.000634765,4.36E-05,0.000294151
15.6447059,0.002062559,0.000567149,4.85E-05,0.000249253
15.7546965,0.001484252,0.000518817,5.03E-05,0.000246946
15.8699525,0.00203769,0.000578632,0.000123263,0.00020375
16.0754931,0.00119795,0.000534164,0.000144473,0.000392093
16.247832,0.001234749,0.000739955,0.000143289,0.000306603
16.3333334,0.001185464,0.000785569,0.000180268,0.000295296
16.6191683,0.001459611,0.000850367,0.000161502,0.000332003
16.6792057,0.001424095,0.000952053,0.000155148,0.000312018
16.8760022,0.001617098,0.000853968,0.000153718,0.00113336
16.9419509,0.002085425,0.008662372,0.00026097,0.163633815
17.0257055,0.002413852,0.016179386,0.000423758,0.286779412
17.1119735,0.002756719,0.020634506,0.000622523,0.381186708
17.2019399,0.001885572,0.024255914,0.000558555,0.440610905
17.3828325,0.00197961,0.021247136,0.000568742,0.404648142
