R1,R2,R3,R4,Load
0.004497198,0.002317782,0.389642501,0.020364184,0.26
0.005012555,0.002999317,0.31574099,0.012594033,0.24
0.002284657,0.001581151,0.284718561,0.012463781,0.24
0.00045015,0.001707294,0.237986541,0.00921968,0.24
0.001596311,0.002017919,0.255700477,0.011136665,0.26
0.00156415,0.001777323,0.239179866,0.011974279,0.24
0.00184503,0.000877614,0.285662189,0.009692189,0.24
0.000924692,0.001036237,0.257720062,0.007228589,0.24
0.000865253,0.001524879,0.277322515,0.0132086,0.24
0.002043881,0.002991767,0.237854833,0.008998189,0.24
0.004874707,0.001067537,0.257951411,0.011384263,0.24
0.002081166,0.002975808,0.213827517,0.005046857,0.24
0.001740593,0.001156174,0.223371944,0.010523747,0.24
0.004519055,0.0027628,0.210961925,0.010119568,0.24
0.000951658,0.001900867,0.171229185,0.008721568,0.24
0.001940335,0.001142847,0.208189427,0.00970821,0.24
0.001015749,0.001587985,0.18977693,0.008740975,0.24
0.001402172,0.001126459,0.189062888,0.009444582,0.24
0.003202806,0.002777095,0.210649199,0.007207291,0.24
0.001318358,0.001217102,0.000224843,0.000475436,0.24
0.002120189,0.002527417,0.356354953,0.052361938,0.38
0.002086517,0.001462267,0.329577683,0.046369491,0.38
0.003848908,0.002270175,0.38935079,0.054524547,0.36
0.002526447,0.001950646,0.342047769,0.054642302,0.36
0.003020254,0.001905476,0.337366463,0.049454044,0.36
0.00419392,0.002657184,0.265153156,0.035066175,0.38
0.003400845,0.001448474,0.283904947,0.050959496,0.38
0.001876557,0.001213813,0.271593394,0.038481956,0.38
0.002156329,0.00282839,0.291799922,0.049329725,0.36
0.001870818,0.001506021,0.315384341,0.035258102,0.38
0.002326725,0.00155844,0.290151546,0.057998471,0.36
0.001613312,0.003514983,0.326167986,0.037719139,0.38
0.000945177,0.001213281,0.279672172,0.034037408,0.36
0.005498661,0.005587832,0.309324346,0.04883822,0.38
0.006871755,0.001884949,0.304818957,0.040191046,0.36
0.002674754,0.001960154,0.247287701,0.035040956,0.38
0.003328148,0.002149306,0.283887862,0.047258442,0.36
0.002748525,0.002093093,0.285173581,0.042885655,0.36
0.002559777,0.003067878,0.288957495,0.040664303,0.38
0.001348926,0.002353077,0.00204783,0.001255305,0.36
0.004764671,0.003396282,0.398385654,0.09705312,0.5
0.003980008,0.00255348,0.419994465,0.100346075,0.48
0.00211235,0.006840873,0.392544841,0.112595303,0.5
0.001624121,0.005674784,0.394975378,0.151853058,0.5
0.003063286,0.004547525,0.410330465,0.083596318,0.5
0.002891819,0.001721819,0.379371169,0.076116487,0.48
0.003079139,0.001908803,0.339899526,0.084235622,0.5
0.003213618,0.003711137,0.324353802,0.093231788,0.48
0.004193993,0.005502183,0.263471825,0.074580959,0.48
0.00189908,0.001559756,0.281710659,0.099060143,0.48
0.002527183,0.002455805,0.297168286,0.106501781,0.48
0.00113946,0.003099198,0.22651576,0.115349604,0.5
0.003335246,0.002646301,0.225976037,0.075899907,0.48
0.002660544,0.001851157,0.220729145,0.092667712,0.48
0.003016264,0.002210527,0.247341744,0.110127198,0.5
0.002896385,0.003578784,0.267540903,0.078122084,0.48
0.001526491,0.001125317,0.270896231,0.084078913,0.5
0.001673617,0.001893537,0.249832415,0.104708162,0.48
0.001618776,0.003998402,0.174250029,0.045250649,0.5
0.002681704,0.001296967,0.011178782,0.01290619,0.48
0.00365973,0.001268271,0.201869151,0.131504492,0.62
0.005048617,0.002278562,0.298284552,0.196596807,0.64
0.002433556,0.003340687,0.190513283,0.061989096,0.6
0.001613093,0.001714284,0.198289399,0.055327487,0.6
0.002829407,0.004965555,0.203459299,0.165150948,0.62
0.002388853,0.005635575,0.209702621,0.117379538,0.62
0.003991757,0.003344978,0.211616856,0.114188929,0.62
0.005593293,0.002545436,0.252222668,0.148048234,0.62
0.002179108,0.002857005,0.187376179,0.07473419,0.62
0.003414688,0.003282614,0.262908124,0.125671652,0.64
0.004524794,0.004903844,0.229649302,0.077145031,0.6
0.002118971,0.003962642,0.227874959,0.119721709,0.62
0.001859342,0.006297897,0.234782019,0.149498662,0.62
0.002867329,0.00554471,0.241114117,0.061755346,0.62
0.003459873,0.003132497,0.240289149,0.087490254,0.62
0.002477084,0.005854123,0.14289313,0.102757578,0.64
0.002485904,0.00327901,0.159919031,0.082342433,0.64
0.002036443,0.002764064,0.172215767,0.038116449,0.62
0.001959545,0.004537006,0.219931599,0.06452415,0.62
0.001532668,0.005183157,0.026905337,0.038856842,0.64
0.005382067,0.003568789,0.331828158,0.221215505,0.76
0.003147873,0.007011145,0.243362467,0.291005171,0.74
0.002802832,0.009516002,0.29106942,0.193085329,0.76
0.003011503,0.003606315,0.187067807,0.06683284,0.76
0.005275318,0.005633319,0.146964886,0.173313857,0.76
0.004635571,0.009083718,0.160181431,0.210226145,0.76
0.003086912,0.002702419,0.244981698,0.080434422,0.78
0.003338468,0.004831474,0.231508944,0.12367641,0.76
0.004856717,0.007930703,0.308243479,0.173706573,0.76
0.004006727,0.004794094,0.240905897,0.151049665,0.74
0.002901347,0.008684557,0.258230033,0.126092179,0.76
0.001615934,0.007091875,0.33476615,0.156078657,0.78
0.001629268,0.003696878,0.217656119,0.154867689,0.76
0.002963605,0.005352271,0.222957329,0.183585184,0.76
0.003605434,0.006399884,0.310450006,0.172462476,0.76
0.004310009,0.011260057,0.366809053,0.270794746,0.76
0.00394285,0.003536807,0.147401201,0.116776935,0.78
0.005100093,0.003522877,0.182166828,0.083619315,0.76
0.004049706,0.006984947,0.140808552,0.167854217,0.76
0.002299403,0.011266453,0.301255443,0.254606326,0.78
0.006943257,0.025352846,0.918577464,0.703710045,1.06
