R1,R2,R3,R4,Load
0.017858971,0.002250565,0.000609811,0.000433148,0.12
0.019650831,0.002619098,0.000645401,0.000264489,0.12
0.024122834,0.002672351,0.000820881,0.000449547,0.12
0.024445781,0.002769286,0.00092584,0.000520438,0.12
0.017603825,0.003043437,0.000974827,0.000607793,0.12
0.016357907,0.004737717,0.000657949,0.00076615,0.12
0.017663655,0.002758389,0.000679779,0.000180777,0.12
0.020194541,0.00395514,0.000591859,0.00030388,0.12
0.018408425,0.003383641,0.000564065,0.000312149,0.12
0.011955255,0.002434675,0.000598435,0.001551919,0.12
0.007076259,0.001565429,0.000477053,0.000598929,0.12
0.010389387,0.001664765,0.000498795,0.000411687,0.12
0.017741275,0.007219214,0.00077196,0.000588851,0.12
0.012984309,0.006003249,0.000491026,0.000593549,0.12
0.009831233,0.004623917,0.000465857,0.000445503,0.12
0.011592046,0.004744506,0.00046373,0.000448185,0.12
0.01692388,0.002302559,0.000827656,0.000338029,0.12
0.016928958,0.002464449,0.000876556,0.000351242,0.12
0.016697165,0.002809654,0.000942672,0.000560145,0.12
0.015487499,0.002833145,0.000886426,0.000546883,0.12
0.011418136,0.002647042,0.000931275,0.000889654,0.12
0.009609784,0.002337975,0.000642406,0.000750634,0.12
0.013034376,0.003137423,0.000904202,0.000821943,0.12
0.01274351,0.004440703,0.000799667,0.000627139,0.12
0.01487265,0.002877893,0.000601827,0.00067544,0.12
0.016208695,0.002480778,0.000583788,0.000444034,0.12
0.016208695,0.002480778,0.000583788,0.000444034,0.12
0.017885423,0.002463496,0.000793525,0.000525525,0.12
0.01650276,0.00105626,0.000740862,0.000269292,0.12
0.014034832,0.00147694,0.000694533,0.000232081,0.12
0.010476519,0.001381884,0.000601827,0.000202098,0.12
0.009556941,0.001858172,0.000719353,0.000358368,0.12
0.007327993,0.001844228,0.000912746,0.000344083,0.12
0.005908438,0.001604557,0.000516777,0.00073331,0.12
0.007502273,0.001545489,0.000321502,0.000581349,0.12
0.008232191,0.001290705,0.000738262,0.000382663,0.12
0.004750143,0.001296411,0.000483538,0.000295045,0.12
0.004792166,0.003452759,0.000364071,0.000573287,0.12
0.011273177,0.001015756,0.000915758,0.000609264,0.12
0.012561356,0.001053236,0.001045741,0.00048336,0.12
0.007834992,0.00878406,0.001325263,0.000493654,0.12
0.006908342,0.007908061,0.001190311,0.000504207,0.12
0.00594767,0.007879028,0.001453304,0.000277219,0.12
0.00580107,0.007213787,0.00112759,0.000257966,0.12
0.010809564,0.002681472,0.000422024,0.000298815,0.12
0.010809564,0.002681472,0.000422024,0.000298815,0.12
0.009531149,0.004284705,0.000528398,0.000277433,0.12
0.011712625,0.003745643,0.000547318,0.000391384,0.12
0.009285073,0.001787963,0.000519464,0.000469732,0.12
0.008469297,0.002366464,0.000560256,0.000469386,0.12
0.00821588,0.002416621,0.000564717,0.000432177,0.12
0.00821588,0.002416621,0.000564717,0.000432177,0.12
0.005098619,0.003964409,0.000601834,0.00066383,0.12
0.005293379,0.004642292,0.000658905,0.000678272,0.12
0.007563366,0.003729544,0.00102094,0.000695948,0.12
0.007563366,0.003729544,0.00102094,0.000695948,0.12
0.013835677,0.002544691,0.000862043,0.00046282,0.12
0.014088714,0.001817119,0.000741855,0.000429535,0.12
0.012595648,0.001299301,0.000744822,0.000402699,0.12
0.007874289,0.004125264,0.000838495,0.000349145,0.12
0.009534369,0.004031246,0.00085508,0.000313514,0.12
0.002521636,0.00043251,0.000373683,0.000119123,0.12
0.002381374,0.000353727,0.000453642,0.000159625,0.12
0.002053502,0.000332928,0.000471586,0.000156583,0.12
0.002242602,0.000261433,0.000386299,0.000127166,0.12
0.049405093,0.00731693,0.002144756,0.002867757,0.22
0.035115255,0.01095833,0.001774841,0.002054665,0.22
0.034005447,0.003976251,0.001117185,0.001888961,0.2
0.032347779,0.007668081,0.001452969,0.001202394,0.22
0.039638515,0.009872489,0.002504723,0.002252458,0.22
0.038546834,0.001587801,0.001274198,0.001024689,0.2
0.035590681,0.001752829,0.000893609,0.001519787,0.2
0.033285974,0.008980824,0.001502436,0.002356221,0.22
0.045692252,0.005601004,0.002558541,0.001529479,0.2
0.036332513,0.006991041,0.002432134,0.001566329,0.2
0.030785929,0.00592756,0.002597695,0.001838833,0.2
0.035657204,0.005540144,0.000893327,0.001733736,0.22
0.039587265,0.004239447,0.002057872,0.001394319,0.22
0.016077866,0.009742355,0.001592152,0.001870644,0.22
0.021322373,0.004113502,0.001098837,0.001657472,0.22
0.029049257,0.012588492,0.00247294,0.001833674,0.22
0.027834549,0.001894641,0.001950184,0.001882746,0.22
0.034523032,0.006345919,0.001869057,0.001678903,0.22
0.018780739,0.011185617,0.000895741,0.002056802,0.2
0.031474081,0.004091388,0.002186516,0.001939035,0.22
0.028131346,0.005812108,0.002518367,0.002202914,0.22
0.036437752,0.006634115,0.00145127,0.001553739,0.22
0.033786518,0.006824654,0.001340589,0.001591778,0.22
0.00212378,0.001852387,0.00021625,0.000281603,0.22
0.067940567,0.006972883,0.001191841,0.006012198,0.32
0.09126262,0.011490603,0.001369777,0.006941856,0.3
0.044312697,0.004123565,0.000658433,0.005137006,0.3
0.074712878,0.013871577,0.001300592,0.007229414,0.3
0.054400688,0.006642503,0.000239158,0.002742913,0.3
0.103034796,0.014555088,0.001419813,0.009022469,0.3
0.068987498,0.007593569,0.001470088,0.004748707,0.32
0.087506885,0.013857684,0.0009028,0.007399796,0.32
0.06381658,0.015396227,0.002234115,0.005377248,0.32
0.088602615,0.017179704,0.002306123,0.01039657,0.32
0.044435123,0.007231233,0.001189077,0.003825756,0.32
0.091045703,0.011482457,0.001305372,0.006374815,0.32
0.057898985,0.010232626,0.001323661,0.006383832,0.3
0.074937216,0.010981007,0.001883624,0.006509166,0.32
0.072408184,0.009203198,0.001874148,0.007372575,0.32
0.066774975,0.006705347,0.001083413,0.004772832,0.32
0.086466783,0.013535119,0.001358907,0.00738204,0.32
0.052445613,0.006212629,0.001944081,0.004322353,0.32
0.02141158,0.003085413,0.000227845,0.001350562,0.32
0.056512027,0.011307297,0.00120778,0.007238504,0.3
0.058279712,0.00794704,0.001651884,0.008158233,0.32
0.002706107,0.002372184,0.00017983,0.000252014,0.32
0.076635025,0.008005568,0.000495633,0.008353182,0.52
0.01765856,0.004664321,0.000210636,0.00154107,0.54
0.045586857,0.007557281,0.00035177,0.004090801,0.54
0.082100615,0.009489233,0.000342909,0.008921624,0.56
0.002169812,0.004442888,0.000163346,0.00263015,0.54
0.044347063,0.005058606,0.000183095,0.004163543,0.54
0.011442006,0.003884746,0.000393211,0.000947865,0.54
0.015298748,0.004658389,0.000819848,0.005077335,0.54
0.033574437,0.003218046,0.000273801,0.002944913,0.54
0.074687879,0.009254175,0.001713499,0.018821001,0.56
0.050471422,0.005385145,0.000943046,0.005738535,0.56
0.036937719,0.006374207,0.000573047,0.004744566,0.54
0.031187954,0.006671794,0.000576772,0.001722747,0.54
0.045580013,0.006589386,0.000422019,0.003048591,0.54
0.010490744,0.003893403,0.000326316,0.000645276,0.54
0.008435247,0.001856954,0.000631188,0.001451275,0.56
0.035749473,0.004951474,0.000460536,0.001073167,0.56
0.010717981,0.002551039,0.000536599,0.000905093,0.54
0.063664806,0.005503099,0.001710179,0.012121285,0.56
0.002288706,0.002804258,0.000229844,0.000499905,0.56
0.016114466,0.021981229,0.001147343,0.026638249,0.82
0.077478338,0.035943586,0.00616986,0.067065873,0.82
0.064797882,0.026270868,0.003568008,0.051152903,0.82
0.033172028,0.015905582,0.001792053,0.027632379,0.82
