R1,R2,R3,R4,Load
0.003335444,0.001604275,0.000138823,0.002088297,0.16
0.002676567,0.001855056,0.000328921,0.002625091,0.16
0.003083407,0.00195857,0.000224433,0.002059145,0.18
0.002152036,0.003557217,0.000280313,0.001272335,0.18
0.001536886,0.00132858,0.000228721,0.000765535,0.18
0.002510183,0.001462608,0.000359859,0.002330991,0.18
0.003215252,0.001152747,0.000113641,0.001710734,0.18
0.003273929,0.001813589,0.000616796,0.000924208,0.18
0.002717473,0.001122582,0.000863631,0.002024426,0.18
0.005224233,0.002020405,0.000602509,0.001536764,0.18
0.004414083,0.002134621,0.000348052,0.001720381,0.18
0.002641128,0.001592531,0.000569375,0.001150137,0.18
0.002478559,0.000714261,0.00021275,0.00053322,0.18
0.005368199,0.001641101,0.000154771,0.001654305,0.18
0.001611646,0.000843997,0.000658671,0.001396924,0.18
0.004996848,0.002079814,0.000556555,0.001120388,0.18
0.003926583,0.001223522,0.000430569,0.001646774,0.18
0.00383576,0.000430544,0.000220709,0.00135994,0.18
0.003639509,0.000756284,0.000246456,0.000326572,0.18
0.004036755,0.00134417,0.000233262,0.000431663,0.18
0.001386448,0.001862989,9.69e-05,9.01e-05,0.18
0.006677143,0.002303837,0.000781753,0.006119946,0.28
0.002707694,0.005538321,0.000899969,0.00575556,0.28
0.002644714,0.0037787,0.00098924,0.006592725,0.28
0.004733668,0.002362925,0.000590255,0.00645904,0.28
0.010299433,0.006082675,0.000953979,0.00715029,0.26
0.00391891,0.005280396,0.000606331,0.004730002,0.28
0.001914955,0.002970585,0.000735942,0.002440158,0.28
0.002562993,0.005703148,0.001355757,0.00463338,0.28
0.005137666,0.003819136,0.000688595,0.007097792,0.28
0.00230685,0.008637086,0.000574745,0.008176302,0.28
0.002305285,0.002641092,0.000429052,0.006775979,0.28
0.005339916,0.005496061,0.000977553,0.006401894,0.28
0.003240454,0.003895326,0.001203677,0.008355893,0.28
0.002354828,0.001701309,0.001169193,0.006052273,0.26
0.005051331,0.004583521,0.001020535,0.003991567,0.28
0.004738336,0.006027279,0.001044144,0.010315884,0.26
0.001054116,0.00416819,0.001155344,0.00586887,0.26
0.004311432,0.002485747,0.000688869,0.002819751,0.28
0.001963026,0.002033501,7.77e-05,0.000198911,0.28
0.003420012,0.002018882,8.26e-05,0.000206384,0.28
0.003517724,0.004240676,0.00201196,0.007347703,0.36
0.003404815,0.001660832,0.002193506,0.007073926,0.38
0.003270657,0.004720373,0.002325913,0.014255697,0.38
0.00301751,0.006221513,0.002083748,0.014195187,0.38
0.008093784,0.00814716,0.003682714,0.014904207,0.38
0.004085985,0.006925415,0.002184727,0.014196139,0.38
0.002958175,0.001293137,0.000286121,0.00205751,0.36
0.004879582,0.005668038,0.002577506,0.007638634,0.38
0.007888182,0.005668218,0.003087367,0.01667769,0.38
0.006060982,0.005327513,0.00350589,0.01595723,0.38
0.008521566,0.011094445,0.00275091,0.01389885,0.38
0.003758037,0.006596072,0.002524408,0.007901402,0.38
0.00156658,0.005692854,0.001567813,0.008812775,0.38
0.006859541,0.004318953,0.001749619,0.005367541,0.36
0.003941919,0.008685601,0.00212942,0.012899182,0.38
0.004771845,0.006206701,0.001917848,0.011843503,0.38
0.003996177,0.004035134,0.002112035,0.014071637,0.38
0.002167255,0.003529949,0.003571661,0.008936564,0.38
0.001148419,0.000785586,0.000365111,0.000559242,0.38
0.00176976,0.000529478,0.000215051,0.000311157,0.38
0.010751549,0.014871978,0.011202892,0.08029176,0.54
0.006613782,0.005356008,0.000743174,0.010636699,0.54
0.01074062,0.004234643,0.001746102,0.013234409,0.56
0.012192446,0.007110308,0.00647644,0.053005635,0.56
0.006386008,0.007370309,0.012461441,0.022500372,0.56
0.013154976,0.005909196,0.00224637,0.014200262,0.58
0.008443197,0.013622632,0.004503502,0.028013192,0.56
0.004177727,0.004545574,0.017678267,0.017728672,0.58
0.007820289,0.004353818,0.00356973,0.026234006,0.58
0.005523063,0.007881431,0.005244543,0.016977535,0.56
0.011306073,0.00819107,0.003580098,0.043581334,0.58
0.010923805,0.010575927,0.007196197,0.024283495,0.56
0.003123438,0.005947403,0.014001926,0.016918215,0.58
0.006074462,0.005692065,0.006943744,0.051409036,0.58
0.015477102,0.009143421,0.00423348,0.059836928,0.56
0.006239443,0.005466662,0.002933974,0.035097556,0.58
0.00858783,0.004009892,0.001905053,0.02261524,0.58
0.006998448,0.008756459,0.006289921,0.057792019,0.58
0.006291585,0.006136376,0.004238273,0.006884194,0.58
0.001620163,0.00166808,0.000183302,0.000299908,0.56
0.018377325,0.029152282,0.081528808,0.17248249,0.78
0.030822245,0.024872439,0.072919607,0.167751458,0.76
0.047045629,0.027502009,0.071405734,0.205151839,0.78
0.021748048,0.018087508,0.092164448,0.179707677,0.78
0.039551029,0.036801061,0.089048558,0.197686684,0.8
0.030584831,0.026176517,0.087002652,0.160725313,0.78
0.042746464,0.023718471,0.076711711,0.20891042,0.8
0.032848474,0.026808991,0.083763502,0.161447915,0.8
0.044961522,0.03256733,0.075298122,0.197610612,0.78
0.030243208,0.014423484,0.065534384,0.162960146,0.8
0.033959657,0.022958087,0.070412978,0.194599998,0.82
0.02073309,0.013421745,0.078875791,0.132491381,0.8
0.053188568,0.023785553,0.066413735,0.193065427,0.8
0.030528691,0.024186088,0.060605237,0.139496919,0.8
0.04383231,0.017025176,0.068924365,0.181896664,0.78
0.053072594,0.024265455,0.060566335,0.158503909,0.8
0.039483546,0.020645925,0.051982348,0.162750626,0.82
0.050315594,0.018868743,0.068734658,0.165810634,0.8
0.046458737,0.022155152,0.071506111,0.135381595,0.8
0.005346585,0.001447551,0.000271141,0.033130919,0.82
0.002439137,0.000849948,0.086973868,0.010983512,1.02
0.004343014,0.000778503,0.10196929,0.012165112,0.98
0.011477515,0.003572896,0.097531827,0.025708795,1.0
0.018413731,0.012145853,0.087087518,0.095604577,1.02
0.008859328,0.001929874,0.072139309,0.051348291,1.04
0.055965415,0.033406524,0.094266021,0.232104496,1.06
0.00808279,0.002273265,0.075605476,0.020705782,1.06
0.00666328,0.00448215,0.082881311,0.033977541,1.06
0.008111915,0.002327012,0.081088582,0.032002882,1.02
0.007991177,0.001118167,0.090188257,0.019251453,1.04
0.018693095,0.009110694,0.079703378,0.065733517,1.06
0.019155114,0.006703328,0.07165025,0.066435118,1.06
0.071414088,0.028271466,0.066732532,0.211696938,1.06
0.050118526,0.028534904,0.080856835,0.203193569,1.06
0.010047131,0.00547934,0.078524523,0.020032818,1.02
0.016665533,0.005015271,0.079299502,0.041131483,1.04
0.004438656,0.002109097,0.074340032,0.013444065,1.06
0.018420139,0.008123496,0.071138121,0.080567875,1.08
0.034970055,0.015709686,0.055858447,0.175285376,1.04
0.001444234,0.001815117,0.000100582,0.000350994,1.06
0.011129928,0.013910063,0.021733785,0.142437123,1.24
0.023619585,0.017794916,0.022550317,0.205397037,1.26
0.013225402,0.016209608,0.098969738,0.116054854,1.24
0.010446071,0.006168873,0.071612492,0.031912193,1.3
0.009370281,0.014481101,0.171776871,0.082145223,1.26
0.007608606,0.007318843,0.075966437,0.060462839,1.28
0.018659496,0.017225998,0.008354635,0.122721976,1.26
0.026158825,0.02278187,0.02460254,0.201400883,1.26
0.031757501,0.016517,0.017991923,0.197352784,1.3
0.009625281,0.006957775,0.144395476,0.045550205,1.28
0.004414383,0.003719898,0.036317613,0.028509035,1.32
0.007853399,0.005241159,0.017477261,0.094575857,1.32
0.034997503,0.012280859,0.011595366,0.123694094,1.32
0.004507034,0.004675785,0.131412233,0.024774251,1.32
0.014415952,0.008204477,0.02964358,0.11526254,1.32
0.030546625,0.013614511,0.030356932,0.116198305,1.34
0.016134706,0.010696276,0.025144698,0.064135758,1.34
0.036075045,0.019591265,0.013843586,0.151807258,1.34
0.037433045,0.024886764,0.007700228,0.160407301,1.32
0.002919549,0.002204979,0.000179004,0.00052444,1.3
0.10699354,0.064649312,0.018582013,0.664559157,1.48
0.09183891,0.035988086,0.034213526,0.443978705,1.56
0.184553258,0.0968962,0.027233396,0.777410732,1.56
0.123423046,0.06542136,0.023392882,0.590917412,1.56
0.10818582,0.049440676,0.020486628,0.406156345,1.58
0.106325116,0.046639918,0.05259151,0.4754057,1.56
0.120222971,0.03382822,0.021458942,0.409325921,1.56
0.144076085,0.057205983,0.02207851,0.550335704,1.52
0.144151313,0.055785388,0.023698106,0.491689072,1.58
0.116934204,0.042850379,0.021490119,0.397668521,1.6
0.185646454,0.058966548,0.024356883,0.58118443,1.6
0.202389308,0.060450408,0.021188216,0.568442774,1.6
0.119412114,0.049179612,0.020493085,0.422340829,1.54
0.176001872,0.067281963,0.026556251,0.569121697,1.54
0.158000742,0.052643717,0.01644724,0.52193583,1.6
