R1,R2,R3,R4
0.809420754,0.082669014,0.371008689,64.77789586
0.673025152,0.0600922,0.275343264,50.36266964
0.604538752,0.090496637,0.269378049,49.2489014
0.758718133,0.077347818,0.347985099,58.2767228
0.671681225,0.099512525,0.330869252,59.18992158
0.835953365,0.083927219,0.321309412,57.47062166
0.784263097,0.107593616,0.299570682,63.24956905
0.820224306,0.099577719,0.335035828,63.99842168
0.844891,0.087435721,0.314528328,56.51906683
0.768499827,0.100161664,0.311659758,62.91560835
0.710784979,0.137137544,0.336984963,68.91908813
0.604936472,0.062007801,0.262677283,47.02376152
0.663618436,0.096408524,0.285746138,53.32826187
0.699735226,0.08769924,0.295303769,56.32895546
0.687512369,0.102466805,0.305070743,50.26165009
0.715825702,0.091819816,0.297497571,56.88408839
0.760927149,0.10973113,0.340504722,60.22051222
0.635310703,0.087540308,0.275302751,59.51113223
0.606360964,0.108922408,0.265677221,59.53021712
0.712142685,0.073235426,0.291212004,54.51807533
4.130152992,0.354610883,1.63547189,178.8190544
2.827649342,0.107461421,1.006731169,138.773121
3.075685159,0.302976868,1.109170046,192.6827939
2.870854356,0.07119533,0.903902503,151.97581
2.440906682,0.251609057,0.848879744,167.9672019
2.449076945,0.096210162,0.70601557,158.2596851
2.109153728,0.224285967,0.652770255,152.2881128
1.718699687,0.07461442,0.499483494,120.0863343
1.776882682,0.24832693,0.610660039,139.1249422
2.246368598,0.075512816,0.641869273,151.87815
2.338398795,0.196657369,0.709937457,165.4933262
2.158251272,0.04981336,0.455738747,137.0228925
1.788697892,0.190447199,0.527790758,129.2963258
1.904960217,0.056087564,0.52525405,150.6852953
2.061603722,0.157369683,0.618403951,145.964013
1.665710539,0.045632673,0.447235066,131.2817702
1.949277467,0.122830469,0.608544123,138.817346
1.945647292,0.044398171,0.464144836,155.4733218
1.816220279,0.207007759,0.544079342,140.8048085
1.952084078,0.06444305,0.536476891,151.0621031
1.540634774,0.159807213,0.452057258,122.9396971
1.538950456,0.05088692,0.382423109,120.045729
1.534869524,0.205580558,0.462575868,123.3045317
2.043549644,0.063234982,0.511476943,160.4516903
1.591998591,0.200272478,0.488432255,149.4806817
1.496120847,0.076404721,0.396428751,125.7083799
1.28794321,0.208025702,0.415265062,113.8235971
1.720658609,0.074237012,0.442641255,140.2567341
1.686318979,0.179987041,0.462419205,142.670889
1.688464997,0.069736635,0.461141746,164.3915264
1.573632637,0.203351845,0.501387676,150.9446716
1.527123912,0.077458585,0.367149274,132.2695646
1.741878746,0.192938152,0.478410843,152.9298471
1.332912239,0.046973471,0.335144338,124.8089926
1.944273483,0.185249083,0.572565521,167.1194652
1.434668796,0.070650898,0.396249648,134.9700183
1.513421029,0.177257017,0.480564538,151.2138143
1.535883352,0.090359993,0.420651112,172.4311656
2.11797906,0.196542687,0.595548693,177.0981866
1.353612885,0.088363412,0.392053336,137.5781937
5.855544053,0.414069932,1.787428111,384.8462392
3.843325144,0.081061415,0.878566547,267.1622372
3.428462423,0.274598362,0.832397501,340.8406486
3.174544252,0.08685066,0.589378241,335.5983952
3.87988689,0.281118155,0.81020353,411.9706068
2.539999964,0.083976444,0.474507199,350.4259455
4.029632625,0.235508448,0.771087484,575.3079478
2.573413971,0.078471083,0.469867573,448.4349466
3.612034407,0.296791209,0.666681926,580.1177316
2.638198039,0.069387346,0.500242,432.8518339
2.593041907,0.292641885,0.559587091,448.8989261
2.485470849,0.044428207,0.453780222,422.4392157
2.825734814,0.313529871,0.631988667,423.3249721
2.431385206,0.077552544,0.419537447,456.2365941
2.334642413,0.221033947,0.47846414,343.6469961
2.367190118,0.031085274,0.414793879,374.9972765
2.909051725,0.265961256,0.63431683,495.6305088
1.174523183,0.030174515,0.134027613,325.5889072
2.827495335,0.313189237,0.509574724,454.9465066
2.227737151,0.047979118,0.373106339,376.7269492
2.354858008,0.254836204,0.473687305,430.719259
2.023725046,0.038894317,0.367800646,407.8588891
1.999303342,0.249480559,0.499344137,379.6271928
1.493506993,0.040833844,0.223385598,411.5547258
2.127020205,0.366782507,0.491220121,372.4971321
1.643288082,0.036924771,0.326887706,384.2837962
2.133671034,0.298445452,0.504805954,411.2953498
2.084018076,0.046381491,0.403870521,482.3223836
2.362762726,0.301358419,0.57765516,505.0295992
1.272515077,0.038634717,0.239137951,364.1861582
2.052083725,0.356000342,0.517485725,462.4333794
1.580276563,0.032980072,0.30936381,443.5149424
2.081836665,0.26547461,0.483330558,384.4921794
2.028833305,0.029896139,0.364698782,453.0510147
2.289002296,0.308100084,0.509296188,482.7947118
2.359316892,0.030229378,0.465814536,464.5007554
2.055303479,0.285293451,0.506050048,445.9745732
2.596495096,0.029525669,0.454964566,550.1328557
2.259838642,0.300782054,0.564907803,521.7546323
2.072085583,0.040367433,0.370207753,469.7041259
5.220777275,0.301238262,1.460730485,1204.953991
1.487310955,0.091783601,0.228093918,708.3381092
1.924914342,0.146632269,0.164714144,1829.340373
0.109145806,0.104649991,0.020397182,1440.983973
2.714425691,0.219176691,0.358378624,2190.356903
0.256429345,0.103884909,0.025751553,2013.953891
1.394359723,0.142976775,0.10695854,1773.904909
0.087785108,0.098708999,0.054614943,1789.018682
3.093506134,0.223949825,0.496096621,3000.180484
0.73268279,0.045577605,0.086655966,2068.923597
2.40747043,0.36299829,0.438140557,2304.952675
0.124964151,0.077989301,0.05936965,2259.23481
2.053859588,0.282711624,0.282408958,2167.510546
0.020914444,0.080616829,0.062278509,1485.409383
1.449835004,0.211452371,0.193466356,2049.859992
0.095818966,0.052700624,0.076741642,2304.888591
2.182069438,0.230324906,0.340365465,2584.567305
0.216169957,0.053368939,0.069955602,2760.112687
2.902326689,0.324322121,0.452802249,3395.484363
0.959546995,0.022425743,0.111960388,2780.11293
2.662290747,0.337318974,0.448438964,2996.024173
0.232743749,0.042937242,0.075674346,2972.371352
2.442547913,0.307016523,0.400898622,2987.666743
0.343520038,0.018396866,0.072248555,2833.160583
1.423246607,0.195104074,0.16294118,3039.283943
0.213358887,0.036057971,0.072886118,3130.354727
2.436371677,0.258974327,0.408729673,1065.004028
1.063441161,0.026084216,0.133985091,1129.118644
2.347858366,0.287330688,0.272967604,3220.9198
0.117108343,0.022373097,0.07340597,2874.197261
1.934414689,0.372152554,0.516256586,891.8558981
0.795742361,0.184225162,0.058942877,2109.582936
0.038695846,0.016779801,0.053086171,2259.946994
1.467718909,0.189061306,0.130093025,2663.290109
0.112538028,0.020983149,0.055901593,2347.036295
2.093325558,0.233985796,0.318919267,2898.644034
0.037307356,0.010003005,0.047986601,2341.548801
2.405892897,0.261615431,0.371556198,3231.489162
0.073725429,0.025667327,0.056987216,2965.77079
2.399864399,0.405694423,0.524851091,4131.100579
0.834881545,0.050577206,0.13361969,4161.960009
3.987372128,0.303810063,0.952034347,3947.638946
2.944526287,0.091996614,0.656483008,2742.361632
3.234483881,0.581976818,0.74698397,4371.694775
1.737169099,0.106539803,0.349169587,4360.263708
2.836735863,0.637600516,0.838768574,4309.992415
0.869670425,0.084132937,0.213786074,4359.196773
2.472617275,0.651183702,0.885728464,4633.749386
1.830907695,0.073717084,0.394124328,4299.593476
2.864193909,0.830803703,0.901860129,4675.281153
1.44204179,0.113395314,0.348922753,3626.946075
1.67782233,0.324375281,0.273128298,14163.21028
0.135797651,0.085380317,0.125598135,12341.22797
2.300831436,0.530706468,0.64706156,14331.26084
0.28516846,0.069612331,0.099286226,13092.47197
1.018424493,0.179136709,0.204039866,9526.797868
0.028426221,0.044655023,0.12880659,10533.11506
1.997006021,0.427344449,0.439910356,11605.32715
0.12838546,0.106573461,0.061156703,11851.44035
2.491691442,0.726630665,0.725548391,18966.74821
0.020605351,0.044284515,0.067875438,18570.41297
2.43000938,0.690189178,0.780782654,16880.05314
0.714922709,0.124071166,0.25784327,18164.73066
3.089327263,0.566102963,0.687514145,25575.0267
0.076708398,0.096114066,0.08054075,17423.20993
3.055791054,0.556597745,0.761182432,22313.96848
0.63943569,0.141694044,0.295556862,16048.12195
3.186923722,0.568289887,0.801009039,22576.7861
0.849574373,0.140724946,0.309338754,23596.09196
2.787166162,0.577809603,0.773716767,20104.83548
0.040915237,0.075125827,0.190071184,14765.62629
2.582433471,0.527172514,0.722217223,25082.08232
0.334634999,0.139042355,0.206792595,28156.10942
2.363502572,0.377317682,0.720510538,28177.24439
0.017719073,0.044694471,0.172852805,21098.19767
2.788421952,0.328206596,0.79007715,23492.79448
0.154573796,0.087863616,0.133911448,17787.60615
2.395230513,0.368989122,0.711094234,18256.68951
0.052323279,0.050059542,0.142829551,18220.6324
2.518538489,0.414034829,0.712310357,25775.23809
1.120465732,0.111247918,0.387934085,29230.53934
4.912288832,0.965756509,1.889051354,24504.375
0.569618192,0.050492086,0.236156759,29834.78783
4.251725679,0.705418521,1.391867308,40180.9382
0.095655609,0.099402398,0.130076267,28147.09517
3.703489596,0.547195724,1.244321716,36235.42687
1.970446213,0.062312692,0.498352263,30780.67159
3.41115065,0.7756039,1.040373055,33661.42622
0.012182416,0.049693377,0.157101008,24124.94417
2.886985904,0.688588672,1.141752499,30938.82115
0.450178312,0.093898631,0.149615352,28472.24642
2.835557655,0.54404295,1.064290757,31380.57212
0.145094379,0.083347742,0.098902067,31462.93963
2.949797152,0.682912684,1.035608615,30800.79529
0.992163968,0.063501553,0.352233688,32426.4403
3.045053156,0.775957482,1.149390843,33777.57263
0.036492901,0.07449529,0.089933303,25140.68026
3.059878734,0.567875513,1.212659327,29011.16176
0.069774583,0.089856501,0.141452082,25815.97587
3.088715,0.705043363,1.184273677,31346.29467
0.428734719,0.066603791,0.218912748,28382.24437
2.645678624,0.53020564,1.079097789,23384.00538
0.220269594,0.120244154,0.197414662,25486.61184
2.459337535,0.524257391,0.921504832,24985.97655
0.097431357,0.09628869,0.087087475,23136.50008
2.291095831,0.429439068,0.839273988,22844.90332
1.498491856,0.072286053,0.539847841,31396.37324
2.294339964,0.527591452,1.004207351,27279.29191
1.173754047,0.101458045,0.507977455,26363.37761
2.616569689,0.662496056,1.157623907,29935.77357
0.575140392,0.103791966,0.390285219,26713.2997
3.09121757,0.617335172,1.264331206,29928.84603
0.0477439,0.076006062,0.299751877,27162.67677
3.308616125,0.555679282,1.398526494,33469.82459
0.067362723,0.079119075,0.255521829,27249.05473
3.225614373,0.686650914,1.342833347,34798.59594
1.197455841,0.11251974,0.444340072,31250.65372
2.484412387,0.520885162,1.060193209,27655.26232
0.732143736,0.106238894,0.452056887,27847.78686
2.908070299,0.5035727,1.196121073,30004.83187
0.564540633,0.153493705,0.258464317,25786.57975
0.014425829,0.001964118,0.005970724,7.314958026
